"ID","prompt","response","set","lab","rater1","rater2"
105,"martello","costruire un oggetto",17,10,1,1
105,"martello","disegnarci sopra",17,10,2,3
105,"martello","lanciarlo in aria",17,10,2,2
105,"martello","mettere un chiodo",17,10,1,1
105,"martello","pichiettare sul ginocchio",17,10,1,2
105,"martello","pomperci una matita sopra",17,10,3,2
105,"martello","portaombrelli",17,10,2,3
105,"martello","prendere qualcosa su uno scaffale alto",17,10,3,2
105,"mattone","dipindere e fare murales",17,10,3,3
105,"mattone","mettere dell'acqua nei buchi",17,10,2,2
105,"mattone","nescondino per oggetti segreti",17,10,3,3
105,"mattone","portaombrelli",17,10,2,3
105,"mattone","portapenne",17,10,2,2
105,"mattone","scalino per poter prendere qualcosa in alto",17,10,2,2
105,"mattone","sostenitore di qualcosa",17,10,2,2
105,"mattone","spaccarlo in due",17,10,2,2
106,"accendino","gancio",17,10,3,3
106,"accendino","porta collane",17,10,2,3
106,"accendino","portafoto",17,10,4,4
106,"accendino","righello",17,10,2,2
106,"accetta","martello",17,10,2,2
106,"aspirapolvere","carrello",17,10,2,2
106,"banana","barchetta",17,10,3,3
106,"banana","portaspilli",17,10,3,4
106,"barattolo","lampada",17,10,2,2
106,"barattolo","portagioie",17,10,2,3
106,"barattolo","portapenne",17,10,2,2
106,"bicicletta","elemento d'arredo",17,10,2,2
106,"bicicletta","stendibiancheria",17,10,2,2
106,"borsa","cappello",17,10,2,2
106,"borsa","maglietta",17,10,2,2
106,"borsa","ombrello",17,10,2,2
106,"botte","amplificatore",17,10,4,4
106,"botte","pupazzo",17,10,3,3
106,"botte","sedia",17,10,2,2
106,"botte","tamburo",17,10,2,2
106,"botte","tavolino",17,10,2,2
106,"bottiglietta","acquario",17,10,2,2
106,"bottiglietta","lampada",17,10,2,2
106,"bottiglietta","portapenna",17,10,2,2
106,"bottiglietta","strumento musicale",17,10,2,2
106,"bottiglietta","vaso",17,10,2,2
106,"cappello","cestino",17,10,2,2
106,"cappello","piatto",17,10,2,2
106,"cappello","secchio",17,10,2,2
106,"cappello","vaso",17,10,2,2
106,"cestino","culla",17,10,2,2
106,"cestino","piccolo orto",17,10,3,2
106,"coltello","specchio",17,10,2,2
106,"cucchiaio","leva",17,10,2,2
106,"cucchiaio","specchio",17,10,2,2
106,"cucchiaio","utensile per dipingere",17,10,3,2
106,"graffetta","fermacapelli",17,10,2,2
106,"graffetta","oggetto per incidere sul legno",17,10,3,3
106,"graffetta","portachiave",17,10,2,2
106,"graffetta","spilla",17,10,2,2
106,"guanto","pennello",17,10,2,2
106,"guanto","portapatate",17,10,3,3
106,"guanto","sac'a posh",17,10,4,4
106,"lampadina","palla di vetro con la neve dentro",17,10,3,2
106,"lampadina","proiettore di immagini",17,10,4,4
106,"libro","cappello",17,10,2,2
106,"libro","mensola",17,10,3,2
106,"libro","porta oggetti",17,10,2,2
106,"libro","presepe",17,10,3,4
106,"libro","quadro",17,10,2,3
106,"martello","appendiabiti",17,10,2,2
106,"martello","apribottiglia",17,10,2,2
106,"mattone","porta penne",17,10,2,2
106,"mattone","porta trucchi",17,10,3,3
106,"mattone","righello",17,10,3,3
106,"mattone","vasetti per picole piante",17,10,2,2
107,"accendino","scatoletta di mentine",17,10,3,2
107,"accetta","coltello",17,10,2,2
107,"appendino","boomerang",17,10,2,2
107,"aspirapolvere","innaffiatoio",17,10,4,4
107,"barattolo","strumento di percussione",17,10,2,2
107,"botte","tavolo per giardino",17,10,2,2
107,"bottiglietta","clessidra",17,10,4,4
107,"cappello","centrotavola e può contenere ad esempio fiori o frutta",17,10,2,2
107,"cestino","culla per bambini",17,10,2,2
107,"cestino","portapacchi per la bici",17,10,3,3
107,"coltello","spatola",17,10,2,2
107,"cucchiaio","piegaciglia premendo la parte curva contro le ciglia",17,10,5,4
107,"graffetta","collana se intrecciata con altre graffette",17,10,2,2
107,"graffetta","orecchino",17,10,2,2
107,"guanto","sacca porta oggetti",17,10,2,2
107,"lampadina","se svitata può essere riempita di terra e usata come vasetto per piantine",17,10,3,2
107,"libro","superficie di appoggio per altri oggetti",17,10,2,2
107,"martello","appendiabiti",17,10,2,2
107,"martello","oggetto su cui agganciarne altri",17,10,2,2
107,"mattone","portapenne o posate che andrebbero infilate nei vari buchi",17,10,2,2
108,"accendino","accendi candele",17,10,1,1
108,"accendino","accendi sigarette",17,10,1,1
108,"accendino","apri bottiglie",17,10,2,2
108,"accendino","bruciare",17,10,1,1
108,"accendino","fare leva",17,10,2,2
108,"accendino","fare luce in una stanza buia",17,10,1,2
108,"accendino","riscaldare piccoli oggetti",17,10,1,1
108,"accendino","sciogliere",17,10,1,1
108,"accetta","rompere porte",17,10,2,2
108,"accetta","tagliare rami",17,10,1,1
108,"accetta","usare come arma",17,10,1,1
108,"appendino","appendere abiti",17,10,1,1
108,"appendino","prendere oggetti in alto",17,10,2,2
108,"appendino","scomporre",17,10,2,2
108,"appendino","usare la parte superiore come uncino",17,10,2,2
108,"aspirapolvere","aspirare",17,10,1,1
108,"aspirapolvere","lavare",17,10,2,2
108,"aspirapolvere","poggiare oggetti",17,10,2,2
108,"aspirapolvere","prendere oggetti da superfici alte",17,10,2,2
108,"aspirapolvere","sedia",17,10,2,2
108,"aspirapolvere","usare le sue ruote come carrello",17,10,2,2
108,"banana","lanciarla",17,10,2,2
108,"banana","mangiarla",17,10,1,1
108,"banana","scriverci messaggi",17,10,3,3
108,"banana","usarla come elemento decorativo",17,10,2,2
108,"banana","utilizzare la buccia",17,10,1,2
108,"barattolo","base di appoggio",17,10,2,3
108,"barattolo","conservare alimenti",17,10,1,1
108,"barattolo","gabbia",17,10,3,2
108,"barattolo","porta oggetti",17,10,2,2
108,"barattolo","produrre suoni",17,10,2,2
108,"barattolo","ruota",17,10,2,2
108,"barattolo","tagliare",17,10,2,2
108,"barattolo","tubo",17,10,2,2
108,"bicicletta","mezzo di trasporto",17,10,1,1
108,"bicicletta","per illuminare",17,10,3,2
108,"bicicletta","sedia",17,10,2,2
108,"borsa","contenere oggetti",17,10,1,1
108,"borsa","cuscino",17,10,2,2
108,"borsa","fare peso",17,10,2,2
108,"borsa","pesare",17,10,2,2
108,"borsa","trasportare oggetti",17,10,1,1
108,"botte","base d'appoggio",17,10,2,2
108,"botte","contenere oggetti",17,10,1,1
108,"botte","contenitore",17,10,1,1
108,"botte","elemento di decoro",17,10,2,2
108,"botte","fermentare il vino",17,10,1,1
108,"botte","per riporre",17,10,1,2
108,"botte","peso",17,10,2,2
108,"botte","sedia",17,10,2,2
108,"botte","tavolo",17,10,2,2
108,"bottiglietta","bere",17,10,1,1
108,"bottiglietta","bicchiere",17,10,2,2
108,"bottiglietta","copri lampadina",17,10,3,3
108,"bottiglietta","innaffiare",17,10,2,2
108,"bottiglietta","misurare",17,10,2,2
108,"bottiglietta","peso",17,10,2,2
108,"bottiglietta","porta matite, penne",17,10,2,2
108,"bottiglietta","vaso",17,10,2,2
108,"cappello","coprire dal freddo",17,10,1,1
108,"cappello","coprire una superfice appuntita",17,10,3,3
108,"cappello","infilarci spighe di grano",17,10,2,2
108,"cappello","nascondere oggetti all'interno",17,10,2,2
108,"cappello","para sole",17,10,1,1
108,"cappello","porta oggetti",17,10,2,2
108,"cappello","recipiente",17,10,2,2
108,"cestino","coprire dalla pioggia",17,10,3,2
108,"cestino","cuccia per animale",17,10,2,2
108,"cestino","culla per bambino",17,10,2,2
108,"cestino","porta giornali",17,10,1,1
108,"cestino","recipiente per frutta, altri alimenti",17,10,1,1
108,"cestino","riporre",17,10,1,2
108,"cestino","trasportare oggetti",17,10,1,2
108,"cestino","trasportino per animali",17,10,2,2
108,"coltello","affilare altri coltelli",17,10,2,2
108,"coltello","aprire bottiglie",17,10,2,2
108,"coltello","infilzare",17,10,1,2
108,"coltello","pugnale",17,10,1,2
108,"coltello","specchiarsi",17,10,2,2
108,"coltello","tagliare",17,10,1,1
108,"coltello","usare come arma",17,10,1,1
108,"cucchiaio","mescolare",17,10,1,1
108,"cucchiaio","misurare quantità",17,10,1,2
108,"cucchiaio","prendere piccole quantità",17,10,1,1
108,"cucchiaio","raccogliere briciole",17,10,2,3
108,"cucchiaio","riscaldare piccole quantità",17,10,2,2
108,"cucchiaio","specchiarsi",17,10,2,2
108,"cucchiaio","zuccherare il caffè",17,10,1,1
108,"graffetta","aprire porte",17,10,2,2
108,"graffetta","chiudere altri oggetti",17,10,2,2
108,"graffetta","creare altre forme",17,10,2,2
108,"graffetta","elemento decorativo per collane, bracciali",17,10,2,2
108,"graffetta","mettere insieme fogli, documenti",17,10,1,1
108,"graffetta","orecchino",17,10,2,2
108,"graffetta","segnalibro",17,10,1,1
108,"graffetta","usare come filo di ferro",17,10,2,2
108,"guanto","lavori manuali",17,10,1,1
108,"guanto","per rivestire una punta tagliente",17,10,3,3
108,"guanto","proteggere la mano da taglia",17,10,1,1
108,"guanto","proteggere la mano dal calore",17,10,1,1
108,"guanto","usarlo per alimnetare un fuoco",17,10,3,3
108,"guanto","usarlo per riscaldare la mano",17,10,1,1
108,"lampadina","addobbo di natale",17,10,2,2
108,"lampadina","elemento decorativo",17,10,2,2
108,"lampadina","illuminare",17,10,1,1
108,"lampadina","scomporlo e usarlo come portaoggetti",17,10,3,2
108,"lampadina","segnale d'avviso",17,10,3,3
108,"lampadina","simbolo",17,10,2,2
108,"libro","arma di aggressione",17,10,3,2
108,"libro","fare leva",17,10,3,2
108,"libro","leggerlo",17,10,1,1
108,"libro","nascondere altri oggetti",17,10,2,2
108,"libro","per sedersi",17,10,2,2
108,"libro","segnale",17,10,2,3
108,"libro","sostenere altri oggetti",17,10,2,2
108,"libro","usarlo come piano d'appoggio",17,10,2,2
108,"martello","asta d'appoggio",17,10,3,3
108,"martello","dare diverse forme ad un oggetto",17,10,1,1
108,"martello","fissare chiodi",17,10,1,1
108,"martello","per sostenere",17,10,2,2
108,"martello","rompere oggetti",17,10,1,2
108,"martello","usare la parte in legno come bastone",17,10,3,3
108,"martello","usarlo come arma",17,10,2,2
108,"mattone","come pietra",17,10,1,2
108,"mattone","come punto",17,10,2,2
108,"mattone","coprire buchi",17,10,2,2
108,"mattone","costruire case",17,10,1,1
108,"mattone","fare leva su altro",17,10,2,2
108,"mattone","gradino",17,10,2,2
108,"mattone","piano rialzato",17,10,2,2
108,"mattone","usare i fori per inserire altri oggetti",17,10,2,2
109,"accendino","ciondolo",17,10,3,2
109,"accetta","al posto di una qualsiasi leva che si rompe piantandola in un meccanismo",17,10,4,4
109,"accetta","attaccarci chiodi come appendi bijou",17,10,3,2
109,"accetta","piantarla in una parete di legno orizzontalmente e usarla come attaccapanni",17,10,3,2
109,"appendino","appendere gioielli",17,10,2,2
109,"appendino","attaccarci lampadine = lampadario",17,10,3,3
109,"appendino","stendere i panni",17,10,1,1
109,"appendino","tenere aperta una finestra",17,10,2,3
109,"aspirapolvere","dare lo straccio ai vetri in alto",17,10,2,2
109,"aspirapolvere","macchinina giocattolo",17,10,2,2
109,"aspirapolvere","sedie a rotelle",17,10,2,2
109,"aspirapolvere","sgabello",17,10,2,2
109,"aspirapolvere","tavolino",17,10,2,2
109,"aspirapolvere","tirare giù vestiti appesi in alto nell'armadio",17,10,2,2
109,"banana","boomerang",17,10,2,2
109,"banana","usare la buccia come concime per il terreno",17,10,2,2
109,"banana","usare la buccia per fare uno scherzo a qualcuno",17,10,2,2
109,"banana","usare la buccia per maschere per il viso",17,10,2,2
109,"barattolo","confezione per calzini",17,10,3,3
109,"barattolo","contenitore per strumenti in officina",17,10,2,2
109,"barattolo","portapenne",17,10,2,2
109,"barattolo","ruota per un trattore",17,10,2,2
109,"barattolo","ruota per una macchina",17,10,2,2
109,"barattolo","sedia per peluches",17,10,3,3
109,"barattolo","tana per topolino",17,10,2,2
109,"barattolo","vaso per fiori",17,10,2,2
109,"bicicletta","appendiabiti",17,10,2,2
109,"bicicletta","girata sotto sopra le ruote diventano un espositore per qualunque cosa (orecchini, guanti, cappelli, …)",17,10,3,3
109,"bicicletta","strumento musucale",17,10,3,2
109,"borsa","cappello impermeabile",17,10,2,2
109,"borsa","cuccia per gattino",17,10,4,4
109,"borsa","fruttiera",17,10,3,3
109,"borsa","tappettino antiscivilo",17,10,3,3
109,"borsa","vaso per fiori",17,10,2,2
109,"botte","base per albero di Natale",17,10,3,3
109,"botte","porta copertoni",17,10,2,2
109,"botte","porta hoola hoop",17,10,4,4
109,"botte","sedia per bar",17,10,2,2
109,"botte","tavolo",17,10,2,2
109,"bottiglietta","bomba a mano con prodotti chimici dentro (esplosivi)",17,10,4,4
109,"bottiglietta","contrappeso per teli su auto d'epoca",17,10,4,4
109,"bottiglietta","costruire una pista di sabbia per biglie",17,10,4,4
109,"bottiglietta","pesetto per allenarsi",17,10,2,2
109,"bottiglietta","ruota di macchinina",17,10,2,2
109,"bottiglietta","vaso",17,10,2,2
109,"cappello","centrotavola con fiori",17,10,2,2
109,"cappello","cuccia per un gattino",17,10,2,2
109,"cappello","filtrare l'acqua",17,10,4,4
109,"cappello","fruttiera su un tavolo",17,10,2,2
109,"cappello","per incastrare orecchini nella tela",17,10,4,4
109,"cappello","raccogliere frutta o verdura",17,10,2,2
109,"cestino","come barchetta",17,10,2,1
109,"cestino","riparo per dei cuccioli rovegliandolo e mettendoci dentro una coperta come tenda",17,10,3,3
109,"coltello","cacciavite",17,10,2,2
109,"coltello","piantarlo in un'anta di legno e usarl come appendiabiti",17,10,2,2
109,"coltello","specchio",17,10,2,2
109,"coltello","togliere qualcosa incastrato in una fessura",17,10,3,3
109,"cucchiaio","manico come spatola",17,10,3,3
109,"cucchiaio","manico per togliere qualcosa incastrato in una fessura",17,10,3,3
109,"cucchiaio","portalenti a contatto",17,10,5,5
109,"cucchiaio","provocare il vomito",17,10,3,3
109,"cucchiaio","specchio",17,10,2,2
109,"graffetta","aiutarsi per alacciare un bracciale",17,10,2,4
109,"graffetta","cacciavite",17,10,3,2
109,"graffetta","decorare",17,10,2,2
109,"graffetta","orecchino",17,10,2,2
109,"graffetta","togliere qualcosa di piccolo incastrato in una fessura",17,10,2,2
109,"guanto","cresta",17,10,3,3
109,"guanto","metterlo fuori dalla finestra per fare uno scherzo a qualcuno",17,10,3,3
109,"guanto","metterlo in testa ala gatto e vedere quanto ci mette a liberarsi",17,10,4,4
109,"guanto","nascondere oggetti preziosi",17,10,3,3
109,"lampadina","abito di lampadine",17,10,4,4
109,"lampadina","ciondolo",17,10,2,2
109,"lampadina","occhi di un robot",17,10,2,2
109,"lampadina","orecchini",17,10,2,2
109,"lampadina","palla da discoteca",17,10,3,2
109,"lampadina","pallina di Natale con decoupage",17,10,2,2
109,"libro","costruire una casetta per lumache",17,10,3,2
109,"libro","picchiare malintenzionati",17,10,3,2
109,"libro","riparasi dalla pioggia",17,10,2,2
109,"libro","scudo contro frecce, palle di neve, etc.",17,10,3,2
109,"libro","sostegno per tavolino/sedia che balla",17,10,2,2
109,"martello","fionda",17,10,3,4
109,"martello","leva per sostituirne una rotta",17,10,2,2
109,"martello","sotterrandone la testa, paletto per costruire piccole serre per piante",17,10,4,4
109,"mattone","ferma teli per auto",17,10,3,4
109,"mattone","martello",17,10,2,2
109,"mattone","piede di un banchetto",17,10,2,2
109,"mattone","porta penne",17,10,2,2
109,"mattone","se messo sopra vaso da fiori li tiene separati e crea motivo",17,10,3,2
109,"mattone","sostegno per lampadine = lampada da lettura",17,10,3,3
110,"accendino","antistress",17,10,2,2
110,"accendino","apribottiglia",17,10,2,2
110,"accendino","contenitore per piccoli liquidi",17,10,2,2
110,"accetta","fermaporta",17,10,2,2
110,"accetta","gamba per sedia piccola",17,10,2,2
110,"appendino","poggiaschiena di una sedia",17,10,4,4
110,"aspirapolvere","cassetto",17,10,3,3
110,"banana","collana",17,10,2,2
110,"banana","tela da disegno",17,10,3,3
110,"barattolo","casa per uccelli",17,10,3,3
110,"barattolo","innaffiatoio",17,10,4,4
110,"barattolo","portapenne",17,10,2,2
110,"barattolo","ruota",17,10,2,2
110,"barattolo","trappola",17,10,3,3
110,"bicicletta","altalena",17,10,5,5
110,"bicicletta","sedia",17,10,2,2
110,"bicicletta","tavolino",17,10,2,2
110,"borsa","cappellino",17,10,2,2
110,"borsa","cintura",17,10,2,2
110,"borsa","corda",17,10,3,2
110,"borsa","cuscino",17,10,2,2
110,"borsa","portachiavi",17,10,2,2
110,"botte","cuccia per animali",17,10,2,2
110,"botte","libreria",17,10,4,4
110,"botte","sedia",17,10,2,2
110,"botte","tavolo",17,10,2,2
110,"botte","vaso",17,10,2,2
110,"bottiglietta","innaffiatoio",17,10,2,2
110,"bottiglietta","maracas",17,10,3,3
110,"bottiglietta","trappola per insetti",17,10,3,3
110,"cappello","borsa",17,10,2,2
110,"cappello","cintura",17,10,2,2
110,"cappello","cordicella",17,10,3,3
110,"cappello","portaoggetti",17,10,2,2
110,"cestino","cuccia per animali",17,10,2,2
110,"cestino","scatola",17,10,2,2
110,"cestino","sedia",17,10,2,2
110,"cestino","tavolino",17,10,2,2
110,"cestino","vaso",17,10,2,2
110,"coltello","specchio",17,10,2,2
110,"cucchiaio","manico per tazza",17,10,3,3
110,"cucchiaio","paletta per scavare",17,10,2,2
110,"cucchiaio","specchio",17,10,2,2
110,"graffetta","anello",17,10,2,2
110,"graffetta","gancio per zip",17,10,2,2
110,"graffetta","orecchino",17,10,2,2
110,"graffetta","spilla",17,10,2,2
110,"guanto","borsetta",17,10,2,2
110,"guanto","cinturino per orologi",17,10,4,4
110,"lampadina","bicchiere",17,10,3,2
110,"lampadina","terraio",17,10,3,2
110,"lampadina","vasetti",17,10,2,2
110,"libro","fermacarte",17,10,2,2
110,"libro","fermaporte",17,10,2,2
110,"libro","paura",17,10,3,2
110,"martello","gamba di una sedia piccola",17,10,2,2
110,"martello","maniglia",17,10,3,4
110,"mattone","fermaporta",17,10,2,2
110,"mattone","gessetti rossi",17,10,3,3
110,"mattone","martello",17,10,2,2
110,"mattone","porta penne",17,10,2,2
111,"accendino","apri bottiglia",17,10,2,2
111,"accendino","bombetta",17,10,3,2
111,"accendino","da mettere sotto la gamba del tavolo per non farlo dondolare",17,10,2,3
111,"accendino","ferma porta",17,10,2,2
111,"accendino","fermacarte",17,10,2,2
111,"accetta","arma",17,10,2,2
111,"accetta","martello",17,10,2,2
111,"appendino","appendersi e scivolare da una fune",17,10,4,4
111,"appendino","ferire",17,10,2,2
111,"appendino","frisbee",17,10,3,3
111,"appendino","se più gruccette puoi crearci una sorta di scala",17,10,3,3
111,"appendino","uncino",17,10,2,2
111,"aspirapolvere","carrellino, se aperto",17,10,2,2
111,"aspirapolvere","far volare le foglie",17,10,4,4
111,"aspirapolvere","fare una coda di cavallo",17,10,3,3
111,"aspirapolvere","giocattolo per farci salire i bambini",17,10,3,2
111,"aspirapolvere","stirare",17,10,3,3
111,"banana","ammortizzatore",17,10,4,4
111,"banana","arpione",17,10,4,4
111,"banana","cucinare",17,10,1,1
111,"banana","lanciare addosso a qualcuno",17,10,2,2
111,"barattolo","fare il gioco del telefono",17,10,2,2
111,"barattolo","il coperchio, essendo un oggetto tagliente, per tagliare qualcosa",17,10,2,2
111,"barattolo","porta penne",17,10,2,2
111,"barattolo","salvadanaio",17,10,2,2
111,"barattolo","strumento musicale",17,10,2,2
111,"bicicletta","arredo",17,10,2,2
111,"bicicletta","creare elettricità",17,10,3,2
111,"bicicletta","sedia se saldata saldamente al suolo",17,10,3,3
111,"borsa","cestino",17,10,2,2
111,"borsa","cuscino",17,10,2,2
111,"borsa","peso",17,10,2,2
111,"borsa","se piena di oggetti pesanti, come arma",17,10,3,2
111,"botte","arredo",17,10,2,2
111,"botte","giochi acrobatici",17,10,2,2
111,"botte","nascondiglio",17,10,2,2
111,"botte","oggetto di scena",17,10,2,2
111,"botte","ostacolo da saltare o evitare",17,10,3,2
111,"botte","porta rifiuti o panni sporchi",17,10,2,2
111,"botte","tavolo",17,10,2,2
111,"bottiglietta","fermacarte",17,10,2,2
111,"bottiglietta","pesetto",17,10,2,2
111,"cappello","arredo",17,10,2,2
111,"cappello","chiedere l'elemosina",17,10,2,3
111,"cappello","lampada con una luce al suo interno",17,10,2,2
111,"cappello","porta pane",17,10,2,2
111,"cappello","ripararsi dal sole",17,10,1,1
111,"cappello","travestirsi",17,10,2,2
111,"cestino","cappello",17,10,2,2
111,"cestino","culla",17,10,2,2
111,"cestino","dondolo",17,10,3,2
111,"cestino","passeggino se dotato di ruote",17,10,3,2
111,"cestino","porta panni",17,10,1,1
111,"cestino","sedia se tolto il manico",17,10,2,2
111,"cestino","tavolino se tolto il manico",17,10,2,2
111,"coltello","arma",17,10,1,1
111,"coltello","pulirti le unghie",17,10,2,4
111,"coltello","riga",17,10,3,3
111,"coltello","tagliacarte",17,10,2,2
111,"cucchiaio","dosatore",17,10,2,2
111,"cucchiaio","per qualche gioco o prova di forza",17,10,2,2
111,"cucchiaio","spalmare",17,10,1,1
111,"cucchiaio","strumento musicale",17,10,2,2
111,"graffetta","aprire una porta",17,10,2,2
111,"graffetta","chiudere una busta",17,10,2,2
111,"graffetta","farci bracciali o collane",17,10,2,2
111,"graffetta","mini-uncino",17,10,3,3
111,"graffetta","porta chiavi",17,10,2,2
111,"guanto","calza della befana",17,10,2,2
111,"guanto","cuffia",17,10,2,2
111,"guanto","dosatore",17,10,3,3
111,"guanto","filtro per esempio per liquidi",17,10,3,2
111,"guanto","marionetta",17,10,2,2
111,"guanto","palloncino",17,10,2,2
111,"guanto","porta oggetti",17,10,2,2
111,"lampadina","arma",17,10,2,2
111,"lampadina","smontandola potresti usarla come porta spezie",17,10,3,2
111,"libro","accendere il fuoco",17,10,2,2
111,"libro","le pagine potrebber oessere usate per decorare una parete o un tavolo",17,10,3,3
111,"libro","non far dondolare il tavolo",17,10,2,2
111,"libro","tagliere",17,10,2,2
111,"libro","tavolino",17,10,2,2
111,"libro","tenere su un computer",17,10,2,2
111,"martello","arma",17,10,2,2
111,"martello","mattarello",17,10,3,4
111,"mattone","arma",17,10,2,2
111,"mattone","mantenere per es. la porta sbarrata",17,10,2,3
111,"mattone","peso, per fare esercizio",17,10,2,2
111,"mattone","porta fialette",17,10,2,2
111,"mattone","rialzare qualcosa",17,10,2,2
111,"mattone","sedia",17,10,2,2
111,"mattone","step",17,10,4,4
112,"accendino","apribottiglie",17,10,2,2
112,"accendino","bombetta",17,10,3,2
112,"accendino","cannuccia",17,10,4,4
112,"accendino","contenitore",17,10,2,2
112,"accendino","livella",17,10,3,2
112,"accendino","luce",17,10,1,1
112,"accendino","taglierino",17,10,3,4
112,"accetta","affettatrice",17,10,3,3
112,"accetta","appendiabiti",17,10,2,2
112,"accetta","coltello",17,10,2,2
112,"accetta","mazza da baseball",17,10,4,4
112,"accetta","mezzaluna",17,10,3,3
112,"accetta","padella",17,10,3,3
112,"accetta","paletto",17,10,2,2
112,"appendino","appendichiavi",17,10,2,2
112,"appendino","chiavistello",17,10,4,4
112,"appendino","compasso",17,10,4,4
112,"appendino","gancio",17,10,2,2
112,"appendino","quadro",17,10,2,2
112,"appendino","riga",17,10,2,2
112,"appendino","trottola",17,10,3,3
112,"appendino","uncino",17,10,2,2
112,"aspirapolvere","carrello",17,10,2,2
112,"aspirapolvere","cestino",17,10,2,2
112,"aspirapolvere","sgonfia materasso ad aria",17,10,3,3
112,"aspirapolvere","tubo",17,10,2,2
112,"aspirapolvere","valigia",17,10,4,4
112,"banana","cornetta",17,10,3,3
112,"banana","frullato",17,10,1,1
112,"banana","gelato",17,10,1,1
112,"banana","peso",17,10,3,3
112,"banana","pistola finta",17,10,2,2
112,"banana","sorriso",17,10,2,2
112,"barattolo","amplificatore di suono",17,10,4,4
112,"barattolo","campana",17,10,3,2
112,"barattolo","canestro",17,10,3,3
112,"barattolo","cestino",17,10,2,2
112,"barattolo","formine",17,10,2,2
112,"barattolo","giocattolo",17,10,2,2
112,"barattolo","lama",17,10,3,2
112,"barattolo","mattarello",17,10,2,2
112,"barattolo","ruota",17,10,2,2
112,"barattolo","tazza",17,10,2,2
112,"barattolo","vaso",17,10,2,2
112,"bicicletta","appendiabiti",17,10,2,2
112,"bicicletta","stendino",17,10,2,2
112,"borsa","cappello",17,10,2,2
112,"borsa","cintura",17,10,2,2
112,"borsa","oggetto contundente",17,10,2,2
112,"borsa","portachiavi",17,10,2,2
112,"borsa","tappabuchi",17,10,3,3
112,"borsa","tovaglia",17,10,2,2
112,"botte","bachina",17,10,2,3
112,"botte","fioriera",17,10,2,2
112,"botte","lavatoio",17,10,4,4
112,"botte","nascondiglio",17,10,2,2
112,"botte","ruota",17,10,2,2
112,"botte","sgabello",17,10,2,2
112,"botte","tavolino",17,10,2,2
112,"bottiglietta","anello",17,10,4,4
112,"bottiglietta","annaffia piante",17,10,2,2
112,"bottiglietta","ciondolo (tappo)",17,10,3,3
112,"bottiglietta","imbuto",17,10,4,4
112,"bottiglietta","lacci",17,10,3,3
112,"bottiglietta","megafono",17,10,4,4
112,"bottiglietta","misurino",17,10,2,2
112,"bottiglietta","polsini",17,10,3,4
112,"bottiglietta","vaso",17,10,2,2
112,"cappello","busta",17,10,3,3
112,"cappello","culla per gatto",17,10,2,2
112,"cappello","fascia per capelli",17,10,2,3
112,"cappello","frisbee",17,10,2,2
112,"cappello","laccio",17,10,3,3
112,"cappello","presina da forno",17,10,3,3
112,"cappello","svuotatasche",17,10,2,2
112,"cestino","appoggia pentola",17,10,3,2
112,"cestino","cappello",17,10,2,2
112,"cestino","casco",17,10,2,2
112,"cestino","cintura",17,10,4,4
112,"cestino","collana",17,10,2,2
112,"cestino","corda",17,10,2,2
112,"cestino","culla",17,10,2,2
112,"cestino","poggia piedi",17,10,2,2
112,"cestino","sgabello",17,10,2,2
112,"cestino","vaso",17,10,2,2
112,"cestino","wc",17,10,3,3
112,"cucchiaio","abbassalingua",17,10,2,2
112,"cucchiaio","bilancina",17,10,3,2
112,"cucchiaio","leva",17,10,2,2
112,"cucchiaio","scalda vivande",17,10,2,2
112,"cucchiaio","specchio",17,10,2,2
112,"graffetta","anello",17,10,2,2
112,"graffetta","bracciale",17,10,2,2
112,"graffetta","collana",17,10,2,2
112,"graffetta","fermaglio per capelli",17,10,2,2
112,"graffetta","forchetta",17,10,3,3
112,"graffetta","gancio",17,10,2,2
112,"graffetta","leggio",17,10,3,3
112,"graffetta","orecchino",17,10,2,2
112,"graffetta","segnalibro",17,10,1,1
112,"guanto","benda",17,10,3,3
112,"guanto","cappello",17,10,2,2
112,"guanto","ginocchiera",17,10,3,3
112,"guanto","lacci",17,10,3,3
112,"guanto","polsini",17,10,3,3
112,"guanto","tendina",17,10,3,3
112,"guanto","vestito per bambole",17,10,2,2
112,"lampadina","collana",17,10,2,2
112,"lampadina","contenitore",17,10,3,3
112,"lampadina","palla di neve",17,10,3,2
112,"lampadina","tappo",17,10,3,3
112,"lampadina","vasetto",17,10,2,2
112,"libro","aeroplanini di carta",17,10,2,3
112,"libro","alzata",17,10,2,2
112,"libro","casa della bambole",17,10,3,2
112,"libro","fermaporta",17,10,2,2
112,"libro","frisbee",17,10,3,3
112,"libro","leggio",17,10,3,1
112,"libro","paraspifferi",17,10,3,4
112,"libro","patchwork",17,10,2,4
112,"libro","ventaglio",17,10,2,2
112,"martello","ancora",17,10,3,4
112,"martello","appendi abiti",17,10,2,2
112,"martello","contrappeso",17,10,3,3
112,"martello","fermaporta",17,10,2,2
112,"mattone","alzatoio",17,10,2,2
112,"mattone","poggia piedi",17,10,3,2
112,"mattone","portabicchieri",17,10,2,3
112,"mattone","portapenne",17,10,2,2
112,"mattone","portauovo",17,10,2,2
112,"mattone","sgabello",17,10,2,2
113,"accendino","decorarlo",17,10,2,2
113,"accendino","lanciarlo",17,10,2,2
113,"accendino","soprammobile",17,10,2,2
