"ID","prompt","response","set"
178,"ladrillo","muebles","spanish1"
178,"ladrillo","pesas deporte","spanish1"
179,"ladrillo","construir inmuebles","spanish1"
179,"ladrillo","decoraciÃ³n","spanish1"
179,"ladrillo","esculturas","spanish1"
179,"ladrillo","arcilla","spanish1"
180,"ladrillo","romper o destruir","spanish1"
180,"ladrillo","soporte o base","spanish1"
180,"ladrillo","pisa papeles","spanish1"
180,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
180,"ladrillo","mesas","spanish1"
180,"ladrillo","asientos","spanish1"
180,"ladrillo","fogatas","spanish1"
180,"ladrillo","equilibrar o balancear","spanish1"
180,"ladrillo","cocinar","spanish1"
181,"ladrillo","construir inmuebles","spanish1"
181,"ladrillo","asientos","spanish1"
181,"ladrillo","mesas","spanish1"
181,"ladrillo","pesas deporte","spanish1"
181,"ladrillo","hornos","spanish1"
181,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
181,"ladrillo","banquetas","spanish1"
181,"ladrillo","pisa papales","spanish1"
181,"ladrillo","escaleras o escalones","spanish1"
182,"ladrillo","construir inmuebles","spanish1"
182,"ladrillo","decoraciÃ³n","spanish1"
182,"ladrillo","sostener","spanish1"
182,"ladrillo","pintar o dibujar","spanish1"
182,"ladrillo","soporte o base","spanish1"
182,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
182,"ladrillo","regalo","spanish1"
182,"ladrillo","equilibrar o balancear","spanish1"
183,"ladrillo","fogatas","spanish1"
183,"ladrillo","mesas","spanish1"
183,"ladrillo","puertas","spanish1"
184,"ladrillo","construir inmuebles","spanish1"
184,"ladrillo","mesas","spanish1"
184,"ladrillo","decoraciÃ³n","spanish1"
184,"ladrillo","escaleras o escalones","spanish1"
184,"ladrillo","lego","spanish1"
184,"ladrillo","soporte o base","spanish1"
184,"ladrillo","esculturas","spanish1"
184,"ladrillo","asientos","spanish1"
184,"ladrillo","pintar o dibujar","spanish1"
184,"ladrillo","torres","spanish1"
184,"ladrillo","arma defensa","spanish1"
184,"ladrillo","juegos o juguetes","spanish1"
184,"ladrillo","pizarrÃ³n","spanish1"
185,"ladrillo","pisa papeles","spanish1"
185,"ladrillo","pesas deporte","spanish1"
185,"ladrillo","soporte o base","spanish1"
185,"ladrillo","arma defensa","spanish1"
185,"ladrillo","juegos o juguetes","spanish1"
186,"ladrillo","construir inmuebles","spanish1"
186,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
186,"ladrillo","pintar o dibujar","spanish1"
186,"ladrillo","romper o destruir","spanish1"
186,"ladrillo","arma defensa","spanish1"
186,"ladrillo","ocultar","spanish1"
186,"ladrillo","contrapeso","spanish1"
187,"ladrillo","soporte o base","spanish1"
188,"ladrillo","hacer filas","spanish1"
188,"ladrillo","apilar","spanish1"
188,"ladrillo","delimitar superficies","spanish1"
189,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
189,"ladrillo","soporte o base","spanish1"
189,"ladrillo","arma defensa","spanish1"
189,"ladrillo","pesas deporte","spanish1"
190,"ladrillo","construir inmuebles","spanish1"
191,"ladrillo","construir inmuebles","spanish1"
191,"ladrillo","decoraciÃ³n","spanish1"
191,"ladrillo","bardas","spanish1"
191,"ladrillo","pisos","spanish1"
191,"ladrillo","pisa papeles","spanish1"
191,"ladrillo","tablas","spanish1"
191,"ladrillo","contrapeso","spanish1"
191,"ladrillo","escaleras o escalones","spanish1"
191,"ladrillo","soporte o base","spanish1"
191,"ladrillo","arma defensa","spanish1"
191,"ladrillo","hacer pintura o colorante","spanish1"
192,"ladrillo","construir inmuebles","spanish1"
192,"ladrillo","juegos o juguetes","spanish1"
192,"ladrillo","fogatas","spanish1"
192,"ladrillo","escaleras o escalones","spanish1"
192,"ladrillo","soporte o base","spanish1"
193,"ladrillo","construir inmuebles","spanish1"
193,"ladrillo","equilibrar o balancear","spanish1"
193,"ladrillo","ocultar","spanish1"
193,"ladrillo","esculturas","spanish1"
193,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
193,"ladrillo","pesas deporte","spanish1"
193,"ladrillo","bardas","spanish1"
193,"ladrillo","contrapeso","spanish1"
193,"ladrillo","torres","spanish1"
193,"ladrillo","asientos","spanish1"
193,"ladrillo","romper o destruir","spanish1"
193,"ladrillo","cancha de fÃºtbol","spanish1"
193,"ladrillo","molcajete","spanish1"
193,"ladrillo","caminos o calles","spanish1"
193,"ladrillo","pisos","spanish1"
194,"ladrillo","construir inmuebles","spanish1"
194,"ladrillo","pisa papeles","spanish1"
194,"ladrillo","arma defensa","spanish1"
194,"ladrillo","romper o destruir","spanish1"
194,"ladrillo","escaleras o escalones","spanish1"
194,"ladrillo","pesas deporte","spanish1"
194,"ladrillo","ocultar","spanish1"
194,"ladrillo","soporte o base","spanish1"
195,"ladrillo","construir inmuebles","spanish1"
195,"ladrillo","muros o paredes","spanish1"
195,"ladrillo","pisa papeles","spanish1"
195,"ladrillo","polvo","spanish1"
195,"ladrillo","hacer pintura o colorante","spanish1"
195,"ladrillo","asientos","spanish1"
195,"ladrillo","arma defensa","spanish1"
195,"ladrillo","pesas deporte","spanish1"
196,"ladrillo","hacer pintura o colorante","spanish1"
196,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
196,"ladrillo","polvo","spanish1"
196,"ladrillo","equilibrar o balancear","spanish1"
196,"ladrillo","arma defensa","spanish1"
197,"ladrillo","construir inmuebles","spanish1"
197,"ladrillo","joyerÃ­a","spanish1"
197,"ladrillo","escaleras o escalones","spanish1"
197,"ladrillo","pintar o dibujar","spanish1"
197,"ladrillo","muros o paredes","spanish1"
197,"ladrillo","juegos o juguetes","spanish1"
197,"ladrillo","karate","spanish1"
197,"ladrillo","decoraciÃ³n","spanish1"
197,"ladrillo","polvo","spanish1"
197,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
198,"ladrillo","construir inmuebles","spanish1"
198,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
198,"ladrillo","pesas deporte","spanish1"
198,"ladrillo","pintar o dibujar","spanish1"
198,"ladrillo","equilibrar o balancear","spanish1"
198,"ladrillo","arma defensa","spanish1"
199,"ladrillo","cancha de fÃºtbol","spanish1"
199,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
199,"ladrillo","pisa papeles","spanish1"
200,"ladrillo","construir inmuebles","spanish1"
200,"ladrillo","arma defensa","spanish1"
200,"ladrillo","romper o destruir","spanish1"
200,"ladrillo","sostener","spanish1"
200,"ladrillo","escaleras o escalones","spanish1"
200,"ladrillo","soporte o base","spanish1"
200,"ladrillo","contrapeso","spanish1"
200,"ladrillo","asientos","spanish1"
201,"ladrillo","construir inmuebles","spanish1"
201,"ladrillo","soporte o base","spanish1"
201,"ladrillo","pintar o dibujar","spanish1"
201,"ladrillo","asientos","spanish1"
202,"ladrillo","construir inmuebles","spanish1"
202,"ladrillo","asientos","spanish1"
202,"ladrillo","soporte o base","spanish1"
202,"ladrillo","arma defensa","spanish1"
203,"ladrillo","construir inmuebles","spanish1"
203,"ladrillo","muros o paredes","spanish1"
203,"ladrillo","separador","spanish1"
203,"ladrillo","escribir","spanish1"
204,"ladrillo","construir inmuebles","spanish1"
204,"ladrillo","caminos o calles","spanish1"
204,"ladrillo","aislante de temperatura","spanish1"
204,"ladrillo","barreras","spanish1"
204,"ladrillo","contrapeso","spanish1"
204,"ladrillo","equilibrar o balancear","spanish1"
205,"ladrillo","construir inmuebles","spanish1"
205,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
205,"ladrillo","pintar o dibujar","spanish1"
205,"ladrillo","pesas deporte","spanish1"
205,"ladrillo","romper o destruir","spanish1"
205,"ladrillo","sostener","spanish1"
206,"ladrillo","construir inmuebles","spanish1"
206,"ladrillo","pintar o dibujar","spanish1"
206,"ladrillo","esculturas","spanish1"
207,"ladrillo","construir inmuebles","spanish1"
207,"ladrillo","muebles","spanish1"
208,"ladrillo","pisa papeles","spanish1"
208,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
208,"ladrillo","maquetas","spanish1"
208,"ladrillo","romper o destruir","spanish1"
208,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
209,"ladrillo","construir inmuebles","spanish1"
209,"ladrillo","escaleras o escalones","spanish1"
209,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
210,"ladrillo","construir inmuebles","spanish1"
210,"ladrillo","mesas","spanish1"
210,"ladrillo","muros o paredes","spanish1"
210,"ladrillo","pisos","spanish1"
210,"ladrillo","fogatas","spanish1"
210,"ladrillo","decoraciÃ³n","spanish1"
210,"ladrillo","coleccionarlos","spanish1"
210,"ladrillo","soporte o base","spanish1"
210,"ladrillo","arma defensa","spanish1"
211,"ladrillo","construir inmuebles","spanish1"
211,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
211,"ladrillo","asientos","spanish1"
211,"ladrillo","esculturas","spanish1"
211,"ladrillo","asientos","spanish1"
211,"ladrillo","muebles","spanish1"
211,"ladrillo","equilibrar o balancear","spanish1"
211,"ladrillo","pesas deporte","spanish1"
211,"ladrillo","pintar o dibujar","spanish1"
212,"ladrillo","construir inmuebles","spanish1"
212,"ladrillo","sostener","spanish1"
212,"ladrillo","pintar o dibujar","spanish1"
212,"ladrillo","arma defensa","spanish1"
213,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
213,"ladrillo","escaleras o escalones","spanish1"
213,"ladrillo","fogatas","spanish1"
213,"ladrillo","equilibrar o balancear","spanish1"
214,"ladrillo","construir inmuebles","spanish1"
214,"ladrillo","arma defensa","spanish1"
214,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
214,"ladrillo","asientos","spanish1"
214,"ladrillo","cancha de fÃºtbol","spanish1"
215,"ladrillo","construir inmuebles","spanish1"
215,"ladrillo","cancha de fÃºtbol","spanish1"
215,"ladrillo","pesas deporte","spanish1"
215,"ladrillo","decoraciÃ³n","spanish1"
215,"ladrillo","pisa papeles","spanish1"
215,"ladrillo","muebles","spanish1"
215,"ladrillo","arma defensa","spanish1"
215,"ladrillo","esculturas","spanish1"
215,"ladrillo","arcilla","spanish1"
215,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
215,"ladrillo","decoraciÃ³n","spanish1"
215,"ladrillo","tallar, grabar o rayar","spanish1"
216,"ladrillo","construir inmuebles","spanish1"
216,"ladrillo","muros o paredes","spanish1"
216,"ladrillo","delimitar superficies","spanish1"
216,"ladrillo","refugio animales","spanish1"
218,"ladrillo","refugio animales","spanish1"
218,"ladrillo","esculturas","spanish1"
218,"ladrillo","asientos","spanish1"
219,"ladrillo","construir inmuebles","spanish1"
219,"ladrillo","vestidores o clÃ³set","spanish1"
219,"ladrillo","herramienta","spanish1"
219,"ladrillo","delimitar superficies","spanish1"
220,"ladrillo","construir inmuebles","spanish1"
220,"ladrillo","pisa papeles","spanish1"
220,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
220,"ladrillo","comal","spanish1"
220,"ladrillo","mesas","spanish1"
220,"ladrillo","sostener","spanish1"
220,"ladrillo","equilibrar o balancear","spanish1"
220,"ladrillo","arma defensa","spanish1"
220,"ladrillo","bardas","spanish1"
220,"ladrillo","juegos o jueguete","spanish1"
221,"ladrillo","romper o destruir","spanish1"
221,"ladrillo","fogatas","spanish1"
221,"ladrillo","soporte o base","spanish1"
222,"ladrillo","construir inmuebles","spanish1"
222,"ladrillo","pesas deporte","spanish1"
222,"ladrillo","esculturas","spanish1"
222,"ladrillo","pisa papeles","spanish1"
222,"ladrillo","equilibrar o balancear","spanish1"
222,"ladrillo","decoraciÃ³n","spanish1"
222,"ladrillo","arma defensa","spanish1"
222,"ladrillo","escaleras o escalones","spanish1"
222,"ladrillo","fuego","spanish1"
222,"ladrillo","seÃ±alamiento","spanish1"
222,"ladrillo","juegos o jueguete","spanish1"
223,"ladrillo","construir inmuebles","spanish1"
223,"ladrillo","romper o destruir","spanish1"
223,"ladrillo","tallar, grabar o rayar","spanish1"
223,"ladrillo","soporte o base","spanish1"
223,"ladrillo","contrapeso","spanish1"
224,"ladrillo","construir inmuebles","spanish1"
224,"ladrillo","plataforma","spanish1"
224,"ladrillo","asientos","spanish1"
224,"ladrillo","arma defensa","spanish1"
224,"ladrillo","romper o destruir","spanish1"
224,"ladrillo","cancha de fÃºtbol","spanish1"
224,"ladrillo","pesas deporte","spanish1"
224,"ladrillo","regalo","spanish1"
224,"ladrillo","equilibrar o balancear","spanish1"
225,"ladrillo","construir inmuebles","spanish1"
225,"ladrillo","decoraciÃ³n","spanish1"
225,"ladrillo","sostener","spanish1"
225,"ladrillo","esculturas","spanish1"
225,"ladrillo","asientos","spanish1"
226,"ladrillo","construir inmuebles","spanish1"
226,"ladrillo","arcilla","spanish1"
226,"ladrillo","romper o destruir","spanish1"
226,"ladrillo","decoraciÃ³n","spanish1"
226,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
226,"ladrillo","contrapeso","spanish1"
226,"ladrillo","arma defensa","spanish1"
226,"ladrillo","pisa papales","spanish1"
227,"ladrillo","cubos","spanish1"
227,"ladrillo","apilar","spanish1"
228,"ladrillo","construir inmuebles","spanish1"
228,"ladrillo","asientos","spanish1"
228,"ladrillo","escribir","spanish1"
228,"ladrillo","pintar o dibujar","spanish1"
228,"ladrillo","asador o parrilla","spanish1"
228,"ladrillo","refugio animales","spanish1"
228,"ladrillo","maquetas","spanish1"
228,"ladrillo","arma defensa","spanish1"
228,"ladrillo","equilibrar o balancear","spanish1"
228,"ladrillo","esculturas","spanish1"
228,"ladrillo","juegos o juguetes","spanish1"
228,"ladrillo","muros o paredes","spanish1"
228,"ladrillo","polvo","spanish1"
228,"ladrillo","hacer pintura o colorante","spanish1"
229,"ladrillo","construir inmuebles","spanish1"
229,"ladrillo","decoraciÃ³n","spanish1"
229,"ladrillo","pintar o dibujar","spanish1"
229,"ladrillo","mesas","spanish1"
229,"ladrillo","chimeneas","spanish1"
229,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
230,"ladrillo","construir inmuebles","spanish1"
230,"ladrillo","muros o paredes","spanish1"
231,"ladrillo","construir inmuebles","spanish1"
231,"ladrillo","pisa papeles","spanish1"
231,"ladrillo","pintar o dibujar","spanish1"
231,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
231,"ladrillo","esculturas","spanish1"
231,"ladrillo","escaleras o escalones","spanish1"
232,"ladrillo","torres","spanish1"
233,"ladrillo","construir inmuebles","spanish1"
233,"ladrillo","arma defensa","spanish1"
233,"ladrillo","escaleras o escalones","spanish1"
233,"ladrillo","equilibrar o balancear","spanish1"
233,"ladrillo","esculturas","spanish1"
234,"ladrillo","construir inmuebles","spanish1"
234,"ladrillo","asientos","spanish1"
234,"ladrillo","pisa papeles","spanish1"
234,"ladrillo","esculturas","spanish1"
234,"ladrillo","arma defensa","spanish1"
234,"ladrillo","ocultar","spanish1"
235,"ladrillo","muros o paredes","spanish1"
235,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
235,"ladrillo","polvo","spanish1"
235,"ladrillo","soporte o base","spanish1"
236,"ladrillo","pisos","spanish1"
236,"ladrillo","muros o paredes","spanish1"
236,"ladrillo","torres","spanish1"
236,"ladrillo","escaleras o escalones","spanish1"
236,"ladrillo","barrera","spanish1"
237,"ladrillo","construir inmuebles","spanish1"
237,"ladrillo","muros o paredes","spanish1"
237,"ladrillo","juegos o juguetes","spanish1"
237,"ladrillo","polvo","spanish1"
237,"ladrillo","escribir","spanish1"
238,"ladrillo","construir inmuebles","spanish1"
238,"ladrillo","escaleras o escalones","spanish1"
238,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
238,"ladrillo","asador o parrilla","spanish1"
238,"ladrillo","esculturas","spanish1"
238,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
238,"ladrillo","asientos","spanish1"
238,"ladrillo","juegos o juguetes","spanish1"
238,"ladrillo","pintar o dibujar","spanish1"
239,"ladrillo","construir inmuebles","spanish1"
239,"ladrillo","pesas deporte","spanish1"
239,"ladrillo","asientos","spanish1"
239,"ladrillo","mesas","spanish1"
239,"ladrillo","muebles","spanish1"
239,"ladrillo","arma defensa","spanish1"
239,"ladrillo","sostener","spanish1"
240,"ladrillo","construir inmuebles","spanish1"
240,"ladrillo","pintar o dibujar","spanish1"
240,"ladrillo","esculturas","spanish1"
240,"ladrillo","juegos o juguetes","spanish1"
241,"ladrillo","construir inmuebles","spanish1"
241,"ladrillo","tallar, grabar o rayar","spanish1"
241,"ladrillo","calzado","spanish1"
241,"ladrillo","asientos","spanish1"
241,"ladrillo","muebles","spanish1"
241,"ladrillo","sostener","spanish1"
241,"ladrillo","pesas deporte","spanish1"
241,"ladrillo","pisa papeles","spanish1"
241,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
241,"ladrillo","escaleras o escalones","spanish1"
241,"ladrillo","separador","spanish1"
241,"ladrillo","decoraciÃ³n","spanish1"
241,"ladrillo","albercas","spanish1"
241,"ladrillo","juegos o juguetes","spanish1"
241,"ladrillo","chimeneas","spanish1"
242,"ladrillo","pintar o dibujar","spanish1"
242,"ladrillo","arma defensa","spanish1"
242,"ladrillo","equilibrar o balancear","spanish1"
242,"ladrillo","cancha de fÃºtbol","spanish1"
242,"ladrillo","albercas","spanish1"
242,"ladrillo","delimitar superficies","spanish1"
242,"ladrillo","romper o destruir","spanish1"
243,"ladrillo","construir inmuebles","spanish1"
243,"ladrillo","pesas deporte","spanish1"
243,"ladrillo","karate","spanish1"
243,"ladrillo","fogatas","spanish1"
243,"ladrillo","pisos","spanish1"
243,"ladrillo","muros o paredes","spanish1"
243,"ladrillo","chimeneas","spanish1"
243,"ladrillo","equilibrar o balancear","spanish1"
243,"ladrillo","muebles","spanish1"
243,"ladrillo","asientos","spanish1"
243,"ladrillo","arma defensa","spanish1"
244,"ladrillo","construir inmuebles","spanish1"
244,"ladrillo","arma defensa","spanish1"
244,"ladrillo","soporte o base","spanish1"
244,"ladrillo","pintar o dibujar","spanish1"
244,"ladrillo","romper o destruir","spanish1"
244,"ladrillo","polvo","spanish1"
245,"ladrillo","construir inmuebles","spanish1"
245,"ladrillo","aislante de temperatura","spanish1"
245,"ladrillo","juegos o juguetes","spanish1"
245,"ladrillo","bardas","spanish1"
246,"ladrillo","construir inmuebles","spanish1"
246,"ladrillo","contrapeso","spanish1"
246,"ladrillo","moldear o aplanar","spanish1"
246,"ladrillo","escaleras o escalones","spanish1"
247,"ladrillo","mesas","spanish1"
247,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
248,"ladrillo","construir inmuebles","spanish1"
248,"ladrillo","cancha de fÃºtbol","spanish1"
248,"ladrillo","pisos","spanish1"
249,"ladrillo","construir inmuebles","spanish1"
249,"ladrillo","cancha de fÃºtbol","spanish1"
249,"ladrillo","arma defensa","spanish1"
249,"ladrillo","escaleras o escalones","spanish1"
249,"ladrillo","pintar o dibujar","spanish1"
249,"ladrillo","ocultar","spanish1"
250,"ladrillo","construir inmuebles","spanish1"
250,"ladrillo","cancha de fÃºtbol","spanish1"
250,"ladrillo","delimitar superficies","spanish1"
250,"ladrillo","escaleras o escalones","spanish1"
250,"ladrillo","pista","spanish1"
250,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
250,"ladrillo","arma defensa","spanish1"
250,"ladrillo","esculturas","spanish1"
251,"ladrillo","construir inmuebles","spanish1"
251,"ladrillo","arma defensa","spanish1"
251,"ladrillo","escaleras o escalones","spanish1"
251,"ladrillo","asientos","spanish1"
251,"ladrillo","pisa papeles","spanish1"
251,"ladrillo","juegos o juguetes","spanish1"
254,"ladrillo","construir inmuebles","spanish1"
254,"ladrillo","puentes","spanish1"
254,"ladrillo","escaleras o escalones","spanish1"
254,"ladrillo","arcilla","spanish1"
254,"ladrillo","muros o paredes","spanish1"
254,"ladrillo","muebles","spanish1"
254,"ladrillo","arma defensa","spanish1"
254,"ladrillo","crear mÃºsica","spanish1"
254,"ladrillo","romper o destruir","spanish1"
255,"ladrillo","construir inmuebles","spanish1"
255,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
255,"ladrillo","contrapeso","spanish1"
255,"ladrillo","herramienta","spanish1"
255,"ladrillo","arma defensa","spanish1"
255,"ladrillo","pisa papeles","spanish1"
255,"ladrillo","muros o paredes","spanish1"
255,"ladrillo","chimeneas","spanish1"
256,"ladrillo","construir inmuebles","spanish1"
256,"ladrillo","muebles","spanish1"
256,"ladrillo","asientos","spanish1"
256,"ladrillo","escaleras o escalones","spanish1"
256,"ladrillo","escribir","spanish1"
256,"ladrillo","polvo","spanish1"
256,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
256,"ladrillo","soporte o base","spanish1"
256,"ladrillo","decoraciÃ³n","spanish1"
256,"ladrillo","esculturas","spanish1"
256,"ladrillo","pisos","spanish1"
257,"ladrillo","soporte o base","spanish1"
257,"ladrillo","pesas deporte","spanish1"
257,"ladrillo","pisa papeles","spanish1"
257,"ladrillo","ocultar","spanish1"
258,"ladrillo","juegos o juguetes","spanish1"
259,"ladrillo","pisa papeles","spanish1"
259,"ladrillo","esculturas","spanish1"
259,"ladrillo","tallar, grabar o rayar","spanish1"
260,"ladrillo","construir inmuebles","spanish1"
260,"ladrillo","asientos","spanish1"
260,"ladrillo","escaleras o escalones","spanish1"
260,"ladrillo","muros o paredes","spanish1"
260,"ladrillo","decoraciÃ³n jardÃ­n","spanish1"
260,"ladrillo","asientos","spanish1"
261,"ladrillo","construir inmuebles","spanish1"
261,"ladrillo","escaleras o escalones","spanish1"
261,"ladrillo","sostener","spanish1"
261,"ladrillo","pisa papeles","spanish1"
261,"ladrillo","juegos o juguetes","spanish1"
261,"ladrillo","asientos","spanish1"
261,"ladrillo","mesas","spanish1"
261,"ladrillo","cocinar","spanish1"
262,"ladrillo","construir inmuebles","spanish1"
262,"ladrillo","mesas","spanish1"
262,"ladrillo","pisa papeles","spanish1"
262,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
262,"ladrillo","polvo","spanish1"
262,"ladrillo","pintar o dibujar","spanish1"
263,"ladrillo","escaleras o escalones","spanish1"
263,"ladrillo","asientos","spanish1"
263,"ladrillo","escribir","spanish1"
263,"ladrillo","polvo","spanish1"
264,"ladrillo","construir inmuebles","spanish1"
264,"ladrillo","pisa papeles","spanish1"
264,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
264,"ladrillo","muros o paredes","spanish1"
265,"ladrillo","construir inmuebles","spanish1"
265,"ladrillo","arcilla","spanish1"
265,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
265,"ladrillo","equilibrar o balancear","spanish1"
265,"ladrillo","decoraciÃ³n","spanish1"
265,"ladrillo","asientos","spanish1"
265,"ladrillo","pesas deporte","spanish1"
265,"ladrillo","delimitar superficies","spanish1"
265,"ladrillo","seÃ±alamiento","spanish1"
266,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
266,"ladrillo","arma defensa","spanish1"
266,"ladrillo","asientos","spanish1"
266,"ladrillo","soporte o base","spanish1"
266,"ladrillo","pisa papeles","spanish1"
266,"ladrillo","pesas deporte","spanish1"
501,"ladrillo","soporte","spanish1"
501,"ladrillo","construcciÃ³n","spanish1"
501,"ladrillo","base para tienda de campaÃ±a","spanish1"
501,"ladrillo","piso","spanish1"
503,"ladrillo","base","spanish1"
503,"ladrillo","elevaciÃ³n para bajar algo","spanish1"
504,"ladrillo","ejercitarse","spanish1"
504,"ladrillo","sostener cosas","spanish1"
504,"ladrillo","detener puertas","spanish1"
505,"ladrillo","escaleras","spanish1"
505,"ladrillo","pared","spanish1"
506,"ladrillo","sostener objetos","spanish1"
506,"ladrillo","crear figuras con Ã©l","spanish1"
507,"ladrillo","una pared","spanish1"
508,"ladrillo","pared","spanish1"
508,"ladrillo","arco","spanish1"
509,"ladrillo","la pared de una casa","spanish1"
509,"ladrillo","la estructura de una chimenea","spanish1"
509,"ladrillo","para la fabricaciÃ³n de un horno","spanish1"
509,"ladrillo","como contra peso","spanish1"
509,"ladrillo","para nivelar alguna estructura","spanish1"
509,"ladrillo","para lanzar","spanish1"
509,"ladrillo","construir una torre","spanish1"
510,"ladrillo","jugar con Ã©l","spanish1"
510,"ladrillo","hacer una torre","spanish1"
510,"ladrillo","pintar con Ã©l","spanish1"
510,"ladrillo","deshacerlo","spanish1"
510,"ladrillo","hacer polvo","spanish1"
511,"ladrillo","un ladrillo lo podrÃ­amos usar como una maceta, crearle un hueco en medio y poner una planta pequeÃ±a","spanish1"
511,"ladrillo","regularmente cuando Ã©ramos pequeÃ±os usÃ¡bamos ladrillos para pintar el piso y por quÃ© no crear unos gises de ese material","spanish1"
511,"ladrillo","adorno","spanish1"
511,"ladrillo","figuras","spanish1"
511,"ladrillo","portaretrato","spanish1"
512,"ladrillo","casa","spanish1"
512,"ladrillo","escalÃ³n","spanish1"
512,"ladrillo","torre de ladrillos","spanish1"
512,"ladrillo","plataformas","spanish1"
512,"ladrillo","para pintar el suelo","spanish1"
512,"ladrillo","maceta","spanish1"
512,"ladrillo","lanzar","spanish1"
515,"ladrillo","acomodarlos en forma de  tres figuras","spanish1"
516,"ladrillo","puede ser usado como contrapeso","spanish1"
516,"ladrillo","como material para hacer ejercicio","spanish1"
516,"ladrillo","como escalÃ³n","spanish1"
517,"ladrillo","arma defensa","spanish1"
517,"ladrillo","asientos","spanish1"
518,"ladrillo","soporte o base","spanish1"
518,"ladrillo","una mejor vista para los demÃ¡s ladrillos","spanish1"
518,"ladrillo","mejor seguimiento de la estructura","spanish1"
519,"ladrillo","casa","spanish1"
519,"ladrillo","fogata","spanish1"
519,"ladrillo","polvo","spanish1"
519,"ladrillo","escaleras o escalones","spanish1"
520,"ladrillo","para tapar un hueco","spanish1"
520,"ladrillo","para desviar el agua","spanish1"
520,"ladrillo","para utilizarlo como banco","spanish1"
520,"ladrillo","para usarlo si una pata de la cama estÃ¡ rota y ponerlo","spanish1"
521,"ladrillo","construcciÃ³n","spanish1"
521,"ladrillo","pintar","spanish1"
521,"ladrillo","soporte o base","spanish1"
521,"ladrillo","bardas","spanish1"
521,"ladrillo","decoraciones domÃ©sticas","spanish1"
521,"ladrillo","arreglar un mueble","spanish1"
521,"ladrillo","calzar algÃºn artefacto","spanish1"
521,"ladrillo","romper cosas","spanish1"
522,"ladrillo","calzar un mueble","spanish1"
522,"ladrillo","rellenar un hueco de la pared","spanish1"
522,"ladrillo","para hacer lanzamientos","spanish1"
522,"ladrillo","para romper cosas","spanish1"
522,"ladrillo","para pintar","spanish1"
522,"ladrillo","juegos","spanish1"
522,"ladrillo","para delimitar un espacio","spanish1"
522,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
523,"ladrillo","para construir una casa","spanish1"
523,"ladrillo","para sostener un objeto","spanish1"
523,"ladrillo","para darle mayor peso","spanish1"
523,"ladrillo","para ponerlos de camino","spanish1"
524,"ladrillo","pared","spanish1"
524,"ladrillo","casa","spanish1"
524,"ladrillo","puente","spanish1"
524,"ladrillo","maceta","spanish1"
524,"ladrillo","aventarlo","spanish1"
524,"ladrillo","delimitar porterÃ­a","spanish1"
524,"ladrillo","pintura","spanish1"
524,"ladrillo","karate","spanish1"
525,"ladrillo","para construir un asador","spanish1"
525,"ladrillo","fuego","spanish1"
525,"ladrillo","base de maceta","spanish1"
525,"ladrillo","obstÃ¡culo para detener, frenar o topar","spanish1"
525,"ladrillo","usarlo de banco para alcanzar cosas","spanish1"
526,"ladrillo","piso","spanish1"
527,"ladrillo","usarlo de banco para alcanzar cosas","spanish1"
529,"ladrillo","construcciÃ³n","spanish1"
529,"ladrillo","sostener objetos","spanish1"
