ID,prompt,response,set,lab,response_cleaned,rater1,rater2
759,steen,boekenhouder,4,3,boekenhouder,4,2
113,steen,een boekenkast van maken,4,3,boekenkast,4,3
591,steen,boekenkast,4,3,boekenkast,4,3
218,steen,als boekenlegger gebruiken,4,3,boekenlegger,4,4
262,steen,boekenlegger,4,3,boekenlegger,4,4
310,steen,boekenlegger,4,3,boekenlegger,4,4
756,steen,boekenlegger,4,3,boekenlegger,4,4
771,steen,boekenlegger,4,3,boekenlegger,4,4
717,steen,BOEKENOUDER,4,3,boekenouder,4,2
332,steen,boekenplank van maken,4,3,boekenplank,4,3
366,steen,boekenplank,4,3,boekenplank,4,3
417,steen,boekenstandje,4,3,boekenstand,4,2
222,steen,gebruiken als boekensteun,4,3,boekensteun,4,2
240,steen,boekensteun,4,3,boekensteun,4,2
256,steen,boekensteun,4,3,boekensteun,4,2
335,steen,boekensteun,4,3,boekensteun,4,2
504,steen,boekensteun,4,3,boekensteun,4,2
711,steen,boekensteun,4,3,boekensteun,4,2
777,steen,boekensteun,4,3,boekensteun,4,2
642,steen,als boekhouder,4,3,boekhouder,4,2
684,steen,boekhouder,4,3,boekhouder,4,2
480,steen,boekstandaard,4,3,boekstandaard,4,2
383,steen,boeksteun,4,3,boeksteun,4,2
121,steen,boerderij,4,3,boerderij,0,2
388,steen,boutseren,4,3,boetseren,3,3
313,steen,bogen bouwen,4,3,bogen bouwen,1,1
528,steen,boodschap,4,3,boodschap,0,4
328,steen,Iets ermee uit een boom gooien,4,3,boom gooien,3,3
267,steen,boomhut,4,3,boomhut,0,2
366,steen,boor,4,3,boor,3,4
552,steen,boor,4,3,boor,3,4
237,steen,boos op worden,4,3,boos,0,3
426,steen,boos,4,3,boos,0,0
314,steen,bord,4,3,bord,3,2
371,steen,bord,4,3,bord,3,2
549,steen,bord,4,3,bord,3,2
564,steen,bord gebruiken,4,3,bord,3,2
705,steen,als bord gebruiken,4,3,bord,3,2
238,steen,bordje,4,3,bordje,3,2
216,steen,bouw,4,3,bouw,1,1
331,steen,bouw,4,3,bouw,1,1
359,steen,bouw,4,3,bouw,1,1
409,steen,bouw,4,3,bouw,1,1
609,steen,bouw,4,3,bouw,1,1
117,steen,bouwbedrijf,4,3,bouwbedrijf,1,1
319,steen,bouwblok,4,3,bouwblok,1,1
480,steen,Bouwblok,4,3,bouwblok,1,1
185,steen, bouwblokje,4,3,bouwblokje,1,1
112,steen,bouwen,4,3,bouwen,1,1
115,steen,bouwen,4,3,bouwen,1,1
116,steen,Bouwen,4,3,bouwen,1,1
118,steen,bouwen,4,3,bouwen,1,1
121,steen,bouwen,4,3,bouwen,1,1
123,steen,bouwen,4,3,bouwen,1,1
126,steen,bouwen,4,3,bouwen,1,1
128,steen,Bouwen,4,3,bouwen,1,1
132,steen,bouwen,4,3,bouwen,1,1
138,steen,bouwen,4,3,bouwen,1,1
138,steen,een over bouwen,4,3,bouwen,1,1
140,steen,bouwen,4,3,bouwen,1,1
141,steen,bouwen,4,3,bouwen,1,1
145,steen,bouwen,4,3,bouwen,1,1
146,steen,bouwen,4,3,bouwen,1,1
150,steen,bouwen,4,3,bouwen,1,1
151,steen,iets bouwen,4,3,bouwen,1,1
153,steen,bouwen,4,3,bouwen,1,1
155,steen,je kan ermee bouwen,4,3,bouwen,1,1
159,steen,bouwen,4,3,bouwen,1,1
162,steen,bouwen,4,3,bouwen,1,1
174,steen, bouwen,4,3,bouwen,1,1
175,steen,bouwen,4,3,bouwen,1,1
177,steen,bouwen,4,3,bouwen,1,1
183,steen,iets bouwen,4,3,bouwen,1,1
186,steen,bouwen,4,3,bouwen,1,1
188,steen,bouwen,4,3,bouwen,1,1
199,steen,bouwen,4,3,bouwen,1,1
202,steen,bouwen,4,3,bouwen,1,1
204,steen,bouwen,4,3,bouwen,1,1
206,steen,bouwen,4,3,bouwen,1,1
213,steen,bouwen,4,3,bouwen,1,1
214,steen,bouwen,4,3,bouwen,1,1
215,steen,bouwen,4,3,bouwen,1,1
220,steen, bouwen,4,3,bouwen,1,1
221,steen,bouwen,4,3,bouwen,1,1
222,steen,bouwen,4,3,bouwen,1,1
224,steen,Bouwen,4,3,bouwen,1,1
228,steen,bouwen,4,3,bouwen,1,1
230,steen,bouwen,4,3,bouwen,1,1
231,steen,bouwen,4,3,bouwen,1,1
232,steen,bouwen,4,3,bouwen,1,1
237,steen,bouwen,4,3,bouwen,1,1
239,steen,bouwen,4,3,bouwen,1,1
244,steen,bouwen,4,3,bouwen,1,1
245,steen,bouwen,4,3,bouwen,1,1
248,steen,bouwen,4,3,bouwen,1,1
252,steen,bouwen,4,3,bouwen,1,1
255,steen,bouwen,4,3,bouwen,1,1
258,steen,bouwen,4,3,bouwen,1,1
260,steen,bouwen,4,3,bouwen,1,1
261,steen,bouwen,4,3,bouwen,1,1
266,steen,bouwen,4,3,bouwen,1,1
268,steen,Bouwen,4,3,bouwen,1,1
269,steen,bouwen,4,3,bouwen,1,1
270,steen,bouwen,4,3,bouwen,1,1
271,steen,bouwen,4,3,bouwen,1,1
286,steen,bouwen,4,3,bouwen,1,1
289,steen,bouwen,4,3,bouwen,1,1
290,steen,bouwen,4,3,bouwen,1,1
293,steen,Bouwen,4,3,bouwen,1,1
294,steen,bouwen,4,3,bouwen,1,1
297,steen,bouwen,4,3,bouwen,1,1
299,steen,bouwen,4,3,bouwen,1,1
300,steen,bouwen,4,3,bouwen,1,1
308,steen,bouwen,4,3,bouwen,1,1
310,steen,Bouwen,4,3,bouwen,1,1
311,steen,bouwen,4,3,bouwen,1,1
313,steen,bouwen,4,3,bouwen,1,1
318,steen,Bouwen,4,3,bouwen,1,1
321,steen,bouwen,4,3,bouwen,1,1
326,steen,bouwen,4,3,bouwen,1,1
328,steen,Bouwen,4,3,bouwen,1,1
329,steen,Bouwen,4,3,bouwen,1,1
332,steen,bouwen,4,3,bouwen,1,1
334,steen,om iets mee te bouwen,4,3,bouwen,1,1
342,steen,bouwen,4,3,bouwen,1,1
347,steen,bouwen,4,3,bouwen,1,1
349,steen,bouwen,4,3,bouwen,1,1
350,steen,bouwen,4,3,bouwen,1,1
353,steen,bouwen,4,3,bouwen,1,1
356,steen,bouwen,4,3,bouwen,1,1
360,steen,bouwen,4,3,bouwen,1,1
361,steen,BOUWEN,4,3,bouwen,1,1
363,steen,bouwen,4,3,bouwen,1,1
366,steen,bouwen,4,3,bouwen,1,1
368,steen,bouwen,4,3,bouwen,1,1
372,steen,bouwen,4,3,bouwen,1,1
374,steen,je kunt ermee bouwen,4,3,bouwen,1,1
380,steen,bouwen,4,3,bouwen,1,1
381,steen,Om mee te bouwen,4,3,bouwen,1,1
382,steen,bouwen,4,3,bouwen,1,1
383,steen,bouwen,4,3,bouwen,1,1
385,steen,bouwen,4,3,bouwen,1,1
388,steen,bouwen,4,3,bouwen,1,1
390,steen,bouwen,4,3,bouwen,1,1
391,steen,bouwen,4,3,bouwen,1,1
396,steen,bouwen,4,3,bouwen,1,1
398,steen,bouwen,4,3,bouwen,1,1
399,steen,bouwen,4,3,bouwen,1,1
400,steen,bouwen,4,3,bouwen,1,1
401,steen,Bouwen,4,3,bouwen,1,1
402,steen,bouwen,4,3,bouwen,1,1
407,steen,bouwen,4,3,bouwen,1,1
410,steen,bouwen,4,3,bouwen,1,1
412,steen,bouwen,4,3,bouwen,1,1
414,steen,bouwen,4,3,bouwen,1,1
426,steen,bouwen,4,3,bouwen,1,1
427,steen,bouwen,4,3,bouwen,1,1
471,steen,bouwen,4,3,bouwen,1,1
498,steen,bouwen,4,3,bouwen,1,1
510,steen,bouwen,4,3,bouwen,1,1
522,steen,bouwen,4,3,bouwen,1,1
525,steen,bouwen,4,3,bouwen,1,1
534,steen,bouwen,4,3,bouwen,1,1
546,steen,bouwen,4,3,bouwen,1,1
552,steen,bouwen,4,3,bouwen,1,1
555,steen,bouwen,4,3,bouwen,1,1
564,steen,bouwen,4,3,bouwen,1,1
567,steen,Bouwen,4,3,bouwen,1,1
570,steen,iets bouwen,4,3,bouwen,1,1
582,steen,bouwen,4,3,bouwen,1,1
594,steen,bouwen,4,3,bouwen,1,1
612,steen,bouwen,4,3,bouwen,1,1
624,steen,bouwen,4,3,bouwen,1,1
627,steen,bouwen,4,3,bouwen,1,1
630,steen,bouwen,4,3,bouwen,1,1
642,steen,iets bouwen,4,3,bouwen,1,1
645,steen,bouwen,4,3,bouwen,1,1
648,steen,bouwen,4,3,bouwen,1,1
651,steen,bouwen,4,3,bouwen,1,1
657,steen,bouwen,4,3,bouwen,1,1
663,steen,bouwen,4,3,bouwen,1,1
669,steen,bouwen,4,3,bouwen,1,1
675,steen,bouwen,4,3,bouwen,1,1
687,steen,bouwen,4,3,bouwen,1,1
711,steen,bouwen,4,3,bouwen,1,1
714,steen,bouwen,4,3,bouwen,1,1
726,steen,bouwen,4,3,bouwen,1,1
729,steen,bouwen,4,3,bouwen,1,1
732,steen,bouwen,4,3,bouwen,1,1
741,steen,bouwen,4,3,bouwen,1,1
750,steen,bouwen,4,3,bouwen,1,1
762,steen,bouwen,4,3,bouwen,1,1
693,steen,bouwen in het algemeen?,4,3,bouwen algemeen,1,1
101,steen,het bouwen van een huis,4,3,bouwen huis,1,1
103,steen,Bouwen van een huis,4,3,bouwen huis,1,1
247,steen,bouwen huis ,4,3,bouwen huis,1,1
357,steen,bouwen van een huis,4,3,bouwen huis,1,1
185,steen, bouwer,4,3,bouwer,1,1
111,steen,bouwmateriaal,4,3,bouwmateriaal,1,1
278,steen,bouwmateriaal,4,3,bouwmateriaal,1,1
315,steen,bouwmateriaal,4,3,bouwmateriaal,1,1
335,steen,bouwmateriaal,4,3,bouwmateriaal,1,1
360,steen,bouwmateriaal,4,3,bouwmateriaal,1,1
528,steen,Bouwmateriaal,4,3,bouwmateriaal,1,1
603,steen,bouwmateriaal,4,3,bouwmateriaal,1,1
633,steen,bouwmateriaal,4,3,bouwmateriaal,1,1
753,steen,bouwmateriaal,4,3,bouwmateriaal,1,1
609,steen,bouwmeester,4,3,bouwmeester,1,1
102,steen,bouwmiddel,4,3,bouwmiddel,1,1
129,steen,bouwmiddel,4,3,bouwmiddel,1,1
495,steen,bouwmiddel,4,3,bouwmiddel,1,1
558,steen,bouwmiddel,4,3,bouwmiddel,1,1
117,steen,bouwproject,4,3,bouwproject,1,1
131,steen,bouwsteen,4,3,bouwsteen,1,1
185,steen, bouwsteen,4,3,bouwsteen,1,1
232,steen,bouwsteen,4,3,bouwsteen,1,1
753,steen,bouwsteen,4,3,bouwsteen,1,1
115,steen,bouwvakker,4,3,bouwvakker,1,1
131,steen,bouwvakker,4,3,bouwvakker,1,1
188,steen,bouwvakker,4,3,bouwvakker,1,1
244,steen,bouwvakker,4,3,bouwvakker,1,1
247,steen,bouwvakker,4,3,bouwvakker,1,1
255,steen,bouwvakker,4,3,bouwvakker,1,1
342,steen,bouwvakker,4,3,bouwvakker,1,1
366,steen,bouwvakker,4,3,bouwvakker,1,1
400,steen,bouwvakker ,4,3,bouwvakker,1,1
409,steen,bouwvakker,4,3,bouwvakker,1,1
426,steen,bouwvakker,4,3,bouwvakker,1,1
498,steen,bouwvakker,4,3,bouwvakker,1,1
546,steen,bouwvakker,4,3,bouwvakker,1,1
582,steen,bouwvakker,4,3,bouwvakker,1,1
594,steen,bouwvakker,4,3,bouwvakker,1,1
609,steen,bouwvakker,4,3,bouwvakker,1,1
726,steen,bouwvakker,4,3,bouwvakker,1,1
732,steen,bouwvakker,4,3,bouwvakker,1,1
267,steen,bouwvakker overgooispel,4,3,bouwvakker overgooi spel,1,2
120,steen,bouwvakkers,4,3,bouwvakkers,1,1
201,steen,bouwvakkers,4,3,bouwvakkers,1,1
254,steen,bouwvakkers,4,3,bouwvakkers,1,1
301,steen,bouwvakkers,4,3,bouwvakkers,1,1
360,steen,bouwvakkers,4,3,bouwvakkers,1,1
630,steen,bouwvakkers,4,3,bouwvakkers,1,1
347,steen,bouwval,4,3,bouwval,1,1
108,steen, bouwwerk,4,3,bouwwerk,1,1
300,steen,bouwerk,4,3,bouwwerk,1,1
364,steen,bovenop iets leggen zodat het niet wegwaait,4,3,bovenop leggen zodat niet wegwaait,3,2
218,steen,bowlen,4,3,bowlen,4,4
513,steen,mee bowlen,4,3,bowlen,4,4
152,steen,breken,4,3,breken,3,2
213,steen,breken,4,3,breken,3,2
215,steen,breken ,4,3,breken,3,2
221,steen,breken,4,3,breken,3,2
268,steen,Iets breken,4,3,breken,3,2
271,steen,breken,4,3,breken,3,2
282,steen,breken,4,3,breken,3,2
284,steen,iets breken,4,3,breken,3,2
383,steen,breken,4,3,breken,3,2
394,steen,breken,4,3,breken,3,2
402,steen,breken,4,3,breken,3,2
412,steen,breken,4,3,breken,3,2
420,steen,breken,4,3,breken,3,2
651,steen,breken,4,3,breken,3,2
714,steen,breken,4,3,breken,3,2
373,steen,breken ergens inslaan,4,3,breken ergens inslaan,3,2
185,steen,brick,4,3,brick,1,1
289,steen,briefje aan vastmaken en naar iemand toe gooien,4,3,briefje vastmaken toe gooien,3,4
250,steen,brievenbus,4,3,brievenbus,0,3
477,steen,brodt,4,3,brodt,0,0
204,steen,brokkelen en als cement gebruiken met water,4,3,brokkelen cement water,2,2
552,steen,brokkelig,4,3,brokkelig,0,0
290,steen,brood smeren,4,3,brood smeren,3,4
206,steen,brug,4,3,brug,1,1
274,steen,brug,4,3,brug,1,1
338,steen,brug maken,4,3,brug,1,1
418,steen,brug,4,3,brug,1,1
639,steen,brug,4,3,brug,1,1
299,steen,je kan een brug bouwen,4,3,brug bouwen,1,1
531,steen,brug bouwen,4,3,brug bouwen,1,1
705,steen,brug bouwen,4,3,brug bouwen,1,1
182,steen,bruggen bouwen,4,3,bruggen bouwen,1,1
376,steen,bruggen bouwen,4,3,bruggen bouwen,1,1
117,steen,bruin,4,3,bruin,0,0
120,steen,bruin,4,3,bruin,0,0
131,steen,bruin,4,3,bruin,0,0
139,steen,bruin,4,3,bruin,0,0
232,steen,bruin,4,3,bruin,0,0
342,steen,bruin,4,3,bruin,0,0
347,steen,bruin,4,3,bruin,0,0
390,steen,bruin,4,3,bruin,0,0
391,steen,bruin,4,3,bruin,0,0
399,steen,bruin,4,3,bruin,0,0
400,steen,bruin,4,3,bruin,0,0
519,steen,bruin,4,3,bruin,0,0
552,steen,bruin,4,3,bruin,0,0
606,steen,bruin,4,3,bruin,0,0
678,steen,bruin,4,3,bruin,0,0
546,steen,buiten,4,3,buiten,0,0
253,steen,buitenbank,4,3,buitenbank,3,2
233,steen,buitenoven,4,3,buitenoven,2,2
366,steen,buitenspelen,4,3,buitenspelen,3,3
621,steen,bureau,4,3,bureau,4,2
160,steen,busramen/hokjes ingooien,4,3,bus ramen hokjes ingooien,3,2
433,steen,als afbuurtplaats gebruiken bij verstoppertje,4,3,buutplaats verstoppertje,3,4
579,steen,cadeau ,4,3,cadeau,3,4
528,steen,kadotje,4,3,cadeautje,3,4
663,steen,als cadeautje geven,4,3,cadeautje geven,3,4
419,steen,er een cakje op bakken,4,3,cakeje bakken,3,4
105,steen,cement,4,3,cement,2,2
117,steen,cement,4,3,cement,2,2
120,steen,cement,4,3,cement,2,2
122,steen, cement,4,3,cement,2,2
131,steen,cement,4,3,cement,2,2
132,steen,cement,4,3,cement,2,2
146,steen,cement,4,3,cement,2,2
148,steen,cement,4,3,cement,2,2
184,steen,cement,4,3,cement,2,2
188,steen,cement,4,3,cement,2,2
216,steen,cement,4,3,cement,2,2
217,steen,cement,4,3,cement,2,2
220,steen, cement,4,3,cement,2,2
232,steen,cement,4,3,cement,2,2
246,steen,cement,4,3,cement,2,2
247,steen,cement,4,3,cement,2,2
254,steen,cement,4,3,cement,2,2
269,steen,cement,4,3,cement,2,2
271,steen,cement,4,3,cement,2,2
278,steen,cement,4,3,cement,2,2
300,steen,cement,4,3,cement,2,2
301,steen,cement,4,3,cement,2,2
330,steen,sement,4,3,cement,2,2
342,steen,cement,4,3,cement,2,2
347,steen,cement,4,3,cement,2,2
360,steen, cement,4,3,cement,2,2
363,steen,cement,4,3,cement,2,2
391,steen,sement,4,3,cement,2,2
400,steen,cement,4,3,cement,2,2
426,steen,cement,4,3,cement,2,2
427,steen,cement,4,3,cement,2,2
546,steen,cement,4,3,cement,2,2
594,steen,cement,4,3,cement,2,2
609,steen,cement,4,3,cement,2,2
630,steen,cement,4,3,cement,2,2
678,steen,cement,4,3,cement,2,2
726,steen,cement,4,3,cement,2,2
732,steen,cement,4,3,cement,2,2
753,steen,cement,4,3,cement,2,2
185,steen, cementhouder,4,3,cementhouder,2,2
774,steen,cementhouder,4,3,cementhouder,2,2
762,steen,chanterem,4,3,chanteren,0,3
421,steen,club,4,3,club,0,3
313,steen,De Colosseum herbouwen,4,3,Colosseum herbouwen,1,2
237,steen,complimenteren,4,3,complimenteren,0,4
705,steen,computer slopen ,4,3,computer slopen,2,2
124,steen,constructie,4,3,constructie,1,1
232,steen,constructie,4,3,constructie,1,1
732,steen,constructie,4,3,constructie,1,1
228,steen,constructies maken,4,3,constructies,1,1
221,steen,contragewicht,4,3,contragewicht,2,2
352,steen,conversatiepartner,4,3,conversatiepartner,0,4
540,steen,Creatieve toepassingen bedenken in een opdracht,4,3,creatieve toepassingen bedenken opdracht,0,3
594,steen,creeren,4,3,creÌÇren,0,3
420,steen,crepe papier etc,4,3,crÌ»pepapier,0,5
121,steen,dak,4,3,dak,1,1
220,steen,dak,4,3,dak,1,1
249,steen,dak maken,4,3,dak,1,1
498,steen,dak,4,3,dak,1,1
124,steen,dam,4,3,dam,1,1
651,steen,dam,4,3,dam,1,1
162,steen,een dam bouwen,4,3,dam bouwen,1,1
296,steen,DANCE AROUND IT,4,3,dance around it,0,4
140,steen,decoratie,4,3,decoratie,3,3
168,steen,decoratie,4,3,decoratie,3,3
206,steen,decoratie,4,3,decoratie,3,3
257,steen,decoratie,4,3,decoratie,3,3
313,steen,decoratie,4,3,decoratie,3,3
325,steen,als decoratie gebruiken,4,3,decoratie,3,3
349,steen,decoratie,4,3,decoratie,3,3
389,steen,decoratie,4,3,decoratie,3,3
421,steen,decoratie,4,3,decoratie,3,3
564,steen,als decoratie,4,3,decoratie,3,3
756,steen,decoratie,4,3,decoratie,3,3
786,steen,decoratie,4,3,decoratie,3,3
747,steen,gebruiken als decoratie in huis,4,3,decoratie huis,3,3
248,steen,decoratie voor een kamer,4,3,decoratie kamer,3,3
280,steen,Decoratief neerzetten,4,3,decoratief neerzetten,3,3
657,steen,decorstuk,4,3,decorstuk,3,2
150,steen,delen door 2,4,3,delen,3,2
687,steen,om een deur dicht te houden,4,3,deur dicht houden,3,2
159,steen,om deur mee open te houden,4,3,deur open houden,3,2
163,steen,om deur mee open te houden (voor deur zetten),4,3,deur open houden,3,2
225,steen,deur mee open houden,4,3,deur open houden,3,2
233,steen,om een deur open te houden,4,3,deur open houden,3,2
660,steen,deur open houden,4,3,deur open houden,3,2
687,steen,om een deur open te houden,4,3,deur open houden,3,2
534,steen,de deur mee openhouden,4,3,deur openhouden,3,2
283,steen,deur stopper,4,3,deur stopper,3,2
327,steen,deur stopper,4,3,deur stopper,3,2
206,steen,deurtegenhouder,4,3,deur tegenhouden,3,2
738,steen,deurtegenhouder,4,3,deur tegenhouden,3,2
281,steen,deurhouder,4,3,deurhouder,3,2
196,steen,deurssteun,4,3,deursteun,3,2
110,steen,Deurstop,4,3,deurstop,3,2
112,steen,deurstopper,4,3,deurstopper,3,2
113,steen,als deurstopper gebruiken,4,3,deurstopper,3,2
129,steen,doorstopper,4,3,deurstopper,3,2
130,steen,gebruiken als deurstop,4,3,deurstopper,3,2
168,steen,deurstop,4,3,deurstopper,3,2
169,steen, deurstop,4,3,deurstopper,3,2
194,steen, een deurstopper,4,3,deurstopper,3,2
200,steen,gebruiken als deurstopper,4,3,deurstopper,3,2
202,steen,als deurstop,4,3,deurstopper,3,2
221,steen,deurstop,4,3,deurstopper,3,2
226,steen,als deurstopper,4,3,deurstopper,3,2
241,steen,deurstopper,4,3,deurstopper,3,2
250,steen,deurstop,4,3,deurstopper,3,2
279,steen,deurstop,4,3,deurstopper,3,2
302,steen,deurstop,4,3,deurstopper,3,2
308,steen,deurstopper,4,3,deurstopper,3,2
333,steen,gebruiken als deurstop,4,3,deurstopper,3,2
339,steen,Als deurstop gebruiken,4,3,deurstopper,3,2
344,steen,deurstop,4,3,deurstopper,3,2
351,steen,deurstopper,4,3,deurstopper,3,2
354,steen,gebruiken als deurstopper,4,3,deurstopper,3,2
371,steen,deurstopper,4,3,deurstopper,3,2
387,steen,deurstop,4,3,deurstopper,3,2
405,steen,deustop,4,3,deurstopper,3,2
405,steen,deurstop,4,3,deurstopper,3,2
432,steen,Deurstop,4,3,deurstopper,3,2
558,steen,deurstopper,4,3,deurstopper,3,2
591,steen,deurstop,4,3,deurstopper,3,2
642,steen,deurstopper,4,3,deurstopper,3,2
669,steen,deurstop,4,3,deurstopper,3,2
684,steen,deurstop,4,3,deurstopper,3,2
711,steen,deurstop,4,3,deurstopper,3,2
714,steen,deurstop,4,3,deurstopper,3,2
735,steen,deurstop,4,3,deurstopper,3,2
756,steen,deurstop,4,3,deurstopper,3,2
759,steen,deurstop,4,3,deurstopper,3,2
113,steen,een dienvlad van maken,4,3,dienblad,4,3
537,steen,dienblad voor bier,4,3,dienblad bier,4,3
507,steen,je kan er een dier mee maken door er wat dingen op te plakken,4,3,dier dingen plakken,4,4
341,steen,je kan er een dier van maken voor in de tuin,4,3,dier tuin,4,3
324,steen,Dieren doden,4,3,dieren doden,3,2
777,steen,dijk,4,3,dijk,2,1
332,steen,een dijk bouwen,4,3,dijk bouwen,1,1
139,steen,dik,4,3,dik,2,0
630,steen,dik,4,3,dik,2,0
335,steen,ding om te gooien,4,3,ding gooien,3,2
312,steen,Dingen beschadigen door ermee te gooien,4,3,dingen beschadigen gooien,3,2
136,steen,Dingen bouwen,4,3,dingen bouwen,1,1
212,steen,dingen bouwen,4,3,dingen bouwen,1,1
251,steen,andere dingen bouwen,4,3,dingen bouwen,1,1
292,steen,dingen bouwen,4,3,dingen bouwen,1,1
140,steen,dingen mee doormidden hakken,4,3,dingen doormidden hakken,3,2
377,steen,dingen indeelen,4,3,dingen indelen,3,3
283,steen,dingen ingooien,4,3,dingen ingooien,3,2
231,steen,dingen kapot maken,4,3,dingen kapot,2,2
762,steen,dingen kapot maken,4,3,dingen kapot,2,2
600,steen,dingen kapot gooien,4,3,dingen kapot gooien,2,2
600,steen,dingen kapot slaan,4,3,dingen kapot slaan,3,2
222,steen,dingen kapot mee maken als soort hamer,4,3,dingen kapot soort hamer,2,2
576,steen,dingen kapotmaken,4,3,dingen kapotmaken,2,2
708,steen,dingen scherp mee slijpen,4,3,dingen scherp slijpen,3,2
222,steen,dingen op snijden,4,3,dingen snijden,3,2
654,steen,Gebruiken om dingen mee te verhogen,4,3,dingen verhogen,3,2
200,steen,dingen die wegwaaien op hun plaats houden,4,3,dingen wegwaaien plaats houden,3,2
314,steen,dingen in het zand schrijven,4,3,dingen zand schrijven,3,3
312,steen,Dingen doen zinken,4,3,dingen zinken,3,3
675,steen,doden,4,3,doden,3,2
510,steen,als doel gebruiken,4,3,doel,3,4
738,steen,doel,4,3,doel,0,4
197,steen,een doel bij paaltjesvoetbal,4,3,doel paaltjesvoetbal,3,4
208,steen,doelpaal,4,3,doelpaal,3,4
738,steen,doelpaal,4,3,doelpaal,3,4
355,steen, als doelpaaltjes gebruiken,4,3,doelpaaltjes,3,4
355,steen,als doelpaaltjes gebruiken,4,3,doelpaaltjes,3,4
240,steen,doelpalen bij balspel,4,3,doelpalen balspel,3,4
242,steen,domino,4,3,domino,4,4
336,steen,domino spelen,4,3,domino spelen,4,4
657,steen,domino stenen,4,3,domino stenen,4,4
477,steen,donker,4,3,donker,0,0
201,steen,donker rood,4,3,donker rood,0,0
427,steen,dood,4,3,dood,0,2
762,steen,iemand mee dood gooien,4,3,dood gooien,3,2
207,steen,iemand doodmaken (leguber iewl),4,3,doodmaken,3,2
236,steen,doolhof,4,3,doolhof,5,2
105,steen,dorp,4,3,dorp,0,1
121,steen,dorp,4,3,dorp,0,1
154,steen,doorp,4,3,dorp,0,1
741,steen,ermee douchen,4,3,douchen,2,4
380,steen,draaien,4,3,draaien,2,2
669,steen,draaitafel,4,3,draaitafel,4,4
162,steen,dragen,4,3,dragen,2,2
239,steen,dragen,4,3,dragen,2,2
738,steen,dreigement,4,3,dreigement,0,2
630,steen,driedimensionaal,4,3,driedimensionaal,0,0
264,steen,drummen,4,3,drummen,4,3
540,steen,Diplo maken,4,3,duplo,4,3
380,steen,duwen,4,3,duwen,2,2
771,steen,dweilen,4,3,dweilen,4,5
415,steen,eckig,4,3,eckig,0,0
405,steen,om eelt te verwijderen,4,3,eelt verwijderen,4,5
395,steen,eensamheid,4,3,eenzaamheid,0,0
256,steen,eetstokjes steuntje,4,3,eetstokjes steuntje,5,4
540,steen,Uit elkaar halen,4,3,elkaar halen,2,2
363,steen,het op elkaar leggen van stenen,4,3,elkaar leggen stenen,2,1
630,steen,emmer,4,3,emmer,4,3
387,steen,ergens bovenop leggen,4,3,ergens bovenop leggen,2,2
351,steen,ergens op leggen zodat het niet weg waait,4,3,ergens leggen zodat niet weg waait,3,2
525,steen,ergens opleggen,4,3,ergens opleggen,2,2
322,steen,ergens opleggen zodat het niet wegwaait,4,3,ergens opleggen zodat niet wegwaait,3,2
287,steen,iets erop dragen,4,3,erop dragen,2,2
419,steen,erop gaan staan,4,3,erop gaan staan,2,2
419,steen,erop slapen,4,3,erop slapen,2,3
175,steen,erop staan,4,3,erop staan,2,2
249,steen,erop staan,4,3,erop staan,2,2
410,steen,erop staan,4,3,erop staan,2,2
346,steen,erop staan als verhoging,4,3,erop staan verhoging,2,2
210,steen,je kunt erop zitten,4,3,erop zitten,2,2
249,steen,erop zitten,4,3,erop zitten,2,2
287,steen,erop zitten,4,3,erop zitten,2,2
419,steen,erop zitten,4,3,erop zitten,2,2
471,steen,erop zitten,4,3,erop zitten,2,2
214,steen,eroverheen springen,4,3,eroverheen springen,2,2
310,steen,Gebruiken om ervoor te zorgen dat iets niet weg waait,4,3,ervoor zorgen niet weg waait,3,2
666,steen,estafette,4,3,estafette,4,4
239,steen,eten,4,3,eten,0,3
513,steen,eten,4,3,eten,0,3
564,steen,van eten,4,3,eten,0,3
681,steen,Eten,4,3,eten,0,3
705,steen,eten,4,3,eten,0,3
741,steen,eten,4,3,eten,0,3
140,steen,eten fijnmalen,4,3,eten fijnmalen,3,3
397,steen,iets in evenwicht brengen,4,3,evenwicht brengen,3,2
207,steen,als evenwichtsbalke\,4,3,evenwichtsbalk,3,2
409,steen,ex,4,3,ex,0,0
546,steen,ex,4,3,ex,0,0
407,steen,experimenten,4,3,experimenten,0,3
399,steen,extra gewicht,4,3,extra gewicht,2,2
142,steen,fabriek,4,3,fabriek,0,1
510,steen,facebook pagina voor aanmaken,4,3,Facebook pagina aanmaken,0,3
395,steen, familiehuis,4,3,familiehuis,1,1
324,steen,Als Fast forward object gebruiken voor hitjes op youtube,4,3,fast forward object hitjes youtube,0,3
124,steen,fietspad,4,3,fietspad,1,1
421,steen,fietspad,4,3,fietspad,1,1
269,steen,een figuur mee maken,4,3,figuur,1,3
394,steen,een figuur van maken,4,3,figuur,1,3
348,steen,Een figuur in een fantasiewereld,4,3,figuur fantasiewereld,1,3
681,steen,Fijnmalen,4,3,fijnmalen,3,2
272,steen,filosoferen,4,3,filosoferen,0,4
337,steen,fitness,4,3,fitness,0,3
299,steen,een fitness oefening van maken,4,3,fitness oefening,3,3
127,steen,flat,4,3,flat,1,1
206,steen,falt,4,3,flat,1,1
220,steen, flat,4,3,flat,1,1
242,steen,flat,4,3,flat,1,1
330,steen,flet,4,3,flat,1,1
