ID,prompt,response,order,rater,ratings,age,sex,cse1,cse2,cse3,cse4,cse5,cse6,cse7,cse8,cse9,cse10,cse11
222,ladrillo,construir inmuebles,1,rater3,1,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,pesas deporte,10,rater1,4,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,pesas deporte,10,rater2,3,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,pesas deporte,10,rater3,3,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,esculturas,11,rater1,5,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,esculturas,11,rater2,1,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,esculturas,11,rater3,1,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,pisa papeles,2,rater1,4,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,pisa papeles,2,rater2,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,pisa papeles,2,rater3,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,equilibrar o balancear,3,rater1,3,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,equilibrar o balancear,3,rater2,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,equilibrar o balancear,3,rater3,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,decoraciÃ³n,4,rater1,4,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,decoraciÃ³n,4,rater2,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,decoraciÃ³n,4,rater3,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,arma defensa,5,rater1,4,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,arma defensa,5,rater2,1,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,arma defensa,5,rater3,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,escaleras o escalones,6,rater1,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,escaleras o escalones,6,rater2,1,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,escaleras o escalones,6,rater3,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,fuego,7,rater1,3,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,fuego,7,rater2,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,fuego,7,rater3,1,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,seÃ±alamiento,8,rater1,3,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,seÃ±alamiento,8,rater2,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,seÃ±alamiento,8,rater3,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,juegos o jueguete,9,rater1,4,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,juegos o jueguete,9,rater2,2,21,0,4,3,5,4,3,4,3,4,1,3,4
222,ladrillo,juegos o jueguete,9,rater3,2,21,0,4,3,5,4,3,4,3,4,1,3,4
223,ladrillo,construir inmuebles,1,rater1,1,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,construir inmuebles,1,rater2,1,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,construir inmuebles,1,rater3,1,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,romper o destruir,2,rater1,4,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,romper o destruir,2,rater2,2,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,romper o destruir,2,rater3,2,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,"tallar, grabar o rayar",3,rater1,3,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,"tallar, grabar o rayar",3,rater2,2,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,"tallar, grabar o rayar",3,rater3,2,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,soporte o base,4,rater1,2,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,soporte o base,4,rater2,1,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,soporte o base,4,rater3,1,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,contrapeso,5,rater1,4,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,contrapeso,5,rater2,2,22,1,5,5,4,4,4,4,2,3,4,5,4
223,ladrillo,contrapeso,5,rater3,2,22,1,5,5,4,4,4,4,2,3,4,5,4
224,ladrillo,construir inmuebles,1,rater1,1,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,construir inmuebles,1,rater2,1,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,construir inmuebles,1,rater3,1,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,plataforma,2,rater1,4,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,plataforma,2,rater2,1,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,plataforma,2,rater3,1,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,asientos,3,rater1,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,asientos,3,rater2,1,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,asientos,3,rater3,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,arma defensa,4,rater1,4,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,arma defensa,4,rater2,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,arma defensa,4,rater3,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,romper o destruir,5,rater1,4,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,romper o destruir,5,rater2,1,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,romper o destruir,5,rater3,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,cancha de fÃºtbol,6,rater1,3,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,cancha de fÃºtbol,6,rater2,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,cancha de fÃºtbol,6,rater3,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,pesas deporte,7,rater1,4,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,pesas deporte,7,rater2,3,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,pesas deporte,7,rater3,3,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,regalo,8,rater1,3,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,regalo,8,rater2,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,regalo,8,rater3,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,equilibrar o balancear,9,rater1,3,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,equilibrar o balancear,9,rater2,2,20,1,5,5,5,5,5,4,5,5,5,5,5
224,ladrillo,equilibrar o balancear,9,rater3,2,20,1,5,5,5,5,5,4,5,5,5,5,5
225,ladrillo,construir inmuebles,1,rater1,1,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,construir inmuebles,1,rater2,1,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,construir inmuebles,1,rater3,1,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,decoraciÃ³n ,2,rater1,3,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,decoraciÃ³n ,2,rater2,2,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,decoraciÃ³n ,2,rater3,2,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,sostener,3,rater1,3,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,sostener,3,rater2,1,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,sostener,3,rater3,1,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,esculturas,4,rater1,5,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,esculturas,4,rater2,1,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,esculturas,4,rater3,1,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,asientos,5,rater1,2,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,asientos,5,rater2,1,24,0,4,4,4,4,3,4,4,4,4,3,5
225,ladrillo,asientos,5,rater3,2,24,0,4,4,4,4,3,4,4,4,4,3,5
226,ladrillo,construir inmuebles,1,rater1,1,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,construir inmuebles,1,rater2,1,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,construir inmuebles,1,rater3,1,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,arcilla,2,rater1,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,arcilla,2,rater2,1,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,arcilla,2,rater3,1,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,romper o destruir,3,rater1,4,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,romper o destruir,3,rater2,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,romper o destruir,3,rater3,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,decoraciÃ³n,4,rater1,4,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,decoraciÃ³n,4,rater2,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,decoraciÃ³n,4,rater3,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,"obstÃ¡culo para detener, frenar o topar",5,rater1,3,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,"obstÃ¡culo para detener, frenar o topar",5,rater2,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,"obstÃ¡culo para detener, frenar o topar",5,rater3,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,contrapeso,6,rater1,4,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,contrapeso,6,rater2,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,contrapeso,6,rater3,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,arma defensa,7,rater1,4,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,arma defensa,7,rater2,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,arma defensa,7,rater3,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,pisa papales,8,rater1,4,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,pisa papales,8,rater2,2,18,1,3,2,4,2,3,5,2,3,4,2,3
226,ladrillo,pisa papales,8,rater3,2,18,1,3,2,4,2,3,5,2,3,4,2,3
227,ladrillo,cubos,1,rater1,4,19,0,3,5,4,4,3,5,5,5,4,5,5
227,ladrillo,cubos,1,rater2,1,19,0,3,5,4,4,3,5,5,5,4,5,5
227,ladrillo,cubos,1,rater3,1,19,0,3,5,4,4,3,5,5,5,4,5,5
227,ladrillo,apilar,2,rater1,2,19,0,3,5,4,4,3,5,5,5,4,5,5
227,ladrillo,apilar,2,rater2,1,19,0,3,5,4,4,3,5,5,5,4,5,5
227,ladrillo,apilar,2,rater3,1,19,0,3,5,4,4,3,5,5,5,4,5,5
228,ladrillo,construir inmuebles,1,rater1,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,construir inmuebles,1,rater2,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,construir inmuebles,1,rater3,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,asientos,10,rater1,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,asientos,10,rater2,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,asientos,10,rater3,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,escribir,11,rater1,3,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,escribir,11,rater2,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,escribir,11,rater3,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,pintar o dibujar,12,rater1,3,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,pintar o dibujar,12,rater2,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,pintar o dibujar,12,rater3,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,asador o parrilla,13,rater1,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,asador o parrilla,13,rater2,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,asador o parrilla,13,rater3,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,refugio animales,14,rater1,3,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,refugio animales,14,rater2,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,refugio animales,14,rater3,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,maquetas,2,rater1,5,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,maquetas,2,rater2,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,maquetas,2,rater3,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,arma defensa,3,rater1,4,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,arma defensa,3,rater2,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,arma defensa,3,rater3,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,equilibrar o balancear,4,rater1,3,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,equilibrar o balancear,4,rater2,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,equilibrar o balancear,4,rater3,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,esculturas,5,rater1,5,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,esculturas,5,rater2,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,esculturas,5,rater3,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,juegos o juguetes,6,rater1,4,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,juegos o juguetes,6,rater2,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,juegos o juguetes,6,rater3,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,muros o paredes,7,rater1,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,muros o paredes,7,rater2,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,muros o paredes,7,rater3,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,polvo,8,rater1,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,polvo,8,rater2,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,polvo,8,rater3,1,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,hacer pintura o colorante,9,rater1,3,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,hacer pintura o colorante,9,rater2,2,20,0,5,5,5,5,3,5,5,5,5,5,5
228,ladrillo,hacer pintura o colorante,9,rater3,2,20,0,5,5,5,5,3,5,5,5,5,5,5
229,ladrillo,construir inmuebles,1,rater1,1,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,construir inmuebles,1,rater2,1,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,construir inmuebles,1,rater3,1,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,decoraciÃ³n,2,rater1,4,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,decoraciÃ³n,2,rater2,2,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,decoraciÃ³n,2,rater3,2,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,pintar o dibujar  ,4,rater1,3,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,pintar o dibujar  ,4,rater2,2,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,pintar o dibujar  ,4,rater3,2,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,mesas,5,rater1,2,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,mesas,5,rater2,2,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,mesas,5,rater3,2,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,chimeneas,6,rater1,1,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,chimeneas,6,rater2,1,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,chimeneas,6,rater3,1,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,decoraciÃ³n jardÃ­n,7,rater1,4,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,decoraciÃ³n jardÃ­n,7,rater2,2,18,0,3,4,2,3,4,4,5,3,3,4,4
229,ladrillo,decoraciÃ³n jardÃ­n,7,rater3,2,18,0,3,4,2,3,4,4,5,3,3,4,4
230,ladrillo,construir inmuebles,1,rater1,1,18,0,4,4,4,5,4,3,5,4,3,5,4
230,ladrillo,construir inmuebles,1,rater2,1,18,0,4,4,4,5,4,3,5,4,3,5,4
230,ladrillo,construir inmuebles,1,rater3,1,18,0,4,4,4,5,4,3,5,4,3,5,4
230,ladrillo,muros o paredes,2,rater1,1,18,0,4,4,4,5,4,3,5,4,3,5,4
230,ladrillo,muros o paredes,2,rater2,1,18,0,4,4,4,5,4,3,5,4,3,5,4
230,ladrillo,muros o paredes,2,rater3,1,18,0,4,4,4,5,4,3,5,4,3,5,4
231,ladrillo,construir inmuebles,1,rater1,1,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,construir inmuebles,1,rater2,1,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,construir inmuebles,1,rater3,1,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,pisa papeles,2,rater1,4,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,pisa papeles,2,rater2,2,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,pisa papeles,2,rater3,2,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,pintar o dibujar,3,rater1,3,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,pintar o dibujar,3,rater2,2,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,pintar o dibujar,3,rater3,2,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,"obstÃ¡culo para detener, frenar o topar",4,rater1,3,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,"obstÃ¡culo para detener, frenar o topar",4,rater2,2,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,"obstÃ¡culo para detener, frenar o topar",4,rater3,2,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,esculturas,5,rater1,5,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,esculturas,5,rater2,1,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,esculturas,5,rater3,1,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,escaleras o escalones,6,rater1,2,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,escaleras o escalones,6,rater2,1,21,0,4,5,3,5,4,4,5,5,4,5,4
231,ladrillo,escaleras o escalones,6,rater3,2,21,0,4,5,3,5,4,4,5,5,4,5,4
232,ladrillo,torres,1,rater1,3,19,1,5,5,4,5,4,5,5,5,5,5,5
232,ladrillo,torres,1,rater2,1,19,1,5,5,4,5,4,5,5,5,5,5,5
232,ladrillo,torres,1,rater3,1,19,1,5,5,4,5,4,5,5,5,5,5,5
233,ladrillo,construir inmuebles,1,rater1,1,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,construir inmuebles,1,rater2,1,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,construir inmuebles,1,rater3,1,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,arma defensa,2,rater1,4,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,arma defensa,2,rater2,2,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,arma defensa,2,rater3,2,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,escaleras o escalones,3,rater1,2,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,escaleras o escalones,3,rater2,1,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,escaleras o escalones,3,rater3,2,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,equilibrar o balancear,4,rater1,3,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,equilibrar o balancear,4,rater2,2,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,equilibrar o balancear,4,rater3,2,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,esculturas,5,rater1,5,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,esculturas,5,rater2,1,21,1,4,5,5,5,3,4,5,5,4,5,5
233,ladrillo,esculturas,5,rater3,1,21,1,4,5,5,5,3,4,5,5,4,5,5
234,ladrillo,construir inmuebles,1,rater1,1,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,construir inmuebles,1,rater2,1,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,construir inmuebles,1,rater3,1,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,asientos,2,rater1,2,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,asientos,2,rater2,1,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,asientos,2,rater3,2,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,pisa papeles,3,rater1,4,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,pisa papeles,3,rater2,2,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,pisa papeles,3,rater3,2,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,esculturas,4,rater1,5,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,esculturas,4,rater2,1,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,esculturas,4,rater3,1,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,arma defensa,5,rater1,4,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,arma defensa,5,rater2,2,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,arma defensa,5,rater3,2,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,ocultar,6,rater1,2,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,ocultar,6,rater2,2,21,0,4,4,3,3,4,3,5,5,4,4,3
234,ladrillo,ocultar,6,rater3,2,21,0,4,4,3,3,4,3,5,5,4,4,3
235,ladrillo,muros o paredes,1,rater1,1,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,muros o paredes,1,rater2,1,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,muros o paredes,1,rater3,1,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,decoraciÃ³n jardÃ­n,2,rater1,4,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,decoraciÃ³n jardÃ­n,2,rater2,2,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,decoraciÃ³n jardÃ­n,2,rater3,2,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,polvo,3,rater1,2,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,polvo,3,rater2,1,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,polvo,3,rater3,1,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,soporte o base,4,rater1,2,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,soporte o base,4,rater2,1,24,1,4,5,2,4,5,3,5,4,5,5,4
235,ladrillo,soporte o base,4,rater3,1,24,1,4,5,2,4,5,3,5,4,5,5,4
236,ladrillo,pisos,1,rater1,2,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,pisos,1,rater2,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,pisos,1,rater3,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,muros o paredes,2,rater1,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,muros o paredes,2,rater2,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,muros o paredes,2,rater3,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,torres,3,rater1,3,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,torres,3,rater2,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,torres,3,rater3,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,escaleras o escalones,4,rater1,2,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,escaleras o escalones,4,rater2,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,escaleras o escalones,4,rater3,2,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,barrera,5,rater1,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,barrera,5,rater2,1,22,1,3,3,4,3,3,4,5,4,4,4,3
236,ladrillo,barrera,5,rater3,1,22,1,3,3,4,3,3,4,5,4,4,4,3
237,ladrillo,construir inmuebles,1,rater1,1,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,construir inmuebles,1,rater2,1,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,construir inmuebles,1,rater3,1,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,muros o paredes,2,rater1,1,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,muros o paredes,2,rater2,1,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,muros o paredes,2,rater3,1,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,juegos o juguetes,3,rater1,4,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,juegos o juguetes,3,rater2,2,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,juegos o juguetes,3,rater3,2,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,polvo,4,rater1,2,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,polvo,4,rater2,1,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,polvo,4,rater3,1,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,escribir,5,rater1,3,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,escribir,5,rater2,2,19,0,1,1,4,2,1,3,1,1,1,1,1
237,ladrillo,escribir,5,rater3,1,19,0,1,1,4,2,1,3,1,1,1,1,1
238,ladrillo,construir inmuebles,1,rater1,1,24,0,4,3,4,4,3,5,2,3,3,3,4
238,ladrillo,construir inmuebles,1,rater2,1,24,0,4,3,4,4,3,5,2,3,3,3,4
