"ID","prompt","response","set","rater1","rater2","CAAC_TOT","NEO_OPEN"
96,"Barile","doccia",16,4,4,1.74,31
96,"Barile","gabbia",16,3,3,1.74,31
96,"Barile","ruota",16,2,2,1.74,31
96,"Barile","sedia",16,2,2,1.74,31
96,"Barile","tavolo",16,2,2,1.74,31
96,"Barile","vasca",16,2,2,1.74,31
96,"Barile","vaso",16,2,2,1.74,31
96,"Bottiglia di plastica","bicchiere",16,2,2,1.74,31
96,"Bottiglia di plastica","bobbina elettrica",16,4,4,1.74,31
96,"Bottiglia di plastica","cassa per smartphone",16,4,4,1.74,31
96,"Bottiglia di plastica","cerbottana",16,4,5,1.74,31
96,"Bottiglia di plastica","conta gocce",16,3,4,1.74,31
96,"Bottiglia di plastica","porta matite/penne ecc",16,2,2,1.74,31
96,"Bottiglia di plastica","porta spazzolino",16,2,2,1.74,31
96,"Bottiglia di plastica","vari giochi per cani",16,3,3,1.74,31
96,"Lampadina","arma",16,2,2,1.74,31
96,"Lampadina","elettricita plasmatica",16,3,2,1.74,31
96,"Lampadina","luce",16,1,1,1.74,31
96,"Lampadina","smontando il pezzo inferiore si potrebbe inserire al suo interno palline colorate liquidi e tutto cio che puo rendere bella una pallona di natale",16,2,3,1.74,31
96,"Lampadina","verificare correnti elettrice/funzionamento",16,2,2,1.74,31
96,"Libro","cassa forte segreta nel caso tagliassi le pagine al suo interno",16,2,3,1.74,31
96,"Libro","come arma",16,2,2,1.74,31
96,"Libro","come peso",16,2,2,1.74,31
96,"Libro","con lo stesso meccanismo potresti fare un porta gioie",16,2,2,1.74,31
96,"Libro","ferma porta",16,2,2,1.74,31
96,"Libro","per dargli fuoco e scaldarsi",16,2,2,1.74,31
96,"Libro","per tagliare membrane sottili",16,5,4,1.74,31
96,"Sedia","arma",16,2,2,1.74,31
96,"Sedia","blocco per finestre o porte",16,2,2,1.74,31
96,"Sedia","esercizzi fisici",16,2,2,1.74,31
96,"Sedia","girandola puoi fare un blocco per bambini o animali",16,2,4,1.74,31
96,"Sedia","per l'appunto ti siedi",16,1,1,1.74,31
96,"Sedia","scala",16,2,2,1.74,31
96,"Sedia","tavolino",16,2,2,1.74,31
97,"Attaccapanni","un bastone uncinato per le relle dei vestiti",16,3,2,1.48,19
97,"Attaccapanni","un lampadario",16,3,3,1.48,19
97,"Barile","cuccia per animali",16,2,2,1.48,19
97,"Barile","fermantarore",16,1,2,1.48,19
97,"Barile","mobile da appoggio",16,2,2,1.48,19
97,"Barile","porta ombrelli",16,2,2,1.48,19
97,"Barile","tamburello",16,2,2,1.48,19
97,"Barile","una cantinetta si taglia a metà con apertura a libro con mensole portabottiglie",16,2,3,1.48,19
97,"Bottiglia di plastica","imbuto",16,2,2,1.48,19
97,"Bottiglia di plastica","innaffiatoio",16,2,2,1.48,19
97,"Bottiglia di plastica","lancio del peso",16,2,2,1.48,19
97,"Bottiglia di plastica","lanterna a inquinamento 0 con le lucciole dentro",16,5,5,1.48,19
97,"Bottiglia di plastica","mini acquario",16,2,2,1.48,19
97,"Bottiglia di plastica","molotov",16,4,4,1.48,19
97,"Bottiglia di plastica","porta matite",16,2,2,1.48,19
97,"Bottiglia di plastica","shaker",16,3,3,1.48,19
97,"Bottiglia di plastica","spargi sale",16,3,3,1.48,19
97,"Bottiglia di plastica","terrario per insetti",16,4,3,1.48,19
97,"Bottiglia di plastica","una bora",16,2,3,1.48,19
97,"Bottiglia di plastica","vaso per piantine",16,2,2,1.48,19
97,"Lampadina","albero di natale",16,2,3,1.48,19
97,"Lampadina","cucina induzione in caso di catastrofe",16,4,4,1.48,19
97,"Lampadina","fonte di calore",16,2,2,1.48,19
97,"Lampadina","un'idea",16,2,2,1.48,19
97,"Libro","death note",16,3,3,1.48,19
97,"Libro","fermaporte",16,2,2,1.48,19
97,"Libro","rompi vetro di emergenza",16,3,3,1.48,19
97,"Libro","starter x il fuoco",16,2,2,1.48,19
97,"Libro","un borsellino inusual da donna",16,3,3,1.48,19
97,"Libro","un ottimo romanzo",16,1,1,1.48,19
97,"Libro","un vano nascosto porta oggetti",16,2,2,1.48,19
97,"Sedia","oggetto contundente",16,2,2,1.48,19
97,"Sedia","orto verticale",16,4,4,1.48,19
97,"Sedia","porta abiti",16,2,2,1.48,19
97,"Sedia","se ci leghi un filo puoi legare l'estremità al detro un'altra persona",16,3,3,1.48,19
97,"Sedia","tavolino da asporto x esterno",16,2,3,1.48,19
99,"Attaccapanni","per appendere vasi",16,2,2,1.63,25
99,"Attaccapanni","squadra",16,2,2,1.63,25
99,"Barile","bacinella",16,2,2,1.63,25
99,"Barile","lampadario",16,2,2,1.63,25
99,"Barile","poltroncina",16,2,2,1.63,25
99,"Barile","sgabello",16,2,2,1.63,25
99,"Barile","tavolino",16,2,2,1.63,25
99,"Barile","vaso",16,2,2,1.63,25
99,"Bottiglia di plastica","astuccio",16,3,3,1.63,25
99,"Bottiglia di plastica","peso",16,2,2,1.63,25
99,"Bottiglia di plastica","portagioielli",16,3,2,1.63,25
99,"Bottiglia di plastica","strumento",16,2,2,1.63,25
99,"Bottiglia di plastica","vaso",16,2,2,1.63,25
99,"Lampadina","decorazione",16,2,2,1.63,25
99,"Libro","bauletto",16,3,3,1.63,25
99,"Libro","decorazione",16,2,2,1.63,25
99,"Libro","fermaporte",16,2,2,1.63,25
99,"Libro","peso",16,2,2,1.63,25
99,"Libro","rialzo",16,2,2,1.63,25
99,"Sedia","appendiabiti",16,2,2,1.63,25
99,"Sedia","comodino",16,2,2,1.63,25
100,"Attaccapanni","bacchette per batterista",16,4,3,1.93,28
100,"Attaccapanni","compasso",16,3,3,1.93,28
100,"Attaccapanni","gancio traino oggetti",16,2,2,1.93,28
100,"Attaccapanni","gratta schiena",16,2,2,1.93,28
100,"Attaccapanni","legna da ardere",16,2,2,1.93,28
100,"Attaccapanni","perno bilanciere",16,4,4,1.93,28
100,"Attaccapanni","righello",16,2,2,1.93,28
100,"Barile","casetta per il cane",16,2,2,1.93,28
100,"Barile","forno a legna",16,4,5,1.93,28
100,"Barile","legna da ardere",16,2,2,1.93,28
100,"Barile","martello senza bastone",16,3,2,1.93,28
100,"Barile","ruota",16,2,2,1.93,28
100,"Barile","tamburo",16,2,2,1.93,28
100,"Barile","vasca per bagno",16,2,2,1.93,28
100,"Bottiglia di plastica","acquario",16,2,2,1.93,28
100,"Bottiglia di plastica","casetta per le formiche",16,3,3,1.93,28
100,"Bottiglia di plastica","fermacarte",16,2,2,1.93,28
100,"Bottiglia di plastica","portacenere",16,2,2,1.93,28
100,"Bottiglia di plastica","strumento a fiato",16,3,3,1.93,28
100,"Bottiglia di plastica","strumento musicale a pressione",16,3,3,1.93,28
100,"Lampadina","bicchiere",16,2,2,1.93,28
100,"Lampadina","cartavetrata",16,4,3,1.93,28
100,"Lampadina","coletello",16,2,2,1.93,28
100,"Lampadina","fermacarte",16,2,2,1.93,28
100,"Lampadina","oblo",16,4,4,1.93,28
100,"Lampadina","pipa",16,4,4,1.93,28
100,"Lampadina","veleno",16,4,4,1.93,28
100,"Libro","capello cinese",16,4,5,1.93,28
100,"Libro","carta da ardere",16,2,2,1.93,28
100,"Libro","parallepipedo d'arredamento",16,3,4,1.93,28
100,"Libro","porta fogli",16,2,2,1.93,28
100,"Libro","strumento di sottomissione",16,4,4,1.93,28
100,"Libro","tetto casetta uccelli",16,4,5,1.93,28
100,"Sedia","appendino",16,2,2,1.93,28
100,"Sedia","carrello",16,2,2,1.93,28
100,"Sedia","legna da ardere",16,2,2,1.93,28
100,"Sedia","mensola",16,2,2,1.93,28
100,"Sedia","podio",16,4,4,1.93,28
100,"Sedia","portapacchi",16,2,3,1.93,28
100,"Sedia","tavolino",16,2,2,1.93,28
100,"Sedia","trampolino",16,2,2,1.93,28
100,"Sedia","trono",16,3,4,1.93,28
101,"Attaccapanni","appendere occhiali",16,3,3,1.44,28
101,"Attaccapanni","appendere piante",16,2,2,1.44,28
101,"Attaccapanni","appendere polaroid",16,2,4,1.44,28
101,"Attaccapanni","appendere vestiti",16,1,1,1.44,28
101,"Barile","contenitore di oggetti vari",16,1,1,1.44,28
101,"Barile","contenitore per vino",16,1,1,1.44,28
101,"Barile","da arredamento per appoggiare oggetti",16,2,2,1.44,28
101,"Barile","decorare e fare diventare una figura di un cartone animato",16,4,3,1.44,28
101,"Barile","tavolo",16,2,2,1.44,28
101,"Bottiglia di plastica","contenitore bevande",16,1,1,1.44,28
101,"Bottiglia di plastica","vaso",16,2,2,1.44,28
101,"Lampadina","accendere la luce",16,1,1,1.44,28
101,"Lampadina","porta piantine",16,2,2,1.44,28
101,"Libro","blocca fogli",16,2,2,1.44,28
101,"Libro","rialzo",16,2,2,1.44,28
101,"Sedia","appoggiare vestiti",16,2,2,1.44,28
101,"Sedia","ballarci sopra",16,3,4,1.44,28
101,"Sedia","da arredamento",16,2,1,1.44,28
101,"Sedia","fermaporta",16,2,2,1.44,28
101,"Sedia","sedersi",16,1,1,1.44,28
103,"Attaccapanni","appendere abiti",16,1,1,2.11,30
103,"Attaccapanni","appendere i prodotti di pulizia con spruzzino tanti in fila",16,3,3,2.11,30
103,"Attaccapanni","costruire ripiani",16,4,4,2.11,30
103,"Attaccapanni","per mettere rotolo di carta scottex",16,2,2,2.11,30
103,"Attaccapanni","portabraccialetti per trasportarli",16,2,2,2.11,30
103,"Attaccapanni","portacollane",16,2,2,2.11,30
103,"Attaccapanni","portaoggetti con telo di stoffa con tasche",16,4,2,2.11,30
103,"Attaccapanni","se di ferro per sturare i lavandini",16,3,4,2.11,30
103,"Attaccapanni","strumento musicale tipo arpa",16,3,2,2.11,30
103,"Barile","birra",16,1,1,2.11,30
103,"Barile","con i cerchi decorazioni con fiori e nastri e bouquet e gocce di cristallo attaccati per esempio per matrimonio",16,5,5,2.11,30
103,"Barile","da inserire nelle forme in gesso",16,4,2,2.11,30
103,"Barile","due sedute tagliando a meta e lasciando uno schienale per ogni parte",16,3,2,2.11,30
103,"Barile","esperimento inserendosi all'interno e scendendo",16,4,4,2.11,30
103,"Barile","farci un presepe",16,2,2,2.11,30
103,"Barile","metterci ghiaccio e bottiglie come frigorifero",16,4,4,2.11,30
103,"Barile","metterci vino",16,1,1,2.11,30
103,"Barile","olio",16,1,1,2.11,30
103,"Barile","per fare cerchi sulla creta con la parte in ferro",16,4,4,2.11,30
103,"Barile","smontarla e utilizzare le ruote per altri usi",16,2,2,2.11,30
103,"Bottiglia di plastica","come olla nel terreno faceendo buchini",16,2,3,2.11,30
103,"Bottiglia di plastica","con due tappi attaccati con il silicone per fare un portapillole",16,3,3,2.11,30
103,"Bottiglia di plastica","contenitore per liquidi",16,1,1,2.11,30
103,"Bottiglia di plastica","dei gioielli di plastica",16,4,3,2.11,30
103,"Bottiglia di plastica","facendo un buchetto e mettendo un cordoncino di canapa si può irrigare come fosse una flebo",16,4,4,2.11,30
103,"Bottiglia di plastica","riciclare i tappi",16,2,2,2.11,30
103,"Bottiglia di plastica","tagliandola fare dei giardini sospesi",16,5,4,2.11,30
103,"Bottiglia di plastica","tappo come sagoma per fare cerchietti per es.come tagliapasta",16,2,4,2.11,30
103,"Bottiglia di plastica","tende tagliandola in forme particolari e concatenandole",16,4,4,2.11,30
103,"Lampadina","come lampada atipica",16,2,2,2.11,30
103,"Lampadina","illuminare",16,1,1,2.11,30
103,"Lampadina","la parte inferiore per arrotolare in modo preciso del filo di ferro per fare delle sculture",16,4,4,2.11,30
103,"Lampadina","per stendere la pasta di mandorle per fare petali di rose",16,5,4,2.11,30
103,"Lampadina","per una scultura con due ali come se fosse un uccello",16,4,3,2.11,30
103,"Lampadina","supporto per una forma di cartapesta",16,3,3,2.11,30
103,"Libro","come erbario",16,4,4,2.11,30
103,"Libro","come peso",16,2,2,2.11,30
103,"Libro","come scatola tagliando l'interno",16,2,2,2.11,30
103,"Libro","come sedute impilandoli",16,3,2,2.11,30
103,"Libro","come supporto",16,2,2,2.11,30
103,"Libro","comodini con i libri dipingendoli",16,3,3,2.11,30
103,"Libro","disegnare il bordo e il disegno diventa visibile quando si piegano le pagine",16,4,3,2.11,30
103,"Libro","libri antichi impilati come base per ripiani",16,4,3,2.11,30
103,"Libro","studiare",16,1,1,2.11,30
103,"Libro","tagliare le pagine in modo che quando si aprono le pagine si formano delle sculture",16,5,5,2.11,30
103,"Libro","usato come codice indicando una parola in una pagina",16,4,4,2.11,30
103,"Sedia","come supporto per arrotolare nastri, 1 su ogni piede",16,4,4,2.11,30
103,"Sedia","libreria",16,2,2,2.11,30
103,"Sedia","portavasi",16,2,2,2.11,30
103,"Sedia","stendipanni girandola",16,3,3,2.11,30
1004,"Attaccapanni","aborto",16,4,4,2.19,19
1004,"Attaccapanni","arco",16,2,2,2.19,19
1004,"Attaccapanni","boomerang",16,2,2,2.19,19
1004,"Attaccapanni","uncino",16,2,2,2.19,19
1004,"Barile","legna da ardere",16,2,2,2.19,19
1004,"Barile","mobiletto",16,2,2,2.19,19
1004,"Barile","ruota",16,2,2,2.19,19
1004,"Barile","sedia",16,2,2,2.19,19
1004,"Barile","strumento a percussione",16,2,3,2.19,19
1004,"Barile","tavolo",16,2,2,2.19,19
1004,"Barile","vaso",16,2,2,2.19,19
1004,"Bottiglia di plastica","addobbi albero di natale",16,2,2,2.19,19
1004,"Bottiglia di plastica","anelli",16,3,3,2.19,19
1004,"Bottiglia di plastica","antizanzare",16,2,3,2.19,19
1004,"Bottiglia di plastica","appendiabiti",16,4,4,2.19,19
1004,"Bottiglia di plastica","attrezzo per fumare",16,4,4,2.19,19
1004,"Bottiglia di plastica","trombetta",16,3,4,2.19,19
1004,"Lampadina","bersaglio",16,3,3,2.19,19
1004,"Lampadina","contenitore",16,2,3,2.19,19
1004,"Lampadina","decorazione",16,2,2,2.19,19
1004,"Lampadina","frammenti finti cristalli",16,3,3,2.19,19
1004,"Libro","accendifuoco",16,2,2,2.19,19
1004,"Libro","casetta presepe",16,3,3,2.19,19
1004,"Libro","fermaporta",16,2,2,2.19,19
1004,"Libro","origami",16,2,2,2.19,19
1004,"Libro","peso",16,2,2,2.19,19
1004,"Libro","portagioie",16,2,2,2.19,19
1004,"Sedia","mensole",16,2,2,2.19,19
1004,"Sedia","scaletta",16,2,2,2.19,19
1004,"Sedia","strumento musicale",16,2,2,2.19,19
1004,"Sedia","tavolino",16,2,2,2.19,19
1005,"Attaccapanni","appendere abiti",16,1,1,1.51,16
1005,"Attaccapanni","appendere pallocini",16,3,3,1.51,16
1005,"Attaccapanni","come spalliera per ginnastica",16,4,4,1.51,16
1005,"Attaccapanni","in testa per acconciatura",16,5,5,1.51,16
1005,"Attaccapanni","lampadario con luci",16,2,2,1.51,16
1005,"Barile","addobbarlo con le luci",16,3,2,1.51,16
1005,"Barile","carretto",16,3,3,1.51,16
1005,"Barile","catino per lavare i panni",16,2,2,1.51,16
1005,"Barile","piantarci delle piante",16,2,2,1.51,16
1005,"Barile","portavasi",16,2,2,1.51,16
1005,"Barile","riempirlo di vino",16,1,1,1.51,16
1005,"Barile","rullare il giardino",16,3,3,1.51,16
1005,"Barile","tavolo",16,2,2,1.51,16
1005,"Bottiglia di plastica","bomba",16,3,4,1.51,16
1005,"Bottiglia di plastica","cestino",16,3,3,1.51,16
1005,"Bottiglia di plastica","riempire di liquidi",16,1,1,1.51,16
1005,"Bottiglia di plastica","salvadanaio",16,2,2,1.51,16
1005,"Bottiglia di plastica","trappola insetti",16,2,2,1.51,16
1005,"Bottiglia di plastica","una lampada",16,2,2,1.51,16
1005,"Bottiglia di plastica","una trappola per topi",16,4,3,1.51,16
1005,"Lampadina","dipingere",16,2,2,1.51,16
1005,"Lampadina","illuminare",16,1,1,1.51,16
1005,"Lampadina","mosaico con i vetri",16,2,3,1.51,16
1005,"Lampadina","motorino per la corrente",16,5,3,1.51,16
1005,"Libro","borsa",16,2,2,1.51,16
1005,"Libro","cassaforte",16,2,2,1.51,16
1005,"Libro","lampadario",16,3,2,1.51,16
1005,"Libro","leggere",16,1,1,1.51,16
1005,"Libro","tavolino",16,2,2,1.51,16
1005,"Libro","vassoio",16,2,2,1.51,16
1005,"Sedia","appendiabiti",16,2,2,1.51,16
1005,"Sedia","appoggiare fiori rampicanti",16,2,2,1.51,16
1005,"Sedia","comodino",16,2,2,1.51,16
1005,"Sedia","salirci",16,2,2,1.51,16
1005,"Sedia","sedersi",16,1,1,1.51,16
1006,"Attaccapanni","albero di Natale",16,2,2,1.68,35
1006,"Attaccapanni","appenderci le posate in cucina",16,2,2,1.68,35
1006,"Attaccapanni","gratta schiena",16,2,2,1.68,35
1006,"Attaccapanni","squadra per il disegno tecnico",16,2,3,1.68,35
1006,"Attaccapanni","uncino per prendere oggetti",16,2,2,1.68,35
1006,"Barile","casetta per animali domestici",16,2,2,1.68,35
1006,"Barile","comodino",16,2,2,1.68,35
1006,"Barile","gara di rotolamento botti",16,2,2,1.68,35
1006,"Barile","libreria",16,2,2,1.68,35
1006,"Barile","piantarci piantine",16,2,2,1.68,35
1006,"Barile","porta oggetti",16,2,2,1.68,35
1006,"Barile","presepe",16,2,2,1.68,35
1006,"Barile","sopramobile",16,2,2,1.68,35
1006,"Barile","tamburo",16,2,2,1.68,35
1006,"Barile","tavolino",16,2,2,1.68,35
1006,"Bottiglia di plastica","candela",16,3,3,1.68,35
1006,"Bottiglia di plastica","casetta per insetti",16,3,3,1.68,35
1006,"Bottiglia di plastica","fermacarte",16,2,2,1.68,35
1006,"Bottiglia di plastica","fermalibri",16,2,2,1.68,35
1006,"Bottiglia di plastica","gara a chi la rotola piu lontano",16,4,4,1.68,35
1006,"Bottiglia di plastica","oggetto decorativo",16,2,2,1.68,35
1006,"Bottiglia di plastica","trappola per insetti",16,2,2,1.68,35
1006,"Lampadina","buca plastillina",16,4,3,1.68,35
1006,"Lampadina","decorazione natalizia per l'albero",16,2,2,1.68,35
1006,"Lampadina","personaggio di una storia",16,3,3,1.68,35
1006,"Libro","albero di Natale",16,2,2,1.68,35
1006,"Libro","fermacarte",16,2,2,1.68,35
1006,"Libro","fermaporta",16,2,2,1.68,35
1006,"Libro","forma di rettangolo",16,2,2,1.68,35
1006,"Libro","gradino",16,2,3,1.68,35
1006,"Libro","mattone",16,2,2,1.68,35
1006,"Libro","portafoto",16,2,2,1.68,35
1006,"Libro","scrigno per oggetti",16,2,3,1.68,35
1006,"Sedia","appendi abiti",16,2,2,1.68,35
1006,"Sedia","base per altalena",16,3,3,1.68,35
1006,"Sedia","piccolo tunnel",16,4,4,1.68,35
1006,"Sedia","ponte",16,3,3,1.68,35
1006,"Sedia","scalino",16,2,2,1.68,35
1006,"Sedia","tavolino",16,2,2,1.68,35
1007,"Attaccapanni","altri appendini sulla sbarra",16,3,2,1.23,21
1007,"Attaccapanni","appendino come amo",16,2,3,1.23,21
1007,"Attaccapanni","porta cappelli o porta sciarpe",16,2,2,1.23,21
1007,"Attaccapanni","uncino con l'appendino",16,2,2,1.23,21
1007,"Barile","astuccio",16,3,3,1.23,21
1007,"Barile","piantare un vaso",16,2,2,1.23,21
1007,"Barile","portaoggetti",16,2,2,1.23,21
1007,"Bottiglia di plastica","arma",16,2,2,1.23,21
1007,"Bottiglia di plastica","birilli",16,2,2,1.23,21
1007,"Bottiglia di plastica","lancio della bottiglia",16,2,2,1.23,21
1007,"Bottiglia di plastica","portaoggetti",16,2,2,1.23,21
1007,"Bottiglia di plastica","portapenne",16,2,2,1.23,21
1007,"Bottiglia di plastica","usarla come pistola ad acqua per sparare",16,3,4,1.23,21
1007,"Bottiglia di plastica","vaso tagliando la parte sopra",16,2,2,1.23,21
1007,"Lampadina","porta acqua",16,2,3,1.23,21
1007,"Libro","fermaporte",16,2,2,1.23,21
1007,"Libro","fermatavolo per pareggiare le gambe di un tavolo che traballa non in equilibrio",16,2,2,1.23,21
1007,"Libro","sgabello per salire impilandone tanti",16,2,2,1.23,21
1007,"Libro","soprammobile",16,2,2,1.23,21
1007,"Sedia","fermaporta",16,2,2,1.23,21
1007,"Sedia","giocare a carte",16,2,3,1.23,21
1007,"Sedia","gradini più sedie impilate",16,3,3,1.23,21
1007,"Sedia","mobile",16,1,1,1.23,21
1007,"Sedia","tavolo",16,2,2,1.23,21
1009,"Attaccapanni","gruccia",16,1,1,1.39,23
1009,"Barile","botte",16,1,1,1.39,23
1009,"Barile","tavolo",16,2,2,1.39,23
1009,"Barile","vino",16,1,1,1.39,23
1009,"Bottiglia di plastica","bottiglia",16,1,1,1.39,23
1009,"Bottiglia di plastica","portapenne",16,2,2,1.39,23
1009,"Bottiglia di plastica","vaso",16,2,2,1.39,23
1009,"Lampadina","lampadina",16,1,1,1.39,23
1009,"Libro","libro",16,1,1,1.39,23
1009,"Sedia","sedia",16,1,1,1.39,23
1010,"Attaccapanni","pantaloni",16,1,1,1.26,20
1010,"Attaccapanni","vestito",16,1,1,1.26,20
1010,"Barile","oggetto d'arredamento",16,2,2,1.26,20
1010,"Barile","portaoggetti",16,2,2,1.26,20
1010,"Barile","sedia",16,2,2,1.26,20
1010,"Barile","suonare tipo strumento",16,2,3,1.26,20
1010,"Barile","vaso",16,2,2,1.26,20
1010,"Barile","vino",16,1,1,1.26,20
1010,"Bottiglia di plastica","bere acqua",16,1,1,1.26,20
1010,"Bottiglia di plastica","decoro tagliandola",16,2,2,1.26,20
1010,"Bottiglia di plastica","innaffiare",16,2,2,1.26,20
1010,"Bottiglia di plastica","vaso per fiori",16,2,2,1.26,20
1010,"Lampadina","appenderla",16,2,2,1.26,20
1010,"Lampadina","luce",16,1,1,1.26,20
1010,"Lampadina","luce girevole",16,2,2,1.26,20
1010,"Libro","guardare",16,1,1,1.26,20
1010,"Libro","leggere",16,1,1,1.26,20
1010,"Libro","per appoggiare oggetti",16,2,2,1.26,20
1010,"Libro","scrivere",16,1,1,1.26,20
1010,"Libro","studiare",16,1,1,1.26,20
1010,"Sedia","poggiare oggetti",16,2,2,1.26,20
1010,"Sedia","riposare",16,2,2,1.26,20
1010,"Sedia","salirci sopra",16,2,2,1.26,20
1010,"Sedia","sedere",16,1,1,1.26,20
1011,"Attaccapanni","addobbi",16,2,3,1.53,17
1011,"Attaccapanni","albero di natale",16,2,2,1.53,17
1011,"Attaccapanni","angoliere",16,3,4,1.53,17
1011,"Attaccapanni","appendere abiti",16,1,1,1.53,17
1011,"Attaccapanni","boomerang",16,2,2,1.53,17
1011,"Attaccapanni","cornici modificandola",16,2,2,1.53,17
1011,"Barile","aceto",16,1,1,1.53,17
1011,"Barile","addobbi per negozi",16,2,2,1.53,17
1011,"Barile","armadietto portavini",16,3,3,1.53,17
1011,"Barile","fioriera",16,2,2,1.53,17
1011,"Barile","gara di botti rotolandole",16,2,2,1.53,17
1011,"Barile","lampadario",16,2,2,1.53,17
1011,"Barile","portacenere",16,3,2,1.53,17
1011,"Barile","vino",16,1,1,1.53,17
1011,"Bottiglia di plastica","bere",16,1,1,1.53,17
1011,"Bottiglia di plastica","contenitore liquidi",16,1,1,1.53,17
1011,"Bottiglia di plastica","decorare per fare un abbellimento",16,2,2,1.53,17
1011,"Bottiglia di plastica","fermacarte",16,2,2,1.53,17
1011,"Bottiglia di plastica","raccolta tappi",16,2,2,1.53,17
1011,"Bottiglia di plastica","riciclare la plastica",16,2,2,1.53,17
1011,"Bottiglia di plastica","tagliare il fondo e riempire di acqua e zucchero per catturare insetti",16,2,2,1.53,17
1011,"Bottiglia di plastica","tagliare per fare  oggetto per raccogliere frutti",16,3,2,1.53,17
1011,"Bottiglia di plastica","tagliata in due diventano due contenitori per oggetti tipo viti",16,3,3,1.53,17
1011,"Lampadina","collezionare",16,2,2,1.53,17
1011,"Lampadina","colorare per fare luce colorata e psichedelica",16,2,2,1.53,17
1011,"Lampadina","decorare per addobbi",16,2,2,1.53,17
1011,"Lampadina","fare una lampada portaoggetti",16,2,2,1.53,17
1011,"Lampadina","fermacarte",16,2,2,1.53,17
1011,"Lampadina","luce",16,1,1,1.53,17
1011,"Libro","abbellimento",16,2,2,1.53,17
1011,"Libro","collezione",16,2,2,1.53,17
1011,"Libro","disegnare la copertina per abbellimento",16,2,2,1.53,17
1011,"Libro","fermacarte",16,2,2,1.53,17
1011,"Libro","leggere",16,1,1,1.53,17
1011,"Libro","regalo",16,2,2,1.53,17
1011,"Sedia","addobbi per negozi",16,2,3,1.53,17
1011,"Sedia","collezione",16,2,2,1.53,17
1011,"Sedia","dormire",16,2,2,1.53,17
1011,"Sedia","modificandola un dondolo",16,2,2,1.53,17
1011,"Sedia","pic/nic",16,2,3,1.53,17
1011,"Sedia","poggia oggetti tipo vaso d fiori",16,2,2,1.53,17
1011,"Sedia","sedersi",16,1,1,1.53,17
1011,"Sedia","studiare",16,2,2,1.53,17
1011,"Sedia","verniciarla",16,2,3,1.53,17
1012,"Attaccapanni","appendere le salsicce ad essiccare",16,3,3,2,25
1012,"Attaccapanni","appendiabiti",16,1,1,2,25
1012,"Attaccapanni","come mezzo di difesa",16,2,2,2,25
1012,"Attaccapanni","con fili appesi una bacheca",16,3,4,2,25
1012,"Attaccapanni","una cornice per foto",16,2,2,2,25
1012,"Barile","contenitore per conservare",16,1,1,2,25
1012,"Barile","contenitore vino",16,1,1,2,25
1012,"Barile","legna da ardere",16,2,2,2,25
1012,"Barile","portalegna",16,2,2,2,25
1012,"Barile","portavaso",16,2,2,2,25
1012,"Barile","tagliato a metà due poltroncine",16,2,2,2,25
1012,"Barile","tagliato a metà portabottiglie",16,2,2,2,25
1012,"Barile","tagliato in verticale un espositore con vetro",16,3,3,2,25
1012,"Barile","tavolo appoggia bicchieri",16,2,2,2,25
1012,"Bottiglia di plastica","centrotavola tagliando a metà e colorandolo per mettere tovaglioli o posate",16,4,4,2,25
1012,"Bottiglia di plastica","portafiori",16,2,2,2,25
1012,"Bottiglia di plastica","portalampada",16,2,3,2,25
1012,"Bottiglia di plastica","portapenne",16,2,2,2,25
1012,"Bottiglia di plastica","portapianta",16,2,2,2,25
1012,"Bottiglia di plastica","tagliato a metà piccolo acquario",16,2,2,2,25
1012,"Lampadina","palline per albero di natale decorandole",16,2,2,2,25
1012,"Lampadina","segnaposti scrivendo il nome",16,3,3,2,25
1012,"Lampadina","un presepe all'interno",16,3,2,2,25
1012,"Libro","accendere il fuoco",16,2,2,2,25
1012,"Libro","aperto un separè",16,3,3,2,25
1012,"Libro","contenitore per fotografie se svuotato",16,2,2,2,25
1012,"Libro","svuotato delle pagine un portacioccolatini",16,2,3,2,25
1012,"Libro","vassoio",16,2,2,2,25
1012,"Sedia","con i piedi dei bastoni per sorreggere una pianta",16,3,3,2,25
1012,"Sedia","con la seduta una lavagnetta",16,3,4,2,25
1012,"Sedia","con lo schienale un appendifoto",16,3,4,2,25
1012,"Sedia","legna da ardere",16,2,2,2,25
1013,"Attaccapanni","amo",16,3,3,2.36,32
1013,"Attaccapanni","appendisalumi",16,3,3,2.36,32
1013,"Attaccapanni","arma",16,2,2,2.36,32
1013,"Attaccapanni","manichino di fantoccio",16,3,3,2.36,32
1013,"Attaccapanni","maniglia",16,3,2,2.36,32
1013,"Attaccapanni","pezzo di sedia",16,3,3,2.36,32
1013,"Attaccapanni","portacomputer",16,4,3,2.36,32
1013,"Attaccapanni","scultura in equilibrio",16,3,3,2.36,32
1013,"Attaccapanni","strumento musicale",16,2,2,2.36,32
1013,"Attaccapanni","trappola",16,3,3,2.36,32
1013,"Barile","bomba",16,3,4,2.36,32
1013,"Barile","cassa armonica per contrabbasso",16,3,2,2.36,32
1013,"Barile","como",16,3,3,2.36,32
1013,"Barile","falo",16,3,3,2.36,32
1013,"Barile","gara sportiva",16,2,2,2.36,32
1013,"Barile","lampada",16,2,2,2.36,32
1013,"Barile","modulo per muro",16,3,4,2.36,32
1013,"Barile","portaoggetti",16,2,2,2.36,32
