"ID","prompt","response","set","lab","order","rater1","rater2","rater3","latency","X1","blockcode","quality","load","ins","condition","con_num","position","start_load","start_bc","sumlatency","flex","Intervalle","fbin"
24,"Trompete","beibringen",14,8,291,2,1,1,17988,2668,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,2,TRUE,TRUE,608741,6,10,0
24,"Geige","Haare des Bogens als Geschenkband nutzen",14,8,3,5,4,3,14784,2525,"aut_creative",4,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,14784,13,1,1
24,"Axt","Tür versperren",14,8,5,2,2,2,14631,2484,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,29415,4,1,1
24,"Tomate","Wunde o.ä. kühlen",14,8,7,3,3,2,15070,2649,"aut_creative",2.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,44485,18,1,1
24,"Bett","als Trampolin nutzen",14,8,9,2,2,2,6834,2486,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,51319,5,1,1
24,"Axt","jagen",14,8,11,3,1,2,15560,2481,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,66879,14,2,1
24,"Tomate","Ketchup selber machen",14,8,13,2,2,3,15881,2645,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,82760,21,2,1
24,"Bett","Bettlatten zu Zaun",14,8,15,5,2,4,11922,2487,"aut_creative",3.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,94682,3,2,1
24,"Geige","als Trommel nutzen, also den Körper",14,8,17,3,2,2,17916,2520,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,112598,6,2,1
24,"Axt","Loch buddeln",14,8,19,2,2,2,9014,2482,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,121612,3,3,0
24,"Tomate","Bogenschießen, statt Pfeil",14,8,21,4,3,2,17100,2643,"aut_creative",3,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,138712,5,3,0
24,"Bett","Matraze als Leinwand nutzen, anmalen",14,8,23,4,3,4,19855,2490,"aut_creative",3.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,158567,12,3,1
24,"Geige","verbrennen",14,8,25,2,1,2,17075,2529,"aut_creative",1.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,175642,19,3,1
24,"Bett","Matraze als Leinwand für Filme nutzen",14,8,27,4,4,5,12287,2489,"aut_creative",4.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,187929,15,4,1
24,"Geige","mit Strängen Braten zubinden",14,8,29,5,4,3,16882,2527,"aut_creative",4,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,204811,21,4,0
24,"Tomate","Hände einschmieren, statt Creme",14,8,31,2,2,2,15847,2644,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,220658,16,4,1
24,"Axt","Bett zu Kleinholz zerlegen",14,8,33,1,2,3,22290,2478,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,242948,3,5,0
24,"Axt","als Insignie tragen",14,8,35,4,3,3,15396,2476,"aut_creative",3.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,258344,13,5,0
24,"Tomate","Kunstblut herstellen",14,8,37,3,3,3,6693,2646,"aut_creative",3,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,265037,12,5,0
24,"Bett","mit Matraze Treppe unterrutschen",14,8,39,3,3,3,25270,2491,"aut_creative",3,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,290307,5,5,0
24,"Geige","Gong läuten nach Theaterpause",14,8,41,3,2,2,23579,2524,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,313886,6,6,0
24,"Bett","schlafen",14,8,43,1,1,1,4992,2494,"aut_creative",1,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,318878,1,6,1
24,"Geige","Bogen als Spazierstock",14,8,45,4,4,3,22543,2521,"aut_creative",3.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,341421,18,6,0
24,"Axt","Bäume fällen",14,8,47,1,1,1,16696,2477,"aut_creative",1,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,358117,3,6,0
24,"Tomate","aufs Brot legen",14,8,49,1,1,2,7154,2641,"aut_creative",1.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,365271,21,7,0
24,"Tomate","Augen für Schneemann",14,8,51,3,3,4,24821,2642,"aut_creative",3.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,390092,13,7,0
24,"Geige","spielen",14,8,53,1,1,1,9697,2528,"aut_creative",1,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,399789,6,7,0
24,"Axt","Schaft als Feuerholz nutzen",14,8,55,2,1,2,19174,2483,"aut_creative",1.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,418963,19,7,0
24,"Bett","ohne Matraze als Boot nutzen",14,8,57,3,3,2,15691,2492,"aut_creative",2.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,434654,100,8,1
24,"Bett","Rollen drunter = Seifenkiste",14,8,59,4,3,4,12214,2493,"aut_creative",3.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,446868,100,8,1
24,"Geige","Deckel ab, Puppenbett draus baszeln",14,8,61,3,4,4,15758,2522,"aut_creative",3.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,462626,5,8,0
24,"Axt","Holz hacken",14,8,63,1,1,1,14775,2480,"aut_creative",1,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,477401,3,8,0
24,"Tomate","pellen",14,8,65,2,1,1,7175,2647,"aut_creative",1.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,484576,21,9,0
24,"Axt","gegen Glocke schlagen",14,8,67,3,2,2,32168,2479,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,516744,6,9,0
24,"Tomate","Weitwurf",14,8,69,2,2,2,7383,2648,"aut_creative",2,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,524127,5,9,0
24,"Geige","den Fluss hinuntersegeln lassen",14,8,71,2,3,3,33556,2523,"aut_creative",2.666666667,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,557683,20,10,1
24,"Bett","Himmelbett basteln",14,8,73,1,2,4,12062,2488,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,569745,12,10,0
24,"Bett","zur Küchenbank umfunktionieren",14,8,75,2,2,3,16360,2495,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,586105,1,10,0
24,"Axt","vergraben, Streitaxt",14,8,77,3,2,2,13816,2485,"aut_creative",2.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,599921,100,10,1
24,"Geige","lernen",14,8,79,2,1,1,13416,2526,"aut_creative",1.333333333,FALSE,TRUE,"load(kreativ --> viel) --> kein load(kreativ --> viel)",8,3,TRUE,TRUE,613337,6,10,0
26,"Stuhl","draufsetzen",14,8,3,1,1,1,5673,3016,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,5673,1,1,1
26,"Trompete","musik machen",14,8,5,1,1,1,5005,3040,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,10678,6,1,1
26,"Gurke","schneiden",14,8,7,1,1,1,4516,2984,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,15194,2,1,1
26,"Trompete","blasen",14,8,9,1,1,1,5431,3036,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,20625,6,1,0
26,"Stuhl","stapeln",14,8,11,1,1,1,3924,3018,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,24549,5,1,1
26,"Axt","schwingen",14,8,13,1,1,2,3767,2949,"aut_fluent",1.333333333,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,28316,100,1,1
26,"Trompete","lärm machen",14,8,15,1,2,1,5831,3039,"aut_fluent",1.333333333,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,34147,14,1,1
26,"Axt","holz spalten",14,8,17,1,1,1,5629,2944,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,39776,3,1,1
26,"Stuhl","stuhlkreis bilden",14,8,19,1,2,3,16275,3019,"aut_fluent",2,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,56051,1,1,0
26,"Gurke","essen",14,8,21,1,1,1,2839,2979,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,58890,21,1,1
26,"Gurke","salat machen",14,8,23,1,1,1,2741,2982,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,61631,21,2,0
26,"Axt","sich verletzen",14,8,25,2,1,2,10519,2950,"aut_fluent",1.666666667,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,72150,14,2,0
26,"Stuhl","ausruhen",14,8,27,1,1,1,6665,3015,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,78815,16,2,1
26,"Trompete","in einer marschkapelle mitmachen",14,8,29,1,2,3,21573,3038,"aut_fluent",2,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,100388,6,2,0
26,"Trompete","spielen lernen",14,8,31,1,2,2,8197,3041,"aut_fluent",1.666666667,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,108585,100,2,1
26,"Stuhl","zerlegen",14,8,33,1,1,2,11724,3021,"aut_fluent",1.333333333,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,120309,14,3,0
26,"Gurke","sich selbstbefriedigen",14,8,35,3,3,2,8127,2985,"aut_fluent",2.666666667,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,128436,100,3,1
26,"Axt","jemanden tötetn",14,8,37,2,2,2,5433,2946,"aut_fluent",2,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,133869,14,3,0
26,"Gurke","kaufen",14,8,39,1,1,1,15727,2980,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,149596,17,3,1
26,"Stuhl","als feuerholz nutzen",14,8,41,2,1,1,26489,3013,"aut_fluent",1.333333333,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,176085,19,3,1
26,"Axt","baum fällen",14,8,43,1,1,1,8827,2943,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,184912,3,4,0
26,"Gurke","schälen",14,8,47,1,1,1,21551,2983,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,256263,2,5,0
26,"Trompete","im orchester mitspielen",14,8,49,1,2,1,15487,3037,"aut_fluent",1.333333333,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,271750,6,5,0
26,"Stuhl","an einen tisch stellen",14,8,51,1,1,1,13467,3014,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,285217,1,5,0
26,"Axt","auf dem rücken tragen",14,8,53,2,2,2,9351,2942,"aut_fluent",2,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,294568,8,5,1
26,"Axt","jemanden bedro",14,8,55,2,2,2,49800,2945,"aut_fluent",2,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,344368,14,6,0
26,"Gurke","pflanzen",14,8,61,1,1,3,6555,2981,"aut_fluent",1.666666667,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,387504,3,7,0
26,"Gurke","so tun als ob sie ein schwert wäre und damit spielen",14,8,63,4,3,2,36420,2986,"aut_fluent",3,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,423924,13,8,1
26,"Trompete","trompeten",14,8,65,1,1,1,14193,3042,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,438117,6,8,0
26,"Axt","kaputt machen",14,8,67,1,1,1,18505,2947,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,456622,14,8,0
26,"Axt","verkaufen",14,8,71,1,1,1,13568,2951,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,510217,17,9,0
26,"Stuhl","verkaufen",14,8,73,1,1,1,2609,3020,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,512826,17,9,0
26,"Gurke","verkaufen",14,8,75,1,1,1,4656,2987,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,517482,17,9,0
26,"Trompete","verkaufen",14,8,77,1,1,1,1989,3043,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,519471,17,9,0
26,"Trompete","verstopfen",14,8,79,2,1,2,18621,3044,"aut_fluent",1.666666667,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,538092,11,9,1
26,"Axt","kaufen",14,8,83,1,1,1,12081,2948,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,599768,17,10,0
26,"Stuhl","kaufen",14,8,85,1,1,1,2509,3017,"aut_fluent",1,FALSE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,3,TRUE,FALSE,602277,17,10,0
26,"Schaufel","jemanden von hinten erschlagen",14,8,3,2,2,2,11723,3000,"aut_creative_digits",2,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,11723,14,1,1
26,"Trommel","Geschwister früh morgens wecken/nerven",14,8,7,2,3,3,29391,3035,"aut_creative_digits",2.666666667,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,41114,14,1,0
26,"Tisch","billiard spielen",14,8,11,2,2,4,9608,3022,"aut_creative_digits",2.666666667,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,50722,5,1,1
26,"Trommel","den Marschrythmus vorgeben",14,8,15,1,2,3,42537,3033,"aut_creative_digits",2,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,93259,6,2,1
26,"Tisch","sex haben",14,8,19,2,3,2,8315,3024,"aut_creative_digits",2.333333333,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,101574,100,2,1
26,"Paprika","mit dem mörser zerkleinern",14,8,27,2,2,2,41903,2988,"aut_creative_digits",2,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,193277,2,4,1
26,"Tisch","zersägen",14,8,31,1,1,2,20050,3026,"aut_creative_digits",1.333333333,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,213327,14,4,0
26,"Schaufel","schnee schippen",14,8,35,1,2,2,31769,3003,"aut_creative_digits",1.666666667,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,245096,3,5,1
26,"Paprika","verbrennen",14,8,39,2,1,2,7930,2989,"aut_creative_digits",1.666666667,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,253026,19,5,1
26,"Trommel","dinge darin verstecken",14,8,43,2,2,3,12310,3034,"aut_creative_digits",2.333333333,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,265336,2,5,0
26,"Schaufel","schätze suchen",14,8,47,3,2,2,11004,3002,"aut_creative_digits",2.333333333,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,276340,3,5,0
26,"Trommel","andere leute beim musikunterricht kennen lernen",14,8,51,3,2,3,25277,3032,"aut_creative_digits",2.666666667,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,301617,100,6,1
26,"Tisch","sich drunter verstecken",14,8,55,2,2,2,13281,3025,"aut_creative_digits",2,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,314898,5,6,0
26,"Schaufel","lärm machen",14,8,63,2,2,3,14208,3001,"aut_creative_digits",2.333333333,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,378906,6,7,0
26,"Tisch","draufstellen",14,8,67,1,1,1,23481,3023,"aut_creative_digits",1,TRUE,TRUE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,2,TRUE,FALSE,402387,3,7,0
26,"Erbse","essen",14,8,3,1,1,1,2653,2957,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,2653,21,1,1
26,"Säge","sägen",14,8,7,1,1,1,4612,2994,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,7265,3,1,1
26,"Flöte","spielen",14,8,11,1,1,1,3173,2973,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,10438,6,1,1
26,"Schrank","öffnen",14,8,15,1,1,1,3416,3007,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,13854,1,1,1
26,"Erbse","kochen",14,8,19,1,1,1,2584,2960,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,16438,21,1,0
26,"Säge","schleifen",14,8,23,2,2,2,5506,2995,"aut_fluent_digits",2,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,21944,3,1,0
26,"Schrank","tragen",14,8,27,1,1,1,5503,3008,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,27447,8,1,1
26,"Flöte","bauen",14,8,31,2,1,1,5595,2966,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,33042,12,1,1
26,"Säge","schneiden",14,8,35,1,1,1,10541,2996,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,43583,3,1,0
26,"Flöte","musizieren",14,8,39,1,1,1,7520,2971,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,51103,6,1,0
26,"Erbse","kauen",14,8,43,1,1,1,2508,2959,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,53611,21,1,0
26,"Schrank","etwas lagern",14,8,47,1,1,1,7306,3006,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,60917,8,2,0
26,"Erbse","pflanzen",14,8,51,1,1,3,7879,2961,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,68796,2,2,1
26,"Flöte","lernen",14,8,55,2,1,1,5780,2970,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,74576,6,2,0
26,"Säge","zaubertricks ausführen",14,8,59,3,3,4,12862,2999,"aut_fluent_digits",3.333333333,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,87438,5,2,1
26,"Schrank","zerstören",14,8,63,1,1,1,10508,3012,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,97946,14,2,1
26,"Flöte","kaputt machen",14,8,67,1,1,2,7177,2969,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,105123,14,2,0
26,"Säge","kaputt machen",14,8,71,1,1,1,7923,2993,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,113046,14,2,0
26,"Erbse","zerkleinern",14,8,75,1,1,1,8520,2964,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,121566,2,3,0
26,"Schrank","verbrennen",14,8,79,2,1,2,6108,3010,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,127674,19,3,1
26,"Flöte","verbrennen",14,8,83,2,1,2,19128,2974,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,146802,19,3,0
26,"Erbse","wegschmeissen",14,8,87,1,1,1,22123,2963,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,168925,2,3,0
26,"Schrank","umkippen",14,8,91,1,1,2,7751,3009,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,176676,14,3,0
26,"Säge","abschneiden",14,8,95,1,1,1,21506,2990,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,198182,3,4,0
26,"Flöte","schlangen beschwören",14,8,99,3,3,4,29646,2972,"aut_fluent_digits",3.333333333,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,227828,6,4,0
26,"Säge","waschen",14,8,107,1,1,2,23604,2998,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,301232,2,6,0
26,"Schrank","bleichen",14,8,111,2,1,2,3652,3005,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,304884,3,6,0
26,"Säge","einschmelzen",14,8,115,2,1,2,12420,2991,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,317304,100,6,1
26,"Flöte","bemalen",14,8,119,2,1,2,6044,2967,"aut_fluent_digits",1.666666667,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,323348,12,6,0
26,"Erbse","unter die matratze legen",14,8,123,3,2,3,23139,2962,"aut_fluent_digits",2.666666667,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,346487,100,6,1
26,"Schrank","auseinandernehmen",14,8,127,1,1,1,13046,3004,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,359533,14,6,0
26,"Schrank","verschieben",14,8,131,1,1,1,23909,3011,"aut_fluent_digits",1,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,383442,1,7,0
26,"Flöte","andere leute nerven",14,8,135,2,3,3,14841,2965,"aut_fluent_digits",2.666666667,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,398283,14,7,0
26,"Säge","sich verletzen",14,8,139,1,1,2,20009,2997,"aut_fluent_digits",1.333333333,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,418292,14,7,0
26,"Flöte","jemanden schlagen",14,8,147,2,2,2,11997,2968,"aut_fluent_digits",2,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,460827,14,8,0
26,"Säge","jemanden bedrohen",14,8,155,2,2,2,13653,2992,"aut_fluent_digits",2,TRUE,FALSE,"load(viel --> kreativ) --> kein load(viel --> kreativ)",2,1,TRUE,FALSE,524280,14,9,0
