"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
1751,"brick","huis bouwen",6,3,"huis bouwen",1,1
1761,"brick","huis bouwen",6,3,"huis bouwen",1,1
1787,"brick","een huis bouwen",6,3,"huis bouwen",1,1
1799,"brick","huis bouwen",6,3,"huis bouwen",1,1
1802,"brick","huis bouwen",6,3,"huis bouwen",1,1
1816,"brick","huis bouwen",6,3,"huis bouwen",1,1
1825,"brick","een huis bouwen",6,3,"huis bouwen",1,1
1828,"brick","huis bouwen ",6,3,"huis bouwen",1,1
1845,"brick","huis bouwen",6,3,"huis bouwen",1,1
1853,"brick","huis bouwen",6,3,"huis bouwen",1,1
1863,"brick","een huis bouwen",6,3,"huis bouwen",1,1
1881,"brick","huis bouwen",6,3,"huis bouwen",1,1
1884,"brick","huis bouwen",6,3,"huis bouwen",1,1
1891,"brick","huis bouwen",6,3,"huis bouwen",1,1
1892,"brick","huis bouwen",6,3,"huis bouwen",1,1
1904,"brick","huis bouwen",6,3,"huis bouwen",1,1
1808,"brick","huis voor lieverheersbeestjes",6,3,"huis lieveheersbeestjes",3,3
1868,"brick","in je huis zetten",6,3,"huis zetten",3,3
1278,"brick","huisdier",6,3,"huisdier",4,4
1304,"brick","huisdier",6,3,"huisdier",4,4
1724,"brick","huisdier",6,3,"huisdier",4,4
1396,"brick","Huisdieren verdrinken",6,3,"huisdieren verdrinken",3,4
1422,"brick","Huishouden",6,3,"huishouden",3,0
1422,"brick","Huiswerkers",6,3,"huiswerkers",1,0
1312,"brick","huizen",6,3,"huizen",1,1
1361,"brick","huizen",6,3,"huizen",1,1
1544,"brick","huizen",6,3,"huizen",1,1
1687,"brick","huizen bouw",6,3,"huizen bouw",1,1
1314,"brick","huizen bouwen",6,3,"huizen bouwen",1,1
1355,"brick","huizen bouwen",6,3,"huizen bouwen",1,1
1441,"brick","huizen mee bouwen ",6,3,"huizen bouwen",1,1
1458,"brick","huizen bouwen",6,3,"huizen bouwen",1,1
1502,"brick","Huizen bouwen",6,3,"huizen bouwen",1,1
1536,"brick","Huizen bouwen",6,3,"huizen bouwen",1,1
1547,"brick","huizen bouwen",6,3,"huizen bouwen",1,1
1611,"brick","huizen bouwen",6,3,"huizen bouwen",1,1
1639,"brick","Huizen bouwen",6,3,"huizen bouwen",1,1
1842,"brick","huizen bouwen",6,3,"huizen bouwen",1,1
1856,"brick","huizen bouwen",6,3,"huizen bouwen",1,1
1569,"brick","een hut maken",6,3,"hut",1,1
1804,"brick","hut",6,3,"hut",1,1
1842,"brick","hut bouwen",6,3,"hut bouwen",1,1
1785,"brick","iemands hersenen mee inslaan",6,3,"iemands hersenen inslaan",2,2
1536,"brick","Iemands hoofd inslaan",6,3,"iemands hoofd inslaan",2,2
1440,"brick","iglo",6,3,"iglo",2,3
1441,"brick","iglo van maken ",6,3,"iglo",2,3
1544,"brick","iglo",6,3,"iglo",2,3
1633,"brick","iglo maken",6,3,"iglo",2,3
1678,"brick","iglo maken",6,3,"iglo",2,3
1502,"brick","Iglo's",6,3,"iglo s",2,3
1502,"brick"," Iglo's van bakstenen",6,3,"iglo s bakstenen",2,3
1377,"brick","ijs breken",6,3,"ijs breken",3,2
1756,"brick","ijs breken",6,3,"ijs breken",3,2
1693,"brick","Inbraak",6,3,"inbraak",2,2
1304,"brick","inbraak materiaal",6,3,"inbraak materiaal",2,2
1877,"brick","inbraak midde",6,3,"inbraak middel",2,2
1763,"brick","Inbreek gereedschap",6,3,"inbreek gereedschap",2,2
1677,"brick","inbreken",6,3,"inbreken",2,2
1531,"brick","inbreker afweren",6,3,"inbreker afweren",2,2
1288,"brick","inbreker mee wegjagen",6,3,"inbreker wegjagen",2,2
1687,"brick","ingooien van ramen",6,3,"ingooien ramen",2,2
1503,"brick","Om ingredienten",6,3,"ingrediÃ«nten",0,0
1344,"brick","inpakken",6,3,"inpakken",3,2
1884,"brick","je kan het inpakken",6,3,"inpakken",3,2
1787,"brick","een insect doden",6,3,"insect doden",2,2
1772,"brick","insect mee dood te maken",6,3,"insect dood",2,2
1836,"brick","insectendoder",6,3,"insectendoder",2,2
1762,"brick","inslaan van een ruit",6,3,"inslaan ruit",2,2
1304,"brick","instrument",6,3,"instrument",3,3
1823,"brick","instrument",6,3,"instrument",3,3
1858,"brick","als interieur gebruiken (bv. kaars op leggen)",6,3,"interieur",3,3
1865,"brick","isolatie",6,3,"isolatie",1,2
1730,"brick","een item om je eigen voet mee te breken",6,3,"item eigen voet breken",3,2
1335,"brick","jassenhaak",6,3,"jassenhaak",5,3
1285,"brick","jenga met bakstenen",6,3,"Jenga bakstenen",4,2
1488,"brick","de jeugd van tegenwoordig",6,3,"jeugd tegenwoordig",0,2
1531,"brick","jezelf ermee beschermen",6,3,"jezelf beschermen",2,2
1845,"brick","jezelf verdedingen",6,3,"jezelf verdedigen",2,2
1569,"brick","jezelf verweren",6,3,"jezelf verweren",2,2
1358,"brick","jongleren",6,3,"jongleren",4,3
1467,"brick","een kaars op zetten en deze laten branden",6,3,"kaars zetten laten branden",3,3
1608,"brick","kaarsenhouder",6,3,"kaarsenhouder",3,3
1729,"brick","kaarsenhouder",6,3,"kaarsenhouder",3,3
1441,"brick","als kaasfondue onderstel ",6,3,"kaasfondue onderstel",5,3
1816,"brick","kabouterstoel",6,3,"kabouterstoel",3,4
1454,"brick"," kampvuurbak. ",6,3,"kampvuur bak",3,2
1377,"brick","om een kampvuur heen",6,3,"kampvuur heen",3,2
1358,"brick","kampvuur ondersteuning",6,3,"kampvuur ondersteuning",3,2
1763,"brick","kanonskogel",6,3,"kanonskogel",3,3
1631,"brick","kantoor bouwen",6,3,"kantoor bouwen",1,1
1340,"brick","kapot maken?",6,3,"kapot",2,2
1341,"brick","kapot maken",6,3,"kapot",2,2
1368,"brick","om iets kapot mee te maken ",6,3,"kapot",2,2
1509,"brick","kapot maken",6,3,"kapot",2,2
1530,"brick","iets mee kapot maken",6,3,"kapot",2,2
1639,"brick","Iets mee kapot maken ",6,3,"kapot",2,2
1721,"brick","kapot maken",6,3,"kapot",2,2
1851,"brick","iets kapot maken",6,3,"kapot",2,2
1301,"brick","kapot gooien",6,3,"kapot gooien",2,2
1863,"brick","iets kapot gooien ",6,3,"kapot gooien",2,2
1282,"brick","kapot slaan",6,3,"kapot slaan",2,2
1751,"brick","kapot slaan",6,3,"kapot slaan",2,2
1296,"brick","kast",6,3,"kast",3,2
1667,"brick","kast",6,3,"kast",3,2
1712,"brick","kast",6,3,"kast",3,2
1858,"brick","kast maken",6,3,"kast",3,2
1432,"brick","kasteel",6,3,"kasteel",1,1
1606,"brick","kasteel",6,3,"kasteel",1,1
1667,"brick","kasteel",6,3,"kasteel",1,1
1780,"brick","kasteel",6,3,"kasteel",1,1
1871,"brick","kasteel",6,3,"kasteel",1,1
1278,"brick","kastje",6,3,"kastje",3,2
1892,"brick","kastje",6,3,"kastje",3,2
1545,"brick"," kat verzuipen",6,3,"kat verzuipen",3,4
1398,"brick","kerk",6,3,"kerk",1,1
1873,"brick","kerk",6,3,"kerk",1,1
1530,"brick","een kerk bouwen",6,3,"kerk bouwen",1,1
1554,"brick","een kerk bouwen",6,3,"kerk bouwen",1,1
1544,"brick","kerken",6,3,"kerken",1,1
1296,"brick","kerstboomversiering",6,3,"kerstboomversiering",5,5
1752,"brick","in karven",6,3,"kerven",3,2
1278,"brick","ketting",6,3,"ketting",5,4
1608,"brick","keuken",6,3,"keuken",0,2
1296,"brick","keukenblad",6,3,"keukenblad",3,2
1304,"brick","keukengerei",6,3,"keukengerei",3,2
1710,"brick","khh",6,3,"khh",0,0
1690,"brick","kijken hoe diep iets is laten vallen",6,3,"kijken diep laten vallen",2,3
1717,"brick","kijkenof het ijs al sterk genoeg is",6,3,"kijken ijs sterk genoeg",3,4
1635,"brick","kinderen ",6,3,"kinderen",0,0
1377,"brick","kinderen mee bouwen/spelen",6,3,"kinderen bouwen spelen",3,2
1871,"brick","kinder huisje",6,3,"kinderhuisje",1,2
1856,"brick","kindjes mee laten spelen",6,3,"kindjes laten spelen",3,2
1604,"brick","kj",6,3,"kj",0,0
1514,"brick","kladblok",6,3,"kladblok",5,4
1569,"brick","kleding op wassen",6,3,"kleding wassen",4,4
1288,"brick","klei na het vermalen",6,3,"klei vermalen",3,2
1288,"brick","klein na het vermalen",6,3,"klein vermalen",3,2
1490,"brick","als kleine honkbalknuppel gebruiken",6,3,"kleine honkbalknuppel",4,4
1831,"brick","kleine steentjes",6,3,"kleine steentjes",3,1
1464,"brick","kleur",6,3,"kleur",3,0
1879,"brick","kleur afgeven en schrijven",6,3,"kleur afgeven schrijven",4,3
1697,"brick","mee kleuren",6,3,"kleuren",4,3
1722,"brick","kleuren",6,3,"kleuren",4,3
1449,"brick","als kleurpotlood",6,3,"kleurpotlood",4,3
1496,"brick","mee klussen",6,3,"klussen",3,2
1590,"brick","knietje geven",6,3,"knietje geven",5,4
1844,"brick","knuppel",6,3,"knuppel",4,3
1871,"brick","knutsel materiaal",6,3,"knutsel materiaal",3,3
1341,"brick","knutselen",6,3,"knutselen",3,3
1366,"brick","knutselen",6,3,"knutselen",3,3
1510,"brick","knutselen",6,3,"knutselen",3,3
1521,"brick","knuntselen",6,3,"knutselen",3,3
1897,"brick","knutselen",6,3,"knutselen",3,3
1468,"brick","kogel",6,3,"kogel",4,3
1468,"brick","kogelstootkogel",6,3,"kogelstootkogel",3,3
1427,"brick","kogelstoten",6,3,"kogelstoten",3,3
1519,"brick","kogelstoten",6,3,"kogelstoten",3,3
1437,"brick","koken",6,3,"koken",4,3
1471,"brick","koken",6,3,"koken",4,3
1521,"brick","koken",6,3,"koken",4,3
1540,"brick","koken",6,3,"koken",4,3
1591,"brick","koken",6,3,"koken",4,3
1779,"brick","koken",6,3,"koken",4,3
1690,"brick","kokosnoot openen",6,3,"kokosnoot openen",3,4
1755,"brick","komt niet binnen",6,3,"komt niet binnen",0,0
1410,"brick"," konijn)",6,3,"konijn",0,0
1707,"brick","kookplaat",6,3,"kookplaat",3,3
1471,"brick","kopen",6,3,"kopen",2,2
1735,"brick","kopen",6,3,"kopen",2,2
1449,"brick","mee krabben ",6,3,"krabben",5,4
1688,"brick","Krachttraining",6,3,"krachttraining",3,3
1799,"brick","krachttraining",6,3,"krachttraining",3,3
1511,"brick","krassen mee maken",6,3,"krassen",3,3
1879,"brick","om mee te krassen",6,3,"krassen",3,3
1471,"brick","krijgen",6,3,"krijgen",3,3
1452,"brick","krijt",6,3,"krijt",4,3
1517,"brick","als krijt",6,3,"krijt",4,3
1679,"brick","als een krijt",6,3,"krijt",4,3
1821,"brick","krijt",6,3,"krijt",4,3
1636,"brick","krijt om mee te schrijven op een bord",6,3,"krijt schrijven bord",4,3
1484,"brick","met krijt op tekenen",6,3,"krijt tekenen",3,3
1636,"brick","krijtbord",6,3,"krijtbord",3,3
1285,"brick","krijten",6,3,"krijten",4,3
1316,"brick","krijten",6,3,"krijten",4,3
1519,"brick","om op te krijten",6,3,"krijten",3,3
1547,"brick","op kruiten",6,3,"krijten",3,3
1552,"brick","krijten",6,3,"krijten",4,3
1569,"brick","je kunt er op krijten",6,3,"krijten",3,3
1874,"brick","krijten",6,3,"krijten",4,3
1633,"brick","gebruiken als krik nadat je wielen van een auto hebt gestolen",6,3,"krik nadat wielen auto hebt gestolen",4,4
1569,"brick","iets wat je krom moet buigen",6,3,"krom buigen",3,2
1787,"brick","kruiden malen",6,3,"kruiden malen",3,3
1304,"brick","kruidenmaler",6,3,"Kruiden malen",3,3
1512,"brick","kruiden slaan",6,3,"kruiden slaan",3,3
1816,"brick","kruiden vermalen",6,3,"kruiden vermalen",3,3
1435,"brick","Kruk",6,3,"kruk",2,2
1858,"brick","als kruk gebruiken",6,3,"kruk",2,2
1845,"brick","gebruiken als krukje",6,3,"krukje",2,2
1798,"brick","als krukje/trapje gebruiken",6,3,"krukje trapje",2,2
1308,"brick","in een kuil water leggen en op gaan staan om geen natte sokken te krijgen",6,3,"kuil water leggen gaan staan natte sokken krijgen",3,4
1296,"brick","kunst",6,3,"kunst",3,3
1312,"brick","kunst",6,3,"kunst",3,3
1327,"brick"," kunst",6,3,"kunst",3,3
1360,"brick","Kunst",6,3,"kunst",3,3
1361,"brick","kunst",6,3,"kunst",3,3
1368,"brick","kunst*",6,3,"kunst",3,3
1392,"brick","kunst",6,3,"kunst",3,3
1405,"brick","als kunst",6,3,"kunst",3,3
1408,"brick","kunst",6,3,"kunst",3,3
1437,"brick","kunst",6,3,"kunst",3,3
1482,"brick","kunst",6,3,"kunst",3,3
1499,"brick","kunst ",6,3,"kunst",3,3
1509,"brick","kunst",6,3,"kunst",3,3
1537,"brick","kunst",6,3,"kunst",3,3
1718,"brick","kunst maken",6,3,"kunst",3,3
1729,"brick","kunst",6,3,"kunst",3,3
1799,"brick","kunst",6,3,"kunst",3,3
1802,"brick","kunst",6,3,"kunst",3,3
1804,"brick","kunst",6,3,"kunst",3,3
1821,"brick","kunst",6,3,"kunst",3,3
1830,"brick","kunst",6,3,"kunst",3,3
1430,"brick","kunst voorwerp",6,3,"kunst voorwerp",3,3
1308,"brick","als kunstobject gebruiken",6,3,"kunstobject",3,3
1354,"brick","kunstobject",6,3,"kunstobject",3,3
1730,"brick","kunstobject",6,3,"kunstobject",3,3
1777,"brick","kunstobject",6,3,"kunstobject",3,3
1788,"brick","kunstobject",6,3,"kunstobject",3,3
1780,"brick","kunstof speelgoed",6,3,"kunststof speelgoed",3,3
1298,"brick","kunstvoorwerp als het beschilderd wordt",6,3,"kunstvoorwerp beschilderd",3,3
1337,"brick"," kunstwerk maken",6,3,"kunstwerk",3,3
1407,"brick","kunstwerk van maken",6,3,"kunstwerk",3,3
1441,"brick","een kunstwerk van maken ",6,3,"kunstwerk",3,3
1464,"brick","kunstwerk",6,3,"kunstwerk",3,3
1469,"brick","kunstwerk mee maken",6,3,"kunstwerk",3,3
1490,"brick","kunstwerk maken",6,3,"kunstwerk",3,3
1508,"brick","kunstwerk",6,3,"kunstwerk",3,3
1511,"brick","kunstwerk maken",6,3,"kunstwerk",3,3
1510,"brick","kunstwerk",6,3,"kunstwerk",3,3
1524,"brick","kunstwerk",6,3,"kunstwerk",3,3
1530,"brick","kunstwerk mee maken",6,3,"kunstwerk",3,3
1540,"brick","kunstwerk",6,3,"kunstwerk",3,3
1636,"brick","kunstwerk",6,3,"kunstwerk",3,3
1680,"brick","kunstwerk",6,3,"kunstwerk",3,3
1743,"brick","kunstwerk",6,3,"kunstwerk",3,3
1787,"brick","een kunstwerk maken",6,3,"kunstwerk",3,3
1850,"brick","kunstwerk maken ",6,3,"kunstwerk",3,3
1872,"brick","kunstwerk",6,3,"kunstwerk",3,3
1904,"brick","kunstwerk van make",6,3,"kunstwerk make",3,3
1358,"brick","kussen",6,3,"kussen",4,3
1405,"brick","als kussen gebruiken",6,3,"kussen",4,3
1662,"brick","kussen",6,3,"kussen",4,3
1724,"brick","kussen",6,3,"kussen",4,3
1877,"brick","kussen",6,3,"kussen",4,3
1788,"brick","kussen als je echt graag wil",6,3,"kussen echt graag",4,3
1465,"brick","ladder",6,3,"ladder",3,2
1296,"brick","lamp",6,3,"lamp",5,3
1653,"brick","lamp",6,3,"lamp",5,3
1569,"brick","langer te lijken",6,3,"langer lijken",3,3
1636,"brick","laptop houder",6,3,"laptop houder",3,3
1335,"brick","laptopondersteuning",6,3,"laptopondersteuning",3,3
1540,"brick","een last",6,3,"last",3,0
1412,"brick","iets laten zinken",6,3,"laten zinken",2,3
1417,"brick","om iets te laten zinken",6,3,"laten zinken",2,3
1446,"brick","iets laten zinken",6,3,"laten zinken",2,3
1563,"brick","iets mee laten zinken",6,3,"laten zinken",2,3
1898,"brick","iets laten zinken",6,3,"laten zinken",2,3
1374,"brick","op iets leggen zodat het niet wegwaait",6,3,"leggen zodat niet wegwaait",2,2
1780,"brick","lego",6,3,"LEGO",3,3
1707,"brick","lekdichter",6,3,"lek dichten",3,2
1472,"brick","lek dichter",6,3,"lek dichter",3,2
1828,"brick","leuke decoratie in huis",6,3,"leuke decoratie huis",3,3
1341,"brick","leunen",6,3,"leunen",3,2
1520,"brick","leuning",6,3,"leuning",3,2
1662,"brick","leuning",6,3,"leuning",3,2
1407,"brick","gebruiken als leuning of steun voor een ander object",6,3,"leuning steun ander object",2,2
1717,"brick","iemand zijn lichaam breken",6,3,"lichaam breken",2,2
1881,"brick","op lichte voorwerpen leggen zodat blijft liggen",6,3,"lichte voorwerpen leggen zodat blijft liggen",2,2
1545,"brick"," lijk verzuipen",6,3,"lijk verzuipen",3,4
1471,"brick","licken",6,3,"likken",3,3
1392,"brick","liniaal",6,3,"liniaal",4,4
1439,"brick","lineaal",6,3,"liniaal",4,4
1517,"brick","liniaal",6,3,"liniaal",4,4
1894,"brick","liniaal",6,3,"liniaal",4,4
1547,"brick","om op te lopen",6,3,"lopen",2,2
1683,"brick","Op lopen",6,3,"lopen",2,2
1602,"brick","lsdkjf",6,3,"lsdkjf",0,0
1469,"brick","lummeltje spelen",6,3,"lummeltje spelen",4,3
1683,"brick","Maatstaaf",6,3,"maatstaf",4,3
1315,"brick","makeup pallet",6,3,"Make up pallet",5,3
1625,"brick","als mal gebruiken",6,3,"mal",4,3
1424,"brick","malen",6,3,"malen",3,2
1300,"brick","manier om mee in te breken",6,3,"manier breken",2,2
1300,"brick","manier om deur mee open te houden",6,3,"manier deur open houden",2,2
1668,"brick","manier om de relatieve temperatuur van de omgeving te meten",6,3,"manier relatieve temperatuur omgeving meten",4,5
1701,"brick","mantel open haard",6,3,"mantel open haard",1,3
1563,"brick"," ipv marmer of iets dergelijks",6,3,"marmer",0,1
1512,"brick","massage",6,3,"massage",4,3
1488,"brick","matras",6,3,"matras",4,3
1433,"brick","meenemen op tangoles",6,3,"meenemen tango les",5,4
1459,"brick","Meerdere bakstenen aan elkaar metselen om een muur te maken",6,3,"meerdere bakstenen elkaar metselen muur",1,1
1407,"brick","op meerdere bakstenen kun je gaan zitten",6,3,"meerdere bakstenen kun gaan zitten",2,2
1722,"brick","meerdere bakstenen verven en er iets mee bouwen",6,3,"meerdere bakstenen verven bouwen",1,2
1517,"brick","meerdere: op zitten ""stoel""",6,3,"meerdere zitten stoel",2,2
1424,"brick","meetinstrument",6,3,"meetinstrument",4,4
1308,"brick","een mens mee doden",6,3,"mens doden",2,2
1755,"brick","mentaal moeilijk",6,3,"mentaal moeilijk",0,0
1470,"brick","iemand mee meppen",6,3,"meppen",2,2
1632,"brick","mes",6,3,"mes",4,3
1844,"brick","mes",6,3,"mes",4,3
1469,"brick","mes aan slijpen",6,3,"mes slijpen",3,3
1331,"brick","mes verscherper",6,3,"mes verscherpen",3,3
1679,"brick","als een messenverscherper",6,3,"messen verscherpen",3,3
1707,"brick","messenslijper",6,3,"messenslijper",3,3
1308,"brick","om iets mee op te meten",6,3,"meten",4,4
1590,"brick","meten",6,3,"meten",4,4
1851,"brick","om iets te meten",6,3,"meten",4,4
1711,"brick","metselaar",6,3,"metselaar",1,1
1282,"brick","metselen",6,3,"metselen",1,1
1344,"brick","metselen",6,3,"metselen",1,1
1360,"brick","Metselen",6,3,"metselen",1,1
1461,"brick","metselen",6,3,"metselen",1,1
1464,"brick","metselen",6,3,"metselen",1,1
1488,"brick","metselen ",6,3,"metselen",1,1
1510,"brick","metselen",6,3,"metselen",1,1
1550,"brick","metselen",6,3,"metselen",1,1
1626,"brick","metselen",6,3,"metselen",1,1
1631,"brick","metselen",6,3,"metselen",1,1
1735,"brick","metselen",6,3,"metselen",1,1
1752,"brick","metselen",6,3,"metselen",1,1
1779,"brick","metselen",6,3,"metselen",1,1
1869,"brick","metselen",6,3,"metselen",1,1
1875,"brick","metselen",6,3,"metselen",1,1
1350,"brick","Je kan het gebruiken om een meubel op te hogen",6,3,"meubel hogen",4,2
1871,"brick","meubels",6,3,"meubels",4,2
1350,"brick","meubels van bouwen",6,3,"meubels bouwen",4,2
1736,"brick","meubels bouwen",6,3,"meubels bouwen",4,2
1304,"brick","meubulair",6,3,"meubilair",4,2
1884,"brick","je kan het door midden hakken",6,3,"midden hakken",3,2
1816,"brick","mierennesten dichtmaken",6,3,"mierennesten dichtmaken",4,4
1422,"brick","Mijnwerkers",6,3,"mijnwerkers",0,0
1816,"brick","mini stormram",6,3,"mini stormram",3,4
1474,"brick","Minimuur",6,3,"minimuur",1,1
1474,"brick","minislee",6,3,"minislee",4,3
1474,"brick","ministoel",6,3,"ministoel",2,2
1618,"brick","je kan er misschien mee beeldhouden",6,3,"misschien beeldhouwen",3,3
1841,"brick","Modeaccesoire",6,3,"mode accessoire",5,3
1722,"brick","moderne kunst maken",6,3,"moderne kunst",3,3
1398,"brick","monument",6,3,"monument",4,1
1530,"brick","een moord plegen",6,3,"moord plegen",2,2
1278,"brick","moordwapen",6,3,"moordwapen",2,2
1655,"brick","moordwapen",6,3,"moordwapen",2,2
1656,"brick","moordwapen",6,3,"moordwapen",2,2
1657,"brick","moordwapen",6,3,"moordwapen",2,2
1662,"brick","moordwapen",6,3,"moordwapen",2,2
1707,"brick","moordwapen",6,3,"moordwapen",2,2
1730,"brick","moordwapen",6,3,"moordwapen",2,2
1740,"brick","moordwapen",6,3,"moordwapen",2,2
1764,"brick","moordwapen",6,3,"moordwapen",2,2
1780,"brick","moordwapen",6,3,"moordwapen",2,2
1828,"brick","moordwapen",6,3,"moordwapen",2,2
1847,"brick","moordwapen",6,3,"moordwapen",2,2
1866,"brick","moordwapen",6,3,"moordwapen",2,2
1877,"brick","moordwapen",6,3,"moordwapen",2,2
1871,"brick","mozaiek",6,3,"mozaÃ¯ek",3,3
1410,"brick"," muis",6,3,"muis",0,0
1544,"brick","muren",6,3,"muren",1,1
1687,"brick","muren maken",6,3,"muren",1,1
1441,"brick","muren mee bouwen ",6,3,"muren bouwen",1,1
1631,"brick","muren bouwen",6,3,"muren bouwen",1,1
1281,"brick"," muur",6,3,"muur",1,1
1281,"brick","muur",6,3,"muur",1,1
1316,"brick","muur",6,3,"muur",1,1
1323,"brick","muur",6,3,"muur",1,1
1327,"brick","muur",6,3,"muur",1,1
1326,"brick","muur",6,3,"muur",1,1
1339,"brick","muur",6,3,"muur",1,1
1346,"brick","muur",6,3,"muur",1,1
1346,"brick","muur",6,3,"muur",1,1
1367,"brick","muur",6,3,"muur",1,1
1373,"brick","muur",6,3,"muur",1,1
1392,"brick","muur",6,3,"muur",1,1
1395,"brick","muur",6,3,"muur",1,1
1398,"brick","muur",6,3,"muur",1,1
1427,"brick","muur",6,3,"muur",1,1
1432,"brick","muur",6,3,"muur",1,1
1439,"brick","muur maken",6,3,"muur",1,1
1440,"brick","muur",6,3,"muur",1,1
1443,"brick","muur",6,3,"muur",1,1
1462,"brick","muur maken",6,3,"muur",1,1
1464,"brick","muur",6,3,"muur",1,1
1468,"brick","muur",6,3,"muur",1,1
1480,"brick","muur",6,3,"muur",1,1
1499,"brick","muur",6,3,"muur",1,1
1508,"brick","muur",6,3,"muur",1,1
1509,"brick","muur",6,3,"muur",1,1
1510,"brick","muur",6,3,"muur",1,1
1517,"brick","muur",6,3,"muur",1,1
1534,"brick"," muur",6,3,"muur",1,1
1552,"brick","muur",6,3,"muur",1,1
1562,"brick","muur",6,3,"muur",1,1
1566,"brick","muur",6,3,"muur",1,1
1626,"brick","muur",6,3,"muur",1,1
1667,"brick","muur",6,3,"muur",1,1
1701,"brick","muur",6,3,"muur",1,1
1709,"brick","muur",6,3,"muur",1,1
1711,"brick","muur",6,3,"muur",1,1
1712,"brick","muur",6,3,"muur",1,1
1732,"brick","muur",6,3,"muur",1,1
1736,"brick","muur",6,3,"muur",1,1
1804,"brick","muur",6,3,"muur",1,1
1821,"brick","muut",6,3,"muur",1,1
1821,"brick","muur",6,3,"muur",1,1
1822,"brick","mo eem muur mee te maken",6,3,"muur",1,1
1844,"brick","muur",6,3,"muur",1,1
1853,"brick","muur maken",6,3,"muur",1,1
1858,"brick","muur maken",6,3,"muur",1,1
1868,"brick","muur maken",6,3,"muur",1,1
1874,"brick","muur",6,3,"muur",1,1
1871,"brick","muur",6,3,"muur",1,1
1883,"brick","muur",6,3,"muur",1,1
1892,"brick","muur",6,3,"muur",1,1
1896,"brick","muur",6,3,"muur",1,1
1301,"brick","muur bouwen",6,3,"muur bouwen",1,1
1308,"brick","om een muur mee te bouwen",6,3,"muur bouwen",1,1
1368,"brick","muur bouwen",6,3,"muur bouwen",1,1
1461,"brick","muur bouwen",6,3,"muur bouwen",1,1
1467,"brick","muur bouwen",6,3,"muur bouwen",1,1
1485,"brick","muur bouwen",6,3,"muur bouwen",1,1
1488,"brick","muur bouwen",6,3,"muur bouwen",1,1
1530,"brick","muur mee bouwen",6,3,"muur bouwen",1,1
1545,"brick"," muur bouwen",6,3,"muur bouwen",1,1
1554,"brick","een muur bouwen",6,3,"muur bouwen",1,1
1620,"brick","een muur bouwen",6,3,"muur bouwen",1,1
1693,"brick","Muur bouwen",6,3,"muur bouwen",1,1
1723,"brick","muur bouwen",6,3,"muur bouwen",1,1
1764,"brick","muur bouwen",6,3,"muur bouwen",1,1
1772,"brick","muur bouwen",6,3,"muur bouwen",1,1
1779,"brick","muur bouwen",6,3,"muur bouwen",1,1
1787,"brick","een muur bouwen",6,3,"muur bouwen",1,1
1799,"brick","muur bouwen",6,3,"muur bouwen",1,1
1828,"brick","muur mee bouwen",6,3,"muur bouwen",1,1
1836,"brick","muur bouwen",6,3,"muur bouwen",1,1
1856,"brick","muur bouwen",6,3,"muur bouwen",1,1
1879,"brick","muu bouwen",6,3,"muur bouwen",1,1
1454,"brick","muur bouwen voor huis",6,3,"muur bouwen huis",1,1
1356,"brick","muur decoratie",6,3,"muur decoratie",3,2
1841,"brick","Muur dichten",6,3,"muur dichten",1,2
1648,"brick","muur ervan maken",6,3,"muur ervan",1,1
1542,"brick","aan de muur hangen",6,3,"muur hangen",3,2
1787,"brick","aan de muur lijmen en bloemen op zetten",6,3,"muur lijmen bloemen zetten",3,2
1452,"brick","muur metselen",6,3,"muur metselen",1,1
1344,"brick","op een muur plakken ",6,3,"muur plakken",3,2
1863,"brick","Muur mee versieren",6,3,"muur versieren",3,2
1653,"brick","muurdecoratie",6,3,"muurdecoratie",3,2
1279,"brick","muurtje",6,3,"muurtje",1,1
1845,"brick","muurtje bouwen",6,3,"muurtje bouwen",1,1
1904,"brick","muurtje bouwen",6,3,"muurtje bouwen",1,1
1494,"brick","muurtje om heide heen",6,3,"muurtje heide heen",1,1
1312,"brick","muurtjes",6,3,"muurtjes",1,1
1341,"brick","muziek maken",6,3,"muziek",4,3
1454,"brick","muziek mee maken",6,3,"muziek",4,3
1511,"brick","muziek mee maken",6,3,"muziek",4,3
1704,"brick","muziek maken",6,3,"muziek",4,3
1452,"brick","muziekinstrumetn",6,3,"muziekinstrument",4,3
1808,"brick","muziekinstrument",6,3,"muziekinstrument",4,3
1896,"brick","n\anker",6,3,"n anker",4,3
1567,"brick","aLS NAAMBORD BIJ DE VOORDEUR",6,3,"naambord voordeur",4,4
1335,"brick","nachtkastje",6,3,"nachtkastje",3,3
1656,"brick","nachtkastje",6,3,"nachtkastje",3,3
1691,"brick","nachtkastje",6,3,"nachtkastje",3,3
1282,"brick","nagels op vijlen",6,3,"nagels vijlen",4,4
1449,"brick","nagels vijlen ",6,3,"nagels vijlen",4,4
1458,"brick","nagelvijl",6,3,"nagelvijl",4,4
1656,"brick","nagelvijl",6,3,"nagelvijl",4,4
1764,"brick","nagelvijl",6,3,"nagelvijl",4,4
1877,"brick","nagelvijl",6,3,"nagelvijl",4,4
1748,"brick","nagelvijler",6,3,"nagelvijlen",4,4
1590,"brick","nat maken",6,3,"nat",3,2
1531,"brick","iets op neer zetten",6,3,"neer zetten",3,2
