"ID","prompt","response","set","lab","order","rater1","rater2","rater3","rater4","pre_pos","grp20","grp60","grp80","sd_raters","max_min_raters","n_judges"
109981057,"tijolo","um prédio",20,12,3,NA,NA,NA,NA,1,11,23,25,NA,NA,0
109981057,"tijolo","uma casa",20,12,4,NA,NA,NA,NA,1,2,5,5,NA,NA,0
109981057,"tijolo","comodos",20,12,5,NA,NA,NA,NA,1,7,16,18,NA,NA,0
109981057,"tijolo","construir algo que bate",20,12,6,NA,NA,NA,NA,1,6,13,14,NA,NA,0
109981057,"tijolo","construir algo que bate",20,12,7,NA,NA,NA,NA,1,6,13,14,NA,NA,0
109981057,"tijolo","fazer um conserto para alguém",20,12,8,NA,NA,NA,NA,1,6,13,14,NA,NA,0
109981057,"tijolo","construir uma escola",20,12,9,NA,NA,NA,NA,1,9,21,23,NA,NA,0
109981057,"tijolo","uma igreja",20,12,10,NA,NA,NA,NA,1,1,7,55,NA,NA,0
109981057,"tijolo","uma loja",20,12,11,NA,NA,NA,NA,1,1,45,54,NA,NA,0
109981057,"tijolo","uma lavanderia",20,12,12,NA,NA,NA,NA,1,1,27,31,NA,NA,0
109981057,"tijolo","uma barreira de casas com tijolos",20,12,13,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109981057,"tijolo","uma farmacia",20,12,14,NA,NA,NA,NA,1,7,16,18,NA,NA,0
109981057,"tijolo","uma cidade",20,12,15,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109981057,"tijolo","uma loja de sapatos",20,12,16,NA,NA,NA,NA,1,6,43,52,NA,NA,0
108603355,"caixa de papelão","carrinhos",20,12,1,1,3,3,3,1,3,6,6,1,2,2
108603355,"caixa de papelão","brinquedos",20,12,2,NA,NA,NA,NA,1,4,8,8,NA,NA,0
108603355,"caixa de papelão","colocar roupa suja",20,12,3,NA,NA,NA,NA,1,1,49,73,NA,NA,0
108603355,"caixa de papelão","casinha para cachorro",20,12,5,NA,NA,NA,NA,1,5,10,66,NA,NA,0
108603355,"caixa de papelão","guardar brinquedos velhos",20,12,6,NA,NA,NA,NA,1,4,8,8,NA,NA,0
108603355,"caixa de papelão","colocas tenis",20,12,7,NA,NA,NA,NA,1,7,16,18,NA,NA,0
108603355,"caixa de papelão","caderno velho",20,12,8,NA,NA,NA,NA,1,1,7,51,NA,NA,0
108603355,"caixa de papelão","tranqueira",20,12,9,NA,NA,NA,NA,1,1,35,40,NA,NA,0
108603355,"caixa de papelão","roupas",20,12,10,NA,NA,NA,NA,1,1,49,73,NA,NA,0
108603355,"caixa de papelão","lousa",20,12,11,NA,NA,NA,NA,1,1,39,46,NA,NA,0
108603355,"caixa de papelão","lixo",20,12,12,NA,NA,NA,NA,1,1,34,39,NA,NA,0
108603355,"caixa de papelão","coisas antigas",20,12,13,NA,NA,NA,NA,1,6,12,12,NA,NA,0
108603355,"tijolo","casas",20,12,1,NA,NA,NA,NA,1,9,21,23,NA,NA,0
108603355,"tijolo","prédios",20,12,2,NA,NA,NA,NA,1,11,23,25,NA,NA,0
108603355,"tijolo","escola",20,12,3,NA,NA,NA,NA,1,1,26,29,NA,NA,0
108603355,"tijolo","muros",20,12,4,NA,NA,NA,NA,1,15,32,37,NA,NA,0
108603355,"tijolo","chão",20,12,5,NA,NA,NA,NA,1,1,44,53,NA,NA,0
108603355,"tijolo","teto",20,12,6,NA,NA,NA,NA,1,14,28,32,NA,NA,0
108603355,"tijolo","calçada",20,12,7,NA,NA,NA,NA,1,1,47,57,NA,NA,0
108603355,"tijolo","rua",20,12,8,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108603355,"tijolo","poste de luz",20,12,9,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108603355,"tijolo","barragem",20,12,10,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108603355,"tijolo","escada",20,12,11,NA,NA,NA,NA,1,1,29,33,NA,NA,0
108603355,"tijolo","barragem",20,12,12,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109856657,"caixa de papelão","castelo",20,12,1,NA,NA,NA,NA,1,15,32,37,NA,NA,0
109856657,"caixa de papelão","foguete",20,12,2,NA,NA,NA,NA,1,1,59,74,NA,NA,0
109856657,"caixa de papelão","casas",20,12,3,NA,NA,NA,NA,1,9,21,23,NA,NA,0
109856657,"caixa de papelão","caminhas para animais",20,12,4,NA,3,NA,NA,1,1,7,7,NA,NA,1
109856657,"caixa de papelão","brinquedos",20,12,5,NA,NA,NA,NA,1,4,8,8,NA,NA,0
109856657,"caixa de papelão","nave espacial",20,12,6,NA,NA,NA,NA,1,1,59,74,NA,NA,0
109856657,"caixa de papelão","aviao",20,12,7,NA,NA,NA,NA,1,7,16,18,NA,NA,0
109856657,"caixa de papelão","carro",20,12,8,NA,NA,NA,NA,1,16,33,38,NA,NA,0
109856657,"caixa de papelão","caminhao",20,12,9,NA,NA,NA,NA,1,7,16,18,NA,NA,0
109856657,"caixa de papelão","cidade",20,12,10,NA,4,NA,NA,1,1,7,7,NA,NA,1
109856657,"caixa de papelão","guardar coisas",20,12,11,NA,NA,NA,NA,1,6,12,12,NA,NA,0
109856657,"caixa de papelão","restaurante",20,12,12,NA,NA,NA,NA,1,1,27,31,NA,NA,0
109856657,"caixa de papelão","televisão",20,12,13,NA,NA,NA,NA,1,1,19,21,NA,NA,0
109856657,"caixa de papelão","sofá",20,12,14,NA,NA,NA,NA,1,13,25,27,NA,NA,0
109856657,"caixa de papelão","uma mesa",20,12,15,NA,NA,NA,NA,1,8,17,19,NA,NA,0
109856657,"caixa de papelão","um banco",20,12,16,NA,NA,NA,NA,1,12,24,26,NA,NA,0
109856657,"caixa de papelão","um sobre",20,12,17,NA,NA,NA,NA,1,1,7,7,NA,NA,1
109856657,"caixa de papelão","um lixo",20,12,18,NA,NA,NA,NA,1,1,34,39,NA,NA,0
109856657,"caixa de papelão","piramide",20,12,19,NA,NA,NA,NA,1,7,16,18,NA,NA,0
109856657,"tijolo","casa de cachorros",20,12,1,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109856657,"tijolo","apoio de mesa",20,12,2,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109856657,"tijolo","peso",20,12,3,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109856657,"tijolo","vaso de planta",20,12,4,NA,NA,NA,NA,1,1,52,64,NA,NA,0
109856657,"tijolo","caminho",20,12,5,NA,NA,NA,NA,1,1,40,47,NA,NA,0
109856657,"tijolo","prateleira",20,12,6,NA,NA,NA,NA,1,8,17,19,NA,NA,0
109856657,"tijolo","prédios",20,12,7,NA,NA,NA,NA,1,11,23,25,NA,NA,0
109856657,"tijolo","empilhar",20,12,8,NA,NA,NA,NA,1,1,15,16,NA,NA,0
109856657,"tijolo","fone",20,12,9,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109856657,"tijolo","piramide",20,12,10,NA,NA,NA,NA,1,7,16,18,NA,NA,0
109856657,"tijolo","mesa",20,12,11,NA,NA,NA,NA,1,8,17,19,NA,NA,0
109856657,"tijolo","banquinho",20,12,12,NA,NA,NA,NA,1,1,18,20,NA,NA,0
109856657,"tijolo","estante",20,12,13,NA,NA,NA,NA,1,8,17,19,NA,NA,0
109856657,"tijolo","chão",20,12,14,NA,NA,NA,NA,1,1,44,53,NA,NA,0
109503208,"caixa de papelão","uma caixa para guardar livros",20,12,1,NA,NA,NA,NA,1,1,42,50,NA,NA,0
109503208,"caixa de papelão","para guardar lápis",20,12,2,NA,NA,NA,NA,1,1,41,49,NA,NA,0
109503208,"caixa de papelão","fazer um carrinho",20,12,3,1,3,3,3,1,3,6,6,1,2,2
109503208,"caixa de papelão","guardar fotos com albuns",20,12,4,NA,3,NA,NA,1,1,7,7,NA,NA,1
109503208,"caixa de papelão","guardar brinquedos",20,12,5,NA,NA,NA,NA,1,4,8,8,NA,NA,0
109503208,"caixa de papelão","uma casa para bonecas",20,12,6,NA,NA,NA,NA,1,2,5,30,NA,NA,0
109503208,"caixa de papelão","um porta joias",20,12,7,NA,NA,NA,NA,1,1,7,80,NA,NA,0
109503208,"tijolo","construir uma casa",20,12,1,NA,NA,NA,NA,1,9,21,23,NA,NA,0
109503208,"tijolo","fazer uma casinha para cachorros",20,12,2,NA,NA,NA,NA,1,10,22,24,NA,NA,0
109503208,"tijolo","fazer um carrinho",20,12,3,NA,NA,NA,NA,1,3,6,6,NA,NA,0
109503208,"tijolo","construir um prédio",20,12,4,NA,NA,NA,NA,1,11,23,25,NA,NA,0
105105800,"caixa de papelão","guardar alguma coisa",20,12,1,NA,NA,NA,NA,1,6,13,14,NA,NA,0
105105800,"caixa de papelão","um carro de brinquedo",20,12,2,NA,NA,NA,NA,1,16,33,38,NA,NA,0
105105800,"caixa de papelão","para reciclar (raquete de ping pong e etc)",20,12,3,NA,4,NA,NA,1,1,7,7,NA,NA,1
105105800,"caixa de papelão","porta lápis",20,12,4,NA,NA,NA,NA,1,1,41,49,NA,NA,0
105105800,"caixa de papelão","cofre",20,12,5,NA,NA,NA,NA,1,6,12,17,NA,NA,0
105105800,"caixa de papelão","forrar o chão para pintar um lugar",20,12,6,NA,NA,NA,NA,1,1,15,16,NA,NA,0
105105800,"caixa de papelão","uma pasta",20,12,7,NA,4,NA,NA,1,1,7,7,NA,NA,1
105105800,"caixa de papelão","outros tipos de brinquedos",20,12,8,NA,NA,NA,NA,1,4,8,8,NA,NA,0
105105800,"caixa de papelão","amontoar muitas coisas formando casa, muros, etc",20,12,9,NA,NA,NA,NA,1,1,7,36,NA,NA,0
105105800,"tijolo","construir uma casa",20,12,1,NA,NA,NA,NA,1,9,21,23,NA,NA,0
105105800,"tijolo","construir um hospital",20,12,2,NA,NA,NA,NA,1,1,7,7,NA,NA,0
105105800,"tijolo","construir uma chácara",20,12,3,NA,NA,NA,NA,1,1,7,7,NA,NA,0
105105800,"tijolo","construir um restaurante",20,12,4,NA,NA,NA,NA,1,1,27,31,NA,NA,0
105105800,"tijolo","desenhar no chão ou na parede",20,12,5,NA,NA,NA,NA,1,1,15,16,NA,NA,0
105105800,"tijolo","um fogao a lenha",20,12,6,NA,NA,NA,NA,1,20,56,70,NA,NA,0
105105800,"tijolo","construir uma mesa de tijolos",20,12,7,NA,NA,NA,NA,1,17,36,42,NA,NA,0
105105800,"tijolo","construir uma lanchonete",20,12,8,NA,NA,NA,NA,1,1,27,31,NA,NA,0
105105800,"tijolo","construir uma escola",20,12,9,NA,NA,NA,NA,1,9,21,23,NA,NA,0
105105800,"tijolo","construir uma vendinha",20,12,10,NA,NA,NA,NA,1,9,21,23,NA,NA,0
105105800,"tijolo","brincar de empilhar tijolos",20,12,11,NA,NA,NA,NA,1,1,57,71,NA,NA,0
106617710,"caixa de papelão","escudo do capitão américa",20,12,1,NA,NA,NA,NA,1,1,7,51,NA,NA,0
106617710,"caixa de papelão","relógio do ben 10",20,12,2,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","mini casa",20,12,4,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","martelo do thor",20,12,5,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","batrangue",20,12,6,NA,NA,NA,NA,1,7,16,18,NA,NA,0
106617710,"caixa de papelão","simbolo do superman",20,12,7,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","luva de boxe",20,12,8,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","mini bastao",20,12,9,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","bastao",20,12,10,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","auréola",20,12,12,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","letras de bolacha",20,12,13,NA,NA,NA,NA,1,1,7,76,NA,NA,0
106617710,"caixa de papelão","garra do wolverine",20,12,14,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","mao do monstro",20,12,15,NA,4,NA,NA,1,1,7,7,NA,NA,1
106617710,"caixa de papelão","óculos",20,12,16,NA,NA,NA,NA,1,1,7,41,NA,NA,0
106617710,"tijolo","carrinho",20,12,1,NA,NA,NA,NA,1,3,6,6,NA,NA,0
106617710,"tijolo","lego",20,12,2,NA,NA,NA,NA,1,4,8,8,NA,NA,0
106617710,"tijolo","casa",20,12,3,NA,NA,NA,NA,1,2,5,5,NA,NA,0
106617710,"tijolo","apartamento",20,12,4,NA,NA,NA,NA,1,11,23,25,NA,NA,0
106617710,"tijolo","piscina",20,12,5,NA,NA,NA,NA,1,1,30,34,NA,NA,0
106617710,"tijolo","kunai",20,12,6,NA,NA,NA,NA,1,7,16,18,NA,NA,0
106617710,"tijolo","sheirikem",20,12,7,NA,NA,NA,NA,1,1,7,7,NA,NA,0
106617710,"tijolo","bandana do NARUTO",20,12,8,NA,NA,NA,NA,1,1,7,7,NA,NA,0
106617710,"tijolo","escola",20,12,9,NA,NA,NA,NA,1,1,26,29,NA,NA,0
106617710,"tijolo","mesa",20,12,10,NA,NA,NA,NA,1,8,17,19,NA,NA,0
106617710,"tijolo","fingir que é um telefone",20,12,11,NA,NA,NA,NA,1,1,48,59,NA,NA,0
106403202,"caixa de papelão","bolo quadrado",20,12,1,NA,NA,NA,NA,1,1,7,76,NA,NA,0
106403202,"caixa de papelão","casinha",20,12,2,NA,NA,NA,NA,1,19,53,65,NA,NA,0
106403202,"caixa de papelão","maquete de uma cidade",20,12,3,NA,4,NA,NA,1,1,7,7,NA,NA,1
106403202,"caixa de papelão","uma cadeira",20,12,4,NA,NA,NA,NA,1,13,25,27,NA,NA,0
106403202,"caixa de papelão","uma arma",20,12,5,NA,NA,NA,NA,1,1,54,67,NA,NA,0
106403202,"caixa de papelão","caderno",20,12,6,NA,NA,NA,NA,1,1,37,44,NA,NA,0
106403202,"caixa de papelão","caminha de cachorro",20,12,7,NA,NA,NA,NA,1,5,10,10,NA,NA,0
106403202,"caixa de papelão","um celular",20,12,8,1,1,1,1,1,1,1,1,0,0,2
106403202,"caixa de papelão","boné",20,12,9,NA,NA,NA,NA,1,1,7,41,NA,NA,0
106403202,"tijolo","casas",20,12,1,NA,NA,NA,NA,1,9,21,23,NA,NA,0
106403202,"tijolo","prédio",20,12,2,NA,NA,NA,NA,1,11,23,25,NA,NA,0
106403202,"tijolo","lojas",20,12,3,NA,NA,NA,NA,1,1,45,54,NA,NA,0
106403202,"tijolo","escolas",20,12,4,NA,NA,NA,NA,1,1,26,29,NA,NA,0
106403202,"tijolo","carros",20,12,6,NA,NA,NA,NA,1,16,33,38,NA,NA,0
106403202,"tijolo","motots",20,12,7,NA,NA,NA,NA,1,1,7,7,NA,NA,0
106403202,"tijolo","planeta",20,12,8,NA,NA,NA,NA,1,1,7,7,NA,NA,0
106403202,"tijolo","avião",20,12,9,NA,NA,NA,NA,1,1,58,72,NA,NA,0
106403202,"tijolo","pessoa",20,12,10,NA,NA,NA,NA,1,1,14,15,NA,NA,0
106403202,"tijolo","luva de boxe",20,12,11,NA,NA,NA,NA,1,1,7,7,NA,NA,0
106403202,"tijolo","cesto de lixo",20,12,12,NA,NA,NA,NA,1,1,34,63,NA,NA,0
106403202,"tijolo","baú do tesouro",20,12,13,NA,NA,NA,NA,1,12,24,26,NA,NA,0
109685028,"caixa de papelão","troféu",20,12,1,NA,4,NA,NA,1,1,7,7,NA,NA,1
109685028,"caixa de papelão","casa de cachorro",20,12,2,NA,NA,NA,NA,1,5,10,10,NA,NA,0
109685028,"caixa de papelão","mini pista de skate de dedo",20,12,3,NA,4,NA,NA,1,1,7,7,NA,NA,1
109685028,"caixa de papelão","mini pista de bmx de dedo",20,12,4,NA,4,NA,NA,1,1,7,7,NA,NA,1
109685028,"caixa de papelão","suporte para celular",20,12,5,NA,4,NA,NA,1,1,7,7,NA,NA,1
109685028,"caixa de papelão","suporte para livro",20,12,6,NA,3,NA,NA,1,1,7,7,NA,NA,1
109685028,"caixa de papelão","mini aviao",20,12,7,NA,4,NA,NA,1,1,7,7,NA,NA,1
109685028,"caixa de papelão","mini carro",20,12,8,NA,4,NA,NA,1,1,7,7,NA,NA,1
109685028,"caixa de papelão","mini caixa de som",20,12,9,NA,3,NA,NA,1,1,7,7,NA,NA,1
109685028,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
109685028,"tijolo","mini casa",20,12,2,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109685028,"tijolo","escola",20,12,3,NA,NA,NA,NA,1,1,26,29,NA,NA,0
109685028,"tijolo","quadra",20,12,4,NA,NA,NA,NA,1,1,30,34,NA,NA,0
109685028,"tijolo","parede",20,12,5,NA,NA,NA,NA,1,14,28,32,NA,NA,0
109685028,"tijolo","carro de brinquedo",20,12,6,NA,NA,NA,NA,1,16,33,38,NA,NA,0
109685028,"tijolo","prédio",20,12,7,NA,NA,NA,NA,1,11,23,25,NA,NA,0
109685028,"tijolo","telhado",20,12,8,NA,NA,NA,NA,1,17,36,42,NA,NA,0
109685028,"tijolo","mansão",20,12,9,NA,NA,NA,NA,1,19,53,65,NA,NA,0
109685028,"tijolo","casa de cachorro",20,12,10,NA,NA,NA,NA,1,5,10,10,NA,NA,0
109779417,"caixa de papelão","uma casinha",20,12,1,NA,NA,NA,NA,1,19,53,65,NA,NA,0
109779417,"caixa de papelão","um fogaozinho",20,12,2,NA,4,NA,NA,1,1,7,7,NA,NA,1
109779417,"caixa de papelão","uma máquina de lavar",20,12,3,NA,4,NA,NA,1,1,7,7,NA,NA,1
109779417,"caixa de papelão","um armário",20,12,4,NA,NA,NA,NA,1,6,12,17,NA,NA,0
109779417,"caixa de papelão","um carrinho",20,12,5,1,3,3,3,1,3,6,6,1,2,2
109779417,"caixa de papelão","uma carreta para bike",20,12,6,NA,4,NA,NA,1,1,7,7,NA,NA,1
109779417,"caixa de papelão","uma geladeirinha",20,12,7,NA,3,NA,NA,1,1,7,7,NA,NA,1
109779417,"caixa de papelão","embalar as coisas",20,12,8,NA,NA,NA,NA,1,1,15,16,NA,NA,0
109779417,"caixa de papelão","para guardar brinquedos",20,12,9,NA,NA,NA,NA,1,4,8,8,NA,NA,0
109779417,"tijolo","para fazer uma casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
109779417,"tijolo","um muro",20,12,2,NA,NA,NA,NA,1,18,38,45,NA,NA,0
109779417,"tijolo","para por atrás do pneu do carro para ele nao descer",20,12,3,NA,NA,NA,NA,1,1,7,43,NA,NA,0
109779417,"tijolo","para fazer um chão",20,12,4,NA,NA,NA,NA,1,1,44,53,NA,NA,0
109779417,"tijolo","para por com um peso",20,12,5,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109779417,"tijolo","da para fazer uma escada",20,12,6,NA,NA,NA,NA,1,1,29,33,NA,NA,0
109690675,"caixa de papelão","óculos de  brinquedo",20,12,1,NA,NA,NA,NA,1,1,7,41,NA,NA,0
109690675,"caixa de papelão","carro",20,12,2,NA,NA,NA,NA,1,16,33,38,NA,NA,0
109690675,"caixa de papelão","armadura",20,12,3,NA,NA,NA,NA,1,1,7,80,NA,NA,0
109690675,"caixa de papelão","letras",20,12,4,NA,3,NA,NA,1,1,7,7,NA,NA,1
109690675,"caixa de papelão","números",20,12,5,NA,3,NA,NA,1,1,7,7,NA,NA,1
109690675,"caixa de papelão","roda",20,12,6,NA,NA,NA,NA,1,1,47,57,NA,NA,0
109690675,"caixa de papelão","pista de corrida",20,12,7,NA,NA,NA,NA,1,16,33,38,NA,NA,0
109690675,"caixa de papelão","botão",20,12,8,NA,NA,NA,NA,1,1,9,9,NA,NA,0
109690675,"caixa de papelão","fios",20,12,9,NA,3,NA,NA,1,1,7,7,NA,NA,1
109690675,"caixa de papelão","guardar material",20,12,10,NA,NA,NA,NA,1,1,34,77,NA,NA,0
109690675,"caixa de papelão","desenhos",20,12,11,NA,NA,NA,NA,1,1,46,56,NA,NA,0
109690675,"caixa de papelão","quadro de pintura",20,12,12,NA,NA,NA,NA,1,1,7,68,NA,NA,0
109690675,"caixa de papelão","régua",20,12,13,NA,NA,NA,NA,1,1,39,46,NA,NA,0
109690675,"caixa de papelão","porta copos",20,12,14,NA,NA,NA,NA,1,1,52,64,NA,NA,0
109690675,"caixa de papelão","bonés",20,12,15,NA,NA,NA,NA,1,1,7,41,NA,NA,0
109690675,"caixa de papelão","lixos",20,12,16,NA,NA,NA,NA,1,1,11,11,NA,NA,0
109690675,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
109690675,"tijolo","escultura",20,12,2,NA,NA,NA,NA,1,1,7,68,NA,NA,0
109690675,"tijolo","brinquedos",20,12,3,NA,NA,NA,NA,1,4,8,8,NA,NA,0
109690675,"tijolo","lápis",20,12,4,NA,NA,NA,NA,1,1,41,49,NA,NA,0
109690675,"tijolo","muro",20,12,5,NA,NA,NA,NA,1,18,38,45,NA,NA,0
109690675,"tijolo","desenhos",20,12,6,NA,NA,NA,NA,1,1,46,56,NA,NA,0
109690675,"tijolo","casinha de cachorro",20,12,7,NA,NA,NA,NA,1,5,10,66,NA,NA,0
109690675,"tijolo","pote",20,12,8,NA,NA,NA,NA,1,1,52,64,NA,NA,0
109690675,"tijolo","escadas",20,12,9,NA,NA,NA,NA,1,1,29,33,NA,NA,0
109690675,"tijolo","mesas",20,12,10,NA,NA,NA,NA,1,8,17,19,NA,NA,0
109690675,"tijolo","cadeiras",20,12,11,NA,NA,NA,NA,1,13,25,27,NA,NA,0
109690675,"tijolo","prédios",20,12,12,NA,NA,NA,NA,1,11,23,25,NA,NA,0
109690675,"tijolo","calçadas",20,12,13,NA,NA,NA,NA,1,1,47,57,NA,NA,0
109690675,"tijolo","estradas",20,12,14,NA,NA,NA,NA,1,9,21,23,NA,NA,0
109690675,"tijolo","apoios",20,12,15,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109643429,"caixa de papelão","carrinho",20,12,1,1,3,3,3,1,3,6,6,1,2,2
109643429,"caixa de papelão","casinha pro meu cachorro",20,12,2,NA,NA,NA,NA,1,10,22,24,NA,NA,0
109643429,"tijolo","contruir uma casa",20,12,1,NA,NA,NA,NA,1,1,35,40,NA,NA,0
109643429,"tijolo","carrinho",20,12,2,NA,NA,NA,NA,1,3,6,6,NA,NA,0
107424273,"caixa de papelão","casa",20,12,1,1,4,2,3,1,2,5,5,1.2909944487358056,3,2
107424273,"caixa de papelão","econderijo",20,12,2,NA,4,NA,NA,1,1,7,7,NA,NA,1
107424273,"caixa de papelão","brincar",20,12,3,NA,NA,NA,NA,1,1,57,71,NA,NA,0
107424273,"caixa de papelão","alvo",20,12,4,NA,NA,NA,NA,1,1,54,67,NA,NA,0
107424273,"caixa de papelão","empilhar",20,12,5,NA,NA,NA,NA,1,1,15,16,NA,NA,0
107424273,"caixa de papelão","prédios",20,12,6,NA,NA,NA,NA,1,11,23,25,NA,NA,0
107424273,"caixa de papelão","colocar coisas",20,12,7,NA,NA,NA,NA,1,6,13,14,NA,NA,0
107424273,"caixa de papelão","colocar terra",20,12,8,NA,3,NA,NA,1,1,7,7,NA,NA,1
107424273,"caixa de papelão","desenhar",20,12,9,NA,NA,NA,NA,1,1,15,16,NA,NA,0
107424273,"caixa de papelão","furar",20,12,10,NA,3,NA,NA,1,1,7,7,NA,NA,1
107424273,"caixa de papelão","esmagar",20,12,11,NA,NA,NA,NA,1,1,15,16,NA,NA,0
107424273,"caixa de papelão","guardar material",20,12,12,NA,NA,NA,NA,1,1,34,77,NA,NA,0
107424273,"caixa de papelão","relogio",20,12,13,NA,NA,NA,NA,1,7,16,18,NA,NA,0
107424273,"caixa de papelão","barraca",20,12,14,NA,NA,NA,NA,1,19,53,65,NA,NA,0
107424273,"caixa de papelão","mesinha",20,12,15,NA,3,NA,NA,1,1,7,7,NA,NA,1
107424273,"caixa de papelão","armadilha",20,12,16,NA,NA,NA,NA,1,1,48,59,NA,NA,0
107424273,"caixa de papelão","retratos",20,12,17,NA,NA,NA,NA,1,1,46,56,NA,NA,0
107424273,"caixa de papelão","espiões",20,12,18,NA,NA,NA,NA,1,1,48,59,NA,NA,0
107424273,"caixa de papelão","chutar",20,12,19,NA,NA,NA,NA,1,1,7,58,NA,NA,0
107424273,"caixa de papelão","jogar",20,12,20,NA,NA,NA,NA,1,1,7,51,NA,NA,0
107424273,"caixa de papelão","trabalhos",20,12,21,NA,3,NA,NA,1,1,7,7,NA,NA,1
107424273,"caixa de papelão","coisas eletricas",20,12,22,NA,NA,NA,NA,1,6,13,14,NA,NA,0
107424273,"caixa de papelão","mochilas",20,12,23,2,4,4,4,1,3,6,6,1,2,2
107424273,"caixa de papelão","comida",20,12,24,NA,3,NA,NA,1,1,7,7,NA,NA,1
107424273,"caixa de papelão","armário",20,12,25,NA,NA,NA,NA,1,6,12,17,NA,NA,0
107424273,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
107424273,"tijolo","predio",20,12,2,NA,NA,NA,NA,1,7,16,18,NA,NA,0
107424273,"tijolo","castelo",20,12,3,NA,NA,NA,NA,1,15,32,37,NA,NA,0
107424273,"tijolo","piramides",20,12,4,NA,NA,NA,NA,1,7,16,18,NA,NA,0
107424273,"tijolo","jogar",20,12,5,NA,NA,NA,NA,1,1,7,51,NA,NA,0
107424273,"tijolo","quebrar",20,12,6,NA,NA,NA,NA,1,1,7,79,NA,NA,0
107424273,"tijolo","apoiar",20,12,7,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107424273,"tijolo","brincar",20,12,8,NA,NA,NA,NA,1,1,57,71,NA,NA,0
107424273,"tijolo","fabricar",20,12,9,NA,NA,NA,NA,1,1,7,36,NA,NA,0
107424273,"tijolo","desenhar no chao",20,12,10,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107424273,"tijolo","pessoa",20,12,11,NA,NA,NA,NA,1,1,14,15,NA,NA,0
107424273,"tijolo","disfarçar que é objetos",20,12,12,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107424273,"tijolo","ceramica",20,12,13,NA,NA,NA,NA,1,7,16,18,NA,NA,0
107424273,"tijolo","bater",20,12,14,NA,NA,NA,NA,1,1,7,58,NA,NA,0
107424273,"tijolo","botao",20,12,15,NA,NA,NA,NA,1,7,16,18,NA,NA,0
107424273,"tijolo","carro",20,12,16,NA,NA,NA,NA,1,16,33,38,NA,NA,0
107424273,"tijolo","empilhar",20,12,17,NA,NA,NA,NA,1,1,15,16,NA,NA,0
107424273,"tijolo","motots",20,12,18,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107424273,"tijolo","bicicleta",20,12,19,NA,NA,NA,NA,1,1,47,57,NA,NA,0
107424273,"tijolo","enfeitar",20,12,20,NA,NA,NA,NA,1,1,15,16,NA,NA,0
107424273,"tijolo","desafio ou verdade",20,12,21,NA,NA,NA,NA,1,6,13,14,NA,NA,0
107424273,"tijolo","letras",20,12,22,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107424273,"tijolo","numeros",20,12,23,NA,NA,NA,NA,1,1,2,2,NA,NA,0
107424273,"tijolo","animais casa",20,12,24,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107424273,"tijolo","insetos casa",20,12,25,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108704167,"caixa de papelão","casa de boneca",20,12,1,NA,NA,NA,NA,1,2,5,30,NA,NA,0
108704167,"caixa de papelão","casinha para cachorro",20,12,2,NA,NA,NA,NA,1,5,10,66,NA,NA,0
108704167,"caixa de papelão","bolsa de papelão",20,12,3,NA,4,NA,NA,1,1,7,7,NA,NA,1
108704167,"caixa de papelão","guardar brinquedos",20,12,4,NA,NA,NA,NA,1,4,8,8,NA,NA,0
