ID,prompt,response,order,rating,openness,visual_arts,music,dance,architecture,writing,humor,inventions,Scientific discovery,theater_film,culinary_arts,CAQTotal
74,علب الصفيح,تجميع ألعاب الأطفال,4,1,29,1,0,0,0,0,2,0,0,0,0,3
74,علب الصفيح,حصالة أموال,5,1,29,1,0,0,0,0,2,0,0,0,0,3
74,علب الصفيح,وضع بها الشموع,6,2,29,1,0,0,0,0,2,0,0,0,0,3
74,علب الصفيح,إناء للزراعة,7,1,29,1,0,0,0,0,2,0,0,0,0,3
75,علب الصفيح,أشكال مختلفة,1,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,مقابض باب أو شباك,2,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,عمل حائط صناعي,3,4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,تكوين داخلي للعبة ما,4,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,الكراسي والترابيزات,5,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,الزينة,6,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,صناعة الإكسسوارات,7,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,صناعة الساعات,8,1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,أشكال مصابيح,9,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,سقف الفرفة,10,3,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,مواسير لحفظ أسلاك الكهرباء,11,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,علب الصفيح,إطار نظارة,12,3,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,علب الصفيح,نضع بها الأشياء المهمة,1,1,35,0,0,0,0,0,1,0,8,21,1,31
76,علب الصفيح,حصالة,2,1,35,0,0,0,0,0,1,0,8,21,1,31
76,علب الصفيح,وضع الأشياء التي لم نستخدمها,3,1,35,0,0,0,0,0,1,0,8,21,1,31
76,علب الصفيح,حافظة للطعام,4,1,35,0,0,0,0,0,1,0,8,21,1,31
76,علب الصفيح,مزهرية,5,1,35,0,0,0,0,0,1,0,8,21,1,31
76,علب الصفيح,الزينة,6,1,35,0,0,0,0,0,1,0,8,21,1,31
76,علب الصفيح,وضع بها أشياء منزلية,7,1,35,0,0,0,0,0,1,0,8,21,1,31
76,علب الصفيح,مقلمة,8,1,35,0,0,0,0,0,1,0,8,21,1,31
76,علب الصفيح,سلة قمامة,9,1,35,0,0,0,0,0,1,0,8,21,1,31
76,علب الصفيح,حماية الأشياء,10,1,35,0,0,0,0,0,1,0,8,21,1,31
77,علب الصفيح,حصالة أموال,1,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,إناء للزراعة,2,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,مقلمة,3,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,إناء لطعام الطيور,4,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,تجميع ألعاب الأطفال بها,5,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,حفظ الاوراق المهمة,6,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,إعادة تدوير,7,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,وضع بها التوابل,8,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,إكسسوارات,9,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,التخزين,10,1,47,7,1,0,1,1,1,0,1,1,1,14
77,علب الصفيح,سلة قمامة,11,1,47,7,1,0,1,1,1,0,1,1,1,14
79,علب الصفيح,موقد صغير,1,1,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,الزينة,2,1,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,بناء للأطفال,3,1,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,أنابيب صفيح,4,1,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,أوعية,5,2,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,حاملات للكؤوس,6,2,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,مقلمة معدنية,7,2,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,تخزين المياة,8,1,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,صناعة السيارات,9,1,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,صناعة الحلي,10,1,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,تشكيلها علي شكل حيوانات,11,3,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,منازل مؤقتة,12,4,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,حاملات للمواد الكيميائية,13,1,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,الوقاية في مناطق العمل الخطيرة,14,2,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,تشكيل الخامات,15,1,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,رسم مربع أو دائرة,16,2,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,ثقل لتثبيت الأوراق,17,2,45,0,0,0,0,0,0,0,0,0,8,8
79,علب الصفيح,حافظ للأدوات الكبيرة,18,2,45,0,0,0,0,0,0,0,0,0,8,8
80,علب الصفيح,مقلمة,1,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,علب الصفيح,وضع أشياء قديمة لم نعد نستخدمها,2,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,علب الصفيح,سلة مهملات,3,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,علب الصفيح,وضع أالإكسسوارات الصغيرة,4,3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,علب الصفيح,وضع الكتب بها,5,3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,علب الصفيح,حصالة,6,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,علب الصفيح,حافظة أقلام السبورة,7,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,علب الصفيح,صندوق في العجلة,8,4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,علب الصفيح,وضعها علي لمبات الشارع وقت المطر,9,4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,علب الصفيح,في الأدوات المنزلية مثل التخزين,1,2,42,0,0,0,0,6,5,1,1,0,1,14
81,علب الصفيح,توصيل الكهرباء,2,5,42,0,0,0,0,6,5,1,1,0,1,14
81,علب الصفيح,حاويات قمامة,3,1,42,0,0,0,0,6,5,1,1,0,1,14
81,علب الصفيح,حفظ الإكسسوارات,4,4,42,0,0,0,0,6,5,1,1,0,1,14
81,علب الصفيح,حافظات الطعام,5,1,42,0,0,0,0,6,5,1,1,0,1,14
81,علب الصفيح,في الطهي,6,2,42,0,0,0,0,6,5,1,1,0,1,14
81,علب الصفيح,عمل  بها طاولات,7,3,42,0,0,0,0,6,5,1,1,0,1,14
81,علب الصفيح,عمل بها ألعاب لتسلية الصغار,8,4,42,0,0,0,0,6,5,1,1,0,1,14
81,علب الصفيح,نغطي بها أعمدة الإنارة في الشتاء,9,3,42,0,0,0,0,6,5,1,1,0,1,14
81,علب الصفيح,أدوات لتسهيل الدراسة,10,3,42,0,0,0,0,6,5,1,1,0,1,14
82,علب الصفيح,الحصول علي طاقة  كالواح الطاقة الشمسية,1,5,46,6,3,7,0,6,10,1,7,0,1,41
82,علب الصفيح,إعادة تدوير,2,2,46,6,3,7,0,6,10,1,7,0,1,41
82,علب الصفيح,إناء للزراعة,3,1,46,6,3,7,0,6,10,1,7,0,1,41
83,علب الصفيح,إعادة تدوير,1,1,48,0,0,0,0,0,6,1,0,0,1,8
83,علب الصفيح,الزينة,2,2,48,0,0,0,0,0,6,1,0,0,1,8
83,علب الصفيح,ألعاب الأطفال,3,4,48,0,0,0,0,0,6,1,0,0,1,8
83,علب الصفيح,مقلمة,4,2,48,0,0,0,0,0,6,1,0,0,1,8
83,علب الصفيح,حفظ الأطعمة,5,2,48,0,0,0,0,0,6,1,0,0,1,8
84,علب الصفيح,تخزين الطعام,1,2,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,الزينة,2,2,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,إناء للزراعة,3,1,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,أداة حادة,4,4,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,عمل مكتبة,5,5,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,أشكال هندسية,6,4,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,تخزين المياة,7,1,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,كشماعة للطرح,8,4,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,استخدامة كمادة خام في الصناعة,9,1,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,وصع الأخشاب فيها للتدفئة,10,4,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,صناعة جاروف,11,4,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,أسقف المنازل,12,2,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,عمل نجفة,13,3,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,سلة مهملات,14,1,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,سلة لكرة السلة,15,3,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,مقلمة,16,2,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,في الطهي في الصحاري,17,4,41,1,0,0,0,4,0,0,16,0,1,22
84,علب الصفيح,كرقع للسيارات أو الأماكن المنفذة للماء,18,5,41,1,0,0,0,4,0,0,16,0,1,22
85,علب الصفيح,كنموذج توضيحي لأي شئ,1,3,35,0,0,0,0,1,1,0,0,0,0,2
85,علب الصفيح,حصالة,2,1,35,0,0,0,0,1,1,0,0,0,0,2
85,علب الصفيح,الزينة,3,1,35,0,0,0,0,1,1,0,0,0,0,2
85,علب الصفيح,أكواب للشرب,4,1,35,0,0,0,0,1,1,0,0,0,0,2
85,علب الصفيح,علبة هدايا,5,1,35,0,0,0,0,1,1,0,0,0,0,2
85,علب الصفيح,نضع فيها فرش الأسنان,6,1,35,0,0,0,0,1,1,0,0,0,0,2
85,علب الصفيح,عمل إكسسوارات,7,1,35,0,0,0,0,1,1,0,0,0,0,2
85,علب الصفيح,إناء للزراعة,8,1,35,0,0,0,0,1,1,0,0,0,0,2
85,علب الصفيح,أشكال وتزين بها الجدران,9,2,35,0,0,0,0,1,1,0,0,0,0,2
86,علب الصفيح,نضع بها أدوات الكتابة,1,1,38,2,0,2,0,1,0,1,1,0,0,7
86,علب الصفيح,نضع عليها الأكواب,2,3,38,2,0,2,0,1,0,1,1,0,0,7
86,علب الصفيح,نضع بها المحمول لشحنة,3,2,38,2,0,2,0,1,0,1,1,0,0,7
86,علب الصفيح,كرسي للجلوس عليه,4,1,38,2,0,2,0,1,0,1,1,0,0,7
86,علب الصفيح,أشكال ألعاب,5,1,38,2,0,2,0,1,0,1,1,0,0,7
86,علب الصفيح,عمل باب,6,1,38,2,0,2,0,1,0,1,1,0,0,7
87,علب الصفيح,ألعاب للأطفال,1,1,36,0,3,7,3,0,1,13,1,0,31,59
87,علب الصفيح,حفظ الطعام,2,1,36,0,3,7,3,0,1,13,1,0,31,59
87,علب الصفيح,ديكور,3,1,36,0,3,7,3,0,1,13,1,0,31,59
87,علب الصفيح,شمعدان للشمع,4,3,36,0,3,7,3,0,1,13,1,0,31,59
88,علب الصفيح,كمكعبات,1,1,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,كحاجز,2,3,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,الزينة,3,1,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,صندوق ألعاب,4,1,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,صندوق للمجوهرات,5,1,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,كمرمي في لعبة كرة القدم,6,1,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,مقلمة للأقلام,7,2,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,كقبعة للرأس,8,3,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,عمل درع مثل المحاربين القدماء,9,3,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,إناء للزراعة,10,1,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,صناعة لعبة تشبة الإنسان الآلي,11,2,31,2,0,0,0,1,1,1,0,0,0,5
88,علب الصفيح,كعربة لوضع الأطفال فيها,12,2,31,2,0,0,0,1,1,1,0,0,0,5
89,علب الصفيح,سلة قمامة,1,1,40,0,0,0,0,0,0,0,1,3,9,13
89,علب الصفيح,إناء للزراعة,2,1,40,0,0,0,0,0,0,0,1,3,9,13
89,علب الصفيح,مقلمة,3,1,40,0,0,0,0,0,0,0,1,3,9,13
89,علب الصفيح,وضع بها الأشياء  لم نعد نستخدمها,4,2,40,0,0,0,0,0,0,0,1,3,9,13
89,علب الصفيح,كأكواب للشرب,5,2,40,0,0,0,0,0,0,0,1,3,9,13
89,علب الصفيح,إعادة تدوير,6,2,40,0,0,0,0,0,0,0,1,3,9,13
89,علب الصفيح,الزينة,7,3,40,0,0,0,0,0,0,0,1,3,9,13
90,علب الصفيح,كحامل للأدوات مثل الأقلام والمعالق,1,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,علب الصفيح,سلة مهملات,2,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,علب الصفيح,ديكور,3,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,علب الصفيح,نضع الهاتف المحمول بها أثناء الشحن,4,2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,علب الصفيح,إناء للزراعة,5,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,علب الصفيح,وضع الأدوية بها,6,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,علب الصفيح,نضع عليها أشياء مثل منضدة,7,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,علب الصفيح,حصالة,1,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,علب الصفيح,حافظة أقلام,2,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,علب الصفيح,الأعمال اليدوية مثل الكروشية,3,4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,علب الصفيح,صناعة  كرسي,4,5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,علب الصفيح,صناعة حافظة أوعلبة,5,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,علب الصفيح,حفظ أدوات التجميل,6,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,علب الصفيح,لعبة للأطفال,7,3,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,علب الصفيح,إناء للزراعة,8,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,علب الصفيح,شماعة طرح,9,4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,علب الصفيح,التخزين,1,1,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,إناء للزراعة,2,1,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,علب تقسيم الملابس,3,2,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,علبة إكسسوارات,4,1,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,بيت للقطط,5,2,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,إشارات تدل علي الطريق,6,3,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,منظم أحذية,7,2,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,رمي الأشياء الغير مهمة,8,1,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,سلة نفايات,9,1,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,ألعاب,10,3,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,وضعها كحاجز عدم تجاوز المنطقة الخطيرة,11,3,41,4,0,0,0,1,3,1,0,0,1,10
92,علب الصفيح,صناعة معدنية,12,2,41,4,0,0,0,1,3,1,0,0,1,10
93,علب الصفيح,إعادة تدوير,1,1,32,0,0,0,0,0,0,1,0,0,1,2
93,علب الصفيح,سلة قمامة,2,3,32,0,0,0,0,0,0,1,0,0,1,2
93,علب الصفيح,الزينة والديكور,3,3,32,0,0,0,0,0,0,1,0,0,1,2
93,علب الصفيح,إستخدامها كمقاعد,4,4,32,0,0,0,0,0,0,1,0,0,1,2
93,علب الصفيح,ألعاب اللأطفال,5,3,32,0,0,0,0,0,0,1,0,0,1,2
93,علب الصفيح,إناء للزراعة,6,3,32,0,0,0,0,0,0,1,0,0,1,2
94,علب الصفيح,إناء للزراعة,1,3,36,2,0,0,0,0,1,1,1,0,1,6
94,علب الصفيح,حامل أقلام علي المكتب,2,3,36,2,0,0,0,0,1,1,1,0,1,6
94,علب الصفيح,بيوت للطيور الصغيرة,3,3,36,2,0,0,0,0,1,1,1,0,1,6
94,علب الصفيح,حصالة أموال,4,3,36,2,0,0,0,0,1,1,1,0,1,6
94,علب الصفيح,الزينة,5,3,36,2,0,0,0,0,1,1,1,0,1,6
94,علب الصفيح,صناديق قمامة,6,3,36,2,0,0,0,0,1,1,1,0,1,6
94,علب الصفيح,تنظيم الأدوات بها,7,2,36,2,0,0,0,0,1,1,1,0,1,6
94,علب الصفيح,حامل شنط وملابس,8,4,36,2,0,0,0,0,1,1,1,0,1,6
95,علب الصفيح,مقلمة,1,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,علبة نضع بها فرش الأسنان,2,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,إستخدامها كطفاية سجائر,3,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,مزهرية للورود,4,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,علبة يضع بها العطارة,5,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,حصالة,6,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,سكين أو أداة حادة,7,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,إستخدامها كمنشار,8,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,إستخدامها في الأدوات الفزيائية في فصل الكهرباء,9,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,كموصل للحارارة والكهرباء,10,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,إستخدامها كمرآة,11,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,حائل لإستقبال وتجميع الضوء,12,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,في أعمال النحت والتماثيل,13,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,الرسم,14,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,مقبض يدوي للموتور,15,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,عمل رجل كرسي,16,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,غطاء لكاميرات المراقبة,17,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,علب الصفيح,ألعاب الأطفال,18,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,علب الصفيح,حصالة أموال,1,3,41,2,0,0,0,0,1,1,0,0,1,5
96,علب الصفيح,ألعاب الأطفال,2,3,41,2,0,0,0,0,1,1,0,0,1,5
96,علب الصفيح,مقلممة أقلام,3,2,41,2,0,0,0,0,1,1,0,0,1,5
96,علب الصفيح,فازة ورد,4,3,41,2,0,0,0,0,1,1,0,0,1,5
96,علب الصفيح,صندوق قمامة,5,3,41,2,0,0,0,0,1,1,0,0,1,5
96,علب الصفيح,ديكور,6,3,41,2,0,0,0,0,1,1,0,0,1,5
96,علب الصفيح,تخزين المواد في المنزل,7,2,41,2,0,0,0,0,1,1,0,0,1,5
96,علب الصفيح,حفظ أدوات الحياكة,8,2,41,2,0,0,0,0,1,1,0,0,1,5
97,علب الصفيح,ديكور,1,3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,علب الصفيح,إعادة تدوير,2,2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,علب الصفيح,للأطفال لمنع أذيتهم إذا كسرت,3,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,علب الصفيح,حوض للأسماك,4,5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,علب الصفيح,صنع وعاء للسمك,5,4,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,علب الصفيح,بيت للحيوانات,6,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,علب الصفيح,إناء للزراعة,7,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,علب الصفيح,نكبر المحتوي الداخلي بجمعهم سويا بالإلتحام,8,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,علب الصفيح,سلة قمامة,9,4,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,علب الصفيح,لوحة تحتوي علي البهجة,10,2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,علب الصفيح,إعادة تدوير,1,1,32,0,0,0,0,0,0,0,6,0,0,6
99,علب الصفيح,وضع بعض الأشياء بها,2,2,32,0,0,0,0,0,0,0,6,0,0,6
99,علب الصفيح,تعبئة الأشياء بها مثل الدقيق أو الرمل,3,2,32,0,0,0,0,0,0,0,6,0,0,6
99,علب الصفيح,الزينة,4,2,32,0,0,0,0,0,0,0,6,0,0,6
99,علب الصفيح,مقلمة أقلام,5,3,32,0,0,0,0,0,0,0,6,0,0,6
99,علب الصفيح,وضع بها أشياء المطبخ,6,2,32,0,0,0,0,0,0,0,6,0,0,6
99,علب الصفيح,صنع دائرة كهربائية,7,4,32,0,0,0,0,0,0,0,6,0,0,6
99,علب الصفيح,وضع الأشياء القديمة بها,8,2,32,0,0,0,0,0,0,0,6,0,0,6
100,علب الصفيح,إعادة تدوير,1,1,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,الزينة,2,1,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,سلة قمامة,3,1,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,إستخدامها في المنازل والورش,4,1,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,مزهرية,5,1,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,مقلمة علي المكتب,6,2,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,عمل أبواب مخازن,7,1,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,أماكن لتربية الحيوانات,8,1,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,آلة حادة,9,1,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,صناعة  الأدوات المنزلية,10,2,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,صنع أسقف بيوت قديمة,11,1,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,إناء الزراعة,12,3,36,0,0,0,0,0,0,0,1,0,1,2
100,علب الصفيح,كراسي معدنية,13,2,36,0,0,0,0,0,0,0,1,0,1,2
101,علب الصفيح,إعادة تدوير,1,1,43,1,3,0,0,1,6,1,1,0,1,14
101,علب الصفيح,بيت للحيوانات,2,2,43,1,3,0,0,1,6,1,1,0,1,14
101,علب الصفيح,صناعة صفائح للورد وبيعها,3,1,43,1,3,0,0,1,6,1,1,0,1,14
101,علب الصفيح,الزينة,4,1,43,1,3,0,0,1,6,1,1,0,1,14
101,علب الصفيح,حصالة,5,1,43,1,3,0,0,1,6,1,1,0,1,14
101,علب الصفيح,آلات حادة,6,2,43,1,3,0,0,1,6,1,1,0,1,14
101,علب الصفيح,صنع أدرع للحماية,7,2,43,1,3,0,0,1,6,1,1,0,1,14
101,علب الصفيح,صنع مظلات للحماية من المطر,8,2,43,1,3,0,0,1,6,1,1,0,1,14
102,علب الصفيح,وضع أشياء ليس لها مكان,1,2,44,3,0,0,0,0,8,0,0,0,0,11
102,علب الصفيح,إستخدامها في المطبخ,2,1,44,3,0,0,0,0,8,0,0,0,0,11
102,علب الصفيح,جمع الأشياء المبعثرة,3,1,44,3,0,0,0,0,8,0,0,0,0,11
102,علب الصفيح,إستخدامها في الطعام,4,1,44,3,0,0,0,0,8,0,0,0,0,11
102,علب الصفيح,وضع السلاسل والعقود,5,1,44,3,0,0,0,0,8,0,0,0,0,11
103,علب الصفيح,الزينة,1,1,32,3,0,0,0,0,1,1,1,0,0,6
103,علب الصفيح,مقلمة أقلام,2,1,32,3,0,0,0,0,1,1,1,0,0,6
103,علب الصفيح,حصالة,3,1,32,3,0,0,0,0,1,1,1,0,0,6
103,علب الصفيح,إناء للزراعة,4,1,32,3,0,0,0,0,1,1,1,0,0,6
103,علب الصفيح,كوب للشرب,5,2,32,3,0,0,0,0,1,1,1,0,0,6
103,علب الصفيح,لعب للأطفال,6,1,32,3,0,0,0,0,1,1,1,0,0,6
103,علب الصفيح,إستخدامها كحذاء,7,2,32,3,0,0,0,0,1,1,1,0,0,6
103,علب الصفيح,كرسي,8,2,32,3,0,0,0,0,1,1,1,0,0,6
104,علب الصفيح,سلة مهملات,1,1,39,3,0,0,0,1,6,1,1,7,1,20
104,علب الصفيح,تخزين الطعام,2,1,39,3,0,0,0,1,6,1,1,7,1,20
104,علب الصفيح,إعادة تدوير,3,1,39,3,0,0,0,1,6,1,1,7,1,20
104,علب الصفيح,تخزين ملابس معينة,4,1,39,3,0,0,0,1,6,1,1,7,1,20
104,علب الصفيح,الزينة,5,1,39,3,0,0,0,1,6,1,1,7,1,20
104,علب الصفيح,تخزين المياة,6,1,39,3,0,0,0,1,6,1,1,7,1,20
104,علب الصفيح,حافظة أقلام والأوراق,7,1,39,3,0,0,0,1,6,1,1,7,1,20
105,علب الصفيح,إعادة تدوير,1,1,36,0,1,0,0,0,1,0,0,0,1,3
105,علب الصفيح,علبة هدايا,2,1,36,0,1,0,0,0,1,0,0,0,1,3
105,علب الصفيح,إناء للزراعة,3,2,36,0,1,0,0,0,1,0,0,0,1,3
