"ID","prompt","response","set","lab","rater1","rater2","rater3"
992,"деревянная линейка","Вместо очков",21,13,2,1,2
993,"деревянная линейка","Вместо палочек для рассады",21,13,2,3,2
994,"деревянная линейка","Вместо плинтуса",21,13,4,3,3
995,"деревянная линейка","Вместо половицы паркета",21,13,2,3,3
996,"деревянная линейка","Вместо спичек/лучины",21,13,2,2,2
997,"деревянная линейка","Вместо шины использовать для сломанной лапки у кошки",21,13,3,3,3
998,"деревянная линейка","Волшебная палочка для детей",21,13,5,4,4
999,"деревянная линейка","Волшебная палочка феи",21,13,5,4,4
1000,"деревянная линейка","Воткнуть в горшок, чтобы оценивать уровень влажности",21,13,4,4,5
1001,"деревянная линейка","Воткнуть в сердце против вампиров",21,13,5,2,5
1002,"деревянная линейка","Вскрывать дверь",21,13,3,2,4
1003,"деревянная линейка","Вспомогательный материал для рисования",21,13,3,2,2
1004,"деревянная линейка","Вставить в цветы (растения) для поддержки",21,13,2,2,2
1005,"деревянная линейка","Вставить вертикально в пасть нападающей собаки",21,13,5,5,5
1006,"деревянная линейка","Втыкать иголки в неё",21,13,3,3,2
1007,"деревянная линейка","Выбросить",21,13,2,1,1
1008,"деревянная линейка","Вывеска для кафе",21,13,4,2,3
1009,"деревянная линейка","Выгнуть и склеить несколько - пиала",21,13,2,4,4
1010,"деревянная линейка","Выжечь на ней узор",21,13,4,3,3
1011,"деревянная линейка","Выравнивание стола",21,13,2,2,1
1012,"деревянная линейка","Вырезать гребешок для волос",21,13,4,4,4
1013,"деревянная линейка","Вырезать любую фигурку (трафарет) - создать конструктор из таких фигурок",21,13,3,4,3
1014,"деревянная линейка","Вырезать различные фигурки",21,13,3,4,3
1015,"деревянная линейка","Выскоблить глаза",21,13,2,2,4
1016,"деревянная линейка","Вытаскивать ей цветы из горшков, как лопаткой",21,13,3,3,3
1017,"деревянная линейка","Выточить из неё бумеранг",21,13,4,3,3
1018,"деревянная линейка","Гарпун",21,13,4,3,4
1019,"деревянная линейка","Горизонтальные усы (у С. Дали завивающиеся)",21,13,4,4,5
1020,"деревянная линейка","Гриф гитары",21,13,4,4,4
1021,"деревянная линейка","Давать затрещины",21,13,3,2,2
1022,"деревянная линейка","Дать бывшей девушке и сказать, что это её сестра",21,13,5,1,4
1023,"деревянная линейка","Дать соседу по лбу",21,13,3,2,2
1024,"деревянная линейка","Двигать ей угли",21,13,2,2,3
1025,"деревянная линейка","Декор",21,13,3,2,2
1026,"деревянная линейка","Декор дома",21,13,3,2,2
1027,"деревянная линейка","Делать с её помощью рисунки на песке",21,13,3,3,3
1028,"деревянная линейка","Деревянный домик как искусство",21,13,3,3,3
1029,"деревянная линейка","Держа у края стола, можно использовать как музыкальный инструмент",21,13,3,3,2
1030,"деревянная линейка","Держатель",21,13,2,3,2
1031,"деревянная линейка","Деталь для пропеллера игрушечного вертолёта",21,13,5,4,3
1032,"деревянная линейка","Дирижёрская палочка",21,13,4,4,4
1033,"деревянная линейка","Дирижёрская палочка",21,13,4,4,4
1034,"деревянная линейка","Диэлектрик",21,13,2,5,4
1035,"деревянная линейка","Для декора дома",21,13,3,2,2
1036,"деревянная линейка","Для единоборства - тайчи - для стиля ян - изъявления намерения",21,13,3,4,3
1037,"деревянная линейка","Для закручивания и завязывания бантов из лент",21,13,3,4,4
1038,"деревянная линейка","Для зафиксирования сломанной конечности",21,13,3,3,2
1039,"деревянная линейка","Для костра (разжечь или мешать угли)",21,13,2,2,2
1040,"деревянная линейка","Для костра будет хорошим топливом",21,13,2,2,2
1041,"деревянная линейка","Для настройки телевизора (сзади, чтобы не отходили провода)",21,13,4,4,4
1042,"деревянная линейка","Для осанки - кладёшь на макушку и сидишь",21,13,3,4,4
1043,"деревянная линейка","Для поддержания огня",21,13,2,2,2
1044,"деревянная линейка","Для построения прямого угла",21,13,1,4,1
1045,"деревянная линейка","Для растений (подвязывать к линейке)",21,13,2,2,2
1046,"деревянная линейка","Для растений (поддержка)",21,13,2,2,2
1047,"деревянная линейка","Для рисования основа",21,13,2,2,3
1048,"деревянная линейка","Для розжига (расколоть на щепки)",21,13,2,2,2
1049,"деревянная линейка","Для розжига костра",21,13,2,2,2
1050,"деревянная линейка","Для рукоприкладства",21,13,3,2,2
1051,"деревянная линейка","Для строительства",21,13,2,3,2
1052,"деревянная линейка","Дождь",21,13,4,1,1
1053,"деревянная линейка","Дом",21,13,3,1,2
1054,"деревянная линейка","Домик для грызунов",21,13,3,3,2
1055,"деревянная линейка","Домино",21,13,5,4,4
1056,"деревянная линейка","Дорожка кокаина",21,13,4,4,3
1057,"деревянная линейка","Доставать",21,13,2,3,2
1058,"деревянная линейка","Доставать ею потерянный маленький предмет",21,13,2,3,3
1059,"деревянная линейка","Доставать из под столов/шкафов упавшие предметы",21,13,2,3,3
1060,"деревянная линейка","Доставать что-то, что нельзя достать рукой",21,13,2,3,3
1061,"деревянная линейка","Достать закатившийся под диван мелкий предмет",21,13,2,3,3
1062,"деревянная линейка","Достать предмет, закатившийся под диван",21,13,2,3,3
1063,"деревянная линейка","Дразнить/играть с животным",21,13,3,3,2
1064,"деревянная линейка","Драться как мечом",21,13,3,2,3
1065,"деревянная линейка","Дрова",21,13,2,2,2
1066,"деревянная линейка","Дымовая шашка",21,13,3,3,1
1067,"деревянная линейка","Если взять несколько, можно сделать арт-объект (ёлочку и т.д.)",21,13,3,3,3
1068,"деревянная линейка","Если вымочить, она хорошо гнётся - моделирование (сделать люстру, самолётик и др.)",21,13,3,3,3
1069,"деревянная линейка","Если её заточить, то как апельсиновую палочка в маникюре",21,13,4,4,4
1070,"деревянная линейка","Если её расщепить на большое количество деревянных нитей, из этого можно собрать и выклеить картинку",21,13,5,5,4
1071,"деревянная линейка","Если их много, можно сделать из них фигуры или надписи на стенах в качестве интерьера",21,13,3,4,4
1072,"деревянная линейка","Если она длинная, можно привязать к спине и использовать как корсет",21,13,3,4,3
1073,"деревянная линейка","Если расщепить и размочить, тоже хорошая альтернатива опилкам в хомячьей клетке",21,13,3,4,3
1074,"деревянная линейка","Если сломалась конечность, то помощь в накладке шины",21,13,3,3,2
1075,"деревянная линейка","Есть (вместо ложки)",21,13,2,3,3
1076,"деревянная линейка","Жёрдочка в клетку с птицей",21,13,3,4,4
1077,"деревянная линейка","За непослушание учеников, учитель давал по затылку",21,13,3,2,2
1078,"деревянная линейка","Закидывать в обувь, чтобы не портилась форма",21,13,4,4,3
1079,"деревянная линейка","Закладка",21,13,2,3,2
1080,"деревянная линейка","Закладка",21,13,2,3,2
1081,"деревянная линейка","Закладка",21,13,2,3,2
1082,"деревянная линейка","Закладка",21,13,2,3,2
1083,"деревянная линейка","Закладка в книгу",21,13,2,3,2
1084,"деревянная линейка","Закладка в книгу",21,13,2,3,2
1085,"деревянная линейка","Закладка для книги",21,13,2,3,2
1086,"деревянная линейка","Закладка для книги",21,13,2,3,2
1087,"деревянная линейка","Закладка для книги",21,13,2,3,2
1088,"деревянная линейка","Закладка для книги",21,13,2,3,2
1089,"деревянная линейка","Заколоть волосы",21,13,3,4,3
1090,"деревянная линейка","Закручивать деревянной линейкой шурупы",21,13,3,4,4
1091,"деревянная линейка","Закрыть щель в полу",21,13,2,3,4
1092,"деревянная линейка","Заноза для великана",21,13,3,4,5
1093,"деревянная линейка","Записать сэмпл ударного звука для песни",21,13,3,4,4
1094,"деревянная линейка","Зарыть линейку в землю",21,13,2,1,2
1095,"деревянная линейка","Заткнуть течь в лодке",21,13,2,3,4
1096,"деревянная линейка","Заточить и резать",21,13,3,3,2
1097,"деревянная линейка","Заточить край и резать что-то мягкое",21,13,3,3,2
1098,"деревянная линейка","Затыкать щели в половицах",21,13,2,3,3
1099,"деревянная линейка","Затычка для протекающей крыши",21,13,2,3,3
1100,"деревянная линейка","Защищаться",21,13,3,2,2
1101,"деревянная линейка","Защищаться (как мечом)",21,13,3,2,2
1102,"деревянная линейка","Зубочистка",21,13,2,3,3
1103,"деревянная линейка","Зубочистка (если её разломать)",21,13,2,3,3
1104,"деревянная линейка","Игрушечный ""мостик""",21,13,3,3,3
1105,"деревянная линейка","Игрушка",21,13,2,2,2
1106,"деревянная линейка","Игрушка для питомца",21,13,3,2,2
1107,"деревянная линейка","Игрушка для питомца",21,13,3,2,2
1108,"деревянная линейка","Игрушка для собаки",21,13,3,2,2
1109,"деревянная линейка","Игрушка/пистолет и т.д.",21,13,3,2,2
1110,"деревянная линейка","Из линеек можно сложить пол (как паркет)",21,13,2,3,3
1111,"деревянная линейка","Из неё можно сделать ""мебель"" для мелкого животного",21,13,3,3,3
1112,"деревянная линейка","Извлечение музыки за счёт колебаний и вибраций оттянутой линейки",21,13,3,3,2
1113,"деревянная линейка","Изготавливать из неё самогон (спирт)",21,13,4,5,5
1114,"деревянная линейка","Измерение поверхности",21,13,1,1,1
1115,"деревянная линейка","Измерить",21,13,1,1,1
1116,"деревянная линейка","Измерить глубину сугроба",21,13,1,2,3
1117,"деревянная линейка","Измерить ей длину стопы",21,13,1,1,1
1118,"деревянная линейка","Изогнуть",21,13,1,1,1
1119,"деревянная линейка","Инвентарь спортзала (ходить по линейке)",21,13,3,2,4
1120,"деревянная линейка","Инсталляции времени",21,13,3,1,1
1121,"деревянная линейка","Инструмент для битья ребёнка/ дрессировки собаки",21,13,3,2,2
1122,"деревянная линейка","Инструмент для исполнения лёгких физических наказаний",21,13,3,2,2
1123,"деревянная линейка","Инструмент, чтобы достать что-то из труднодоступного места",21,13,2,3,2
1124,"деревянная линейка","Использование в качестве строительного материала",21,13,3,3,2
1125,"деревянная линейка","Использовать в драке",21,13,3,2,2
1126,"деревянная линейка","Использовать в качестве ""шлепалки"" в играх БДСМ",21,13,4,3,4
1127,"деревянная линейка","Использовать в качестве музыкального инструмента",21,13,3,3,2
1128,"деревянная линейка","Использовать в качестве открывашки",21,13,3,3,4
1129,"деревянная линейка","Использовать в качестве палочки/ ложки для мороженного",21,13,3,3,3
1130,"деревянная линейка","Использовать в качестве плитки",21,13,2,3,2
1131,"деревянная линейка","Использовать в качестве рукоятки для таблички",21,13,2,4,4
1132,"деревянная линейка","Использовать в качестве указки",21,13,2,3,2
1133,"деревянная линейка","Использовать в качестве шпателя",21,13,3,4,3
1134,"деревянная линейка","Использовать в постройке кораблика",21,13,3,3,3
1135,"деревянная линейка","Использовать в психологическом эксперименте на важность внутренней артикуляции",21,13,4,5,3
1136,"деревянная линейка","Использовать в экспериментах с электрическим током",21,13,4,1,3
1137,"деревянная линейка","Использовать вместо ножниц для разрыва по ровной линии",21,13,2,4,3
1138,"деревянная линейка","Использовать вместо расчёски",21,13,3,4,3
1139,"деревянная линейка","Использовать вместо шпателя или мастерка для создания скульптуры",21,13,3,4,3
1140,"деревянная линейка","Использовать для розжига",21,13,2,2,2
1141,"деревянная линейка","Использовать для создания японской причёски",21,13,3,4,3
1142,"деревянная линейка","Использовать для черчения/рисования на снеге/песке",21,13,2,1,3
1143,"деревянная линейка","Использовать её как закладку",21,13,2,3,2
1144,"деревянная линейка","Использовать как  удобрение",21,13,3,2,3
1145,"деревянная линейка","Использовать как ""уголки"" для зазоров когда кладёшь плитку",21,13,2,5,3
1146,"деревянная линейка","Использовать как ароматизированную свечу",21,13,3,2,4
1147,"деревянная линейка","Использовать как бумагу",21,13,2,2,2
1148,"деревянная линейка","Использовать как игрушку с ребёнком",21,13,3,3,2
1149,"деревянная линейка","Использовать как катапульту, чтобы бросаться в людей записками",21,13,3,2,3
1150,"деревянная линейка","Использовать как крючок",21,13,3,2,2
1151,"деревянная линейка","Использовать как ложку",21,13,2,3,3
1152,"деревянная линейка","Использовать как лучину",21,13,2,2,2
1153,"деревянная линейка","Использовать как лучину (зажечь один костёр)",21,13,2,2,2
1154,"деревянная линейка","Использовать как меч",21,13,3,2,3
1155,"деревянная линейка","Использовать как музыкальный инструмент из-за вибраций линейки",21,13,3,3,2
1156,"деревянная линейка","Использовать как мухобойку",21,13,2,2,2
1157,"деревянная линейка","Использовать как мухобойку",21,13,2,2,2
1158,"деревянная линейка","Использовать как опору для растения/цветка",21,13,2,2,2
1159,"деревянная линейка","Использовать как основу для удочки",21,13,4,4,4
1160,"деревянная линейка","Использовать как палку для игры с собакой",21,13,2,3,3
1161,"деревянная линейка","Использовать как перекладину для весов",21,13,3,3,3
1162,"деревянная линейка","Использовать как перекладину и что-то вешать",21,13,3,3,3
1163,"деревянная линейка","Использовать как плинтус = необычный декор",21,13,4,3,3
1164,"деревянная линейка","Использовать как рейки для какой-нибудь мебели ручной работы (полки, например)",21,13,3,3,3
1165,"деревянная линейка","Использовать как рейку для теодолита",21,13,3,5,3
1166,"деревянная линейка","Использовать как рычаг",21,13,3,4,4
1167,"деревянная линейка","Использовать как рычаг для поднятия предметов",21,13,3,4,4
1168,"деревянная линейка","Использовать как скребок",21,13,3,4,3
1169,"деревянная линейка","Использовать как стрелку часов",21,13,3,4,4
1170,"деревянная линейка","Использовать как то, на чём можно рисовать или писать",21,13,2,2,3
1171,"деревянная линейка","Использовать как указку",21,13,2,2,2
1172,"деревянная линейка","Использовать как фиксатор для сломанного пальца",21,13,3,3,2
1173,"деревянная линейка","Использовать как хворост, чтобы разжечь огонь",21,13,2,2,2
1174,"деревянная линейка","Использовать как шпатель",21,13,3,4,3
1175,"деревянная линейка","Использовать линейку для костра (как дрова)",21,13,2,2,2
1176,"деревянная линейка","Использовать чтобы выкопать яму",21,13,3,3,3
1177,"деревянная линейка","Использовать, чтобы бить по рукам",21,13,3,2,2
1178,"деревянная линейка","Исследование волоконного состава древесины (???)",21,13,4,4,4
1179,"деревянная линейка","Источник звука, если постучать",21,13,2,3,2
1180,"деревянная линейка","Каблук",21,13,4,4,4
1181,"деревянная линейка","Как барабанная палочка",21,13,4,4,2
1182,"деревянная линейка","Как барабанную палочку или самостоятельный музыкальный инструмент",21,13,4,4,2
1183,"деревянная линейка","Как грызелка для собаки",21,13,2,4,3
1184,"деревянная линейка","Как дощечку для выжигания",21,13,3,3,3
1185,"деревянная линейка","Как закладка",21,13,2,3,2
1186,"деревянная линейка","Как защита от солнца (положить на глаза)",21,13,3,3,4
1187,"деревянная линейка","Как корсет для спины (привязать) - осанка",21,13,3,4,4
1188,"деревянная линейка","Как ложка",21,13,2,3,3
1189,"деревянная линейка","Как ложка",21,13,2,3,3
1190,"деревянная линейка","Как ложка для обуви",21,13,3,3,3
1191,"деревянная линейка","Как лопата (копать)",21,13,3,3,3
1192,"деревянная линейка","Как лопатка для кулинарии",21,13,3,4,3
1193,"деревянная линейка","Как лопатку",21,13,3,3,3
1194,"деревянная линейка","Как лопатку (для блинов)",21,13,3,4,3
1195,"деревянная линейка","Как нож для пластилина",21,13,2,4,4
1196,"деревянная линейка","Как нож, прибор для еды",21,13,2,4,3
1197,"деревянная линейка","Как объект для декорирования",21,13,3,2,2
1198,"деревянная линейка","Как оружие",21,13,3,2,2
1199,"деревянная линейка","Как оружие, как меч",21,13,3,2,2
1200,"деревянная линейка","Как палка для опоры (для растения)",21,13,2,2,2
1201,"деревянная линейка","Как палка для подвязки растений",21,13,2,2,2
1202,"деревянная линейка","Как поглощающий фильтр для грязи",21,13,3,3,4
1203,"деревянная линейка","Как поддержка для рассады",21,13,2,2,2
1204,"деревянная линейка","Как подкорм",21,13,2,2,3
1205,"деревянная линейка","Как подпорка для растений",21,13,2,2,2
1206,"деревянная линейка","Как подпорка для шатающейся табуретки",21,13,2,2,3
1207,"деревянная линейка","Как прибор для обеда",21,13,3,3,3
1208,"деревянная линейка","Как рамку для фотографий",21,13,4,3,2
1209,"деревянная линейка","Как розжиг для костра",21,13,2,2,2
1210,"деревянная линейка","Как субстрат для выращивания грибов",21,13,4,4,4
1211,"деревянная линейка","Как фиксатор для двери",21,13,3,3,4
1212,"деревянная линейка","Как фиксация конечности при переломе",21,13,3,3,2
1213,"деревянная линейка","Как чесалка для труднодоступных мест (тела)",21,13,2,3,2
1214,"деревянная линейка","Как шаблон для дырокола",21,13,3,3,4
1215,"деревянная линейка","Как шпатель для выравнивания стен",21,13,3,4,3
1216,"деревянная линейка","Как-нибудь использовать факт, что дерево не тонет в воде",21,13,2,2,1
1217,"деревянная линейка","Каркас для мини-дома (игрушки)",21,13,3,4,3
1218,"деревянная линейка","Картина (отдельные части для использования в комплектации)",21,13,4,2,3
1219,"деревянная линейка","Катапульта",21,13,3,2,2
1220,"деревянная линейка","Катапульта",21,13,3,2,2
1221,"деревянная линейка","Катапульта",21,13,3,2,2
1222,"деревянная линейка","Катапульта",21,13,3,2,2
1223,"деревянная линейка","Катапульта",21,13,3,2,2
1224,"деревянная линейка","Катапульта",21,13,3,2,2
1225,"деревянная линейка","Катапульта",21,13,3,2,2
1226,"деревянная линейка","Катапульта (если её отогнуть и отпустить)",21,13,3,2,2
1227,"деревянная линейка","Катапульта для жёваных бумажек",21,13,3,2,2
1228,"деревянная линейка","Катапульта для ластика",21,13,3,2,2
1229,"деревянная линейка","Кидать собаке как палку",21,13,2,3,3
1230,"деревянная линейка","Кисть",21,13,3,3,3
1231,"деревянная линейка","Китайская палочка",21,13,3,3,4
1232,"деревянная линейка","Китайские палочки для еды",21,13,3,3,4
1233,"деревянная линейка","Колонна в мире крохотных математиков на площади в центре городка",21,13,5,4,5
1234,"деревянная линейка","Колышек для палатки",21,13,4,4,4
1235,"деревянная линейка","Колышек для измерения высоты растения",21,13,1,2,3
1236,"деревянная линейка","Конструировать",21,13,2,2,2
1237,"деревянная линейка","Копать",21,13,3,3,2
1238,"деревянная линейка","Копать",21,13,3,3,2
1239,"деревянная линейка","Копать",21,13,3,3,2
1240,"деревянная линейка","Коридор - построить домик",21,13,3,2,3
1241,"деревянная линейка","Корм для домашних термитов в террариуме",21,13,2,5,4
1242,"деревянная линейка","Коробка (если разрезать)",21,13,3,2,4
1243,"деревянная линейка","Костёр",21,13,2,2,2
1244,"деревянная линейка","Кофр (твёрдый чехол)",21,13,3,1,4
1245,"деревянная линейка","Красить ею (предварительно обмакнув в краску)",21,13,3,3,3
1246,"деревянная линейка","Крепление (опора) для плетения фенечки",21,13,3,4,4
1247,"деревянная линейка","Кукла",21,13,3,3,3
1248,"деревянная линейка","Кукла в детской игре",21,13,3,3,3
1249,"деревянная линейка","Лаксетка/шина",21,13,3,3,2
1250,"деревянная линейка","Ледянка",21,13,3,1,3
1251,"деревянная линейка","Лесенка в клетке хомячка",21,13,4,2,3
1252,"деревянная линейка","Лестница",21,13,3,1,3
1253,"деревянная линейка","Линейка",21,13,1,1,1
1254,"деревянная линейка","Линейка для битья",21,13,3,2,2
1255,"деревянная линейка","Линейка как клюшка для игры в гольф (импровизированный)",21,13,5,4,4
1256,"деревянная линейка","Ложка",21,13,2,3,3
1257,"деревянная линейка","Ложка",21,13,2,3,3
1258,"деревянная линейка","Ложка",21,13,2,3,3
1259,"деревянная линейка","Ложка (брать еду)",21,13,2,3,3
1260,"деревянная линейка","Ложка для обуви",21,13,3,3,3
1261,"деревянная линейка","Ложка для обуви (чтобы надевать)",21,13,3,3,3
1262,"деревянная линейка","Лопата",21,13,3,3,3
1263,"деревянная линейка","Лопатка",21,13,3,3,3
1264,"деревянная линейка","Лопатка (для сковороды/песочницы)",21,13,3,4,3
1265,"деревянная линейка","Лопатка для переворачивания блинов",21,13,3,4,3
1266,"деревянная линейка","Лопатка для песочницы",21,13,3,3,3
1267,"деревянная линейка","Лыжи",21,13,4,4,4
1268,"деревянная линейка","Лыжи для ребёнка",21,13,4,5,4
1269,"деревянная линейка","Макет буквы",21,13,4,1,4
1270,"деревянная линейка","Маскировка шпаргалок",21,13,5,4,4
1271,"деревянная линейка","Материал для декора",21,13,3,2,2
1272,"деревянная линейка","Материал для макета домика",21,13,3,3,3
1273,"деревянная линейка","Материал для панно (если покрасить)",21,13,5,3,3
1274,"деревянная линейка","Материал для поджога (в костёр)",21,13,2,2,2
1275,"деревянная линейка","Материал для растопки",21,13,2,2,2
1276,"деревянная линейка","Материал для скульптуры",21,13,3,3,2
1277,"деревянная линейка","Мебель",21,13,2,1,2
1278,"деревянная линейка","Мерить",21,13,1,1,1
1279,"деревянная линейка","Мерить рост своих однокурсниц",21,13,1,1,2
1280,"деревянная линейка","Место для рисования, замена стандартному альбому (на ней очень хорошо рисуется)",21,13,2,2,3
1281,"деревянная линейка","Метод воспитательного воздействия (бить по рукам)",21,13,3,2,2
1282,"деревянная линейка","Метроном",21,13,4,4,4
1283,"деревянная линейка","Меч",21,13,3,2,3
1284,"деревянная линейка","Меч",21,13,3,2,3
1285,"деревянная линейка","Меч",21,13,3,2,3
1286,"деревянная линейка","Меч (игрушечный)",21,13,3,2,3
1287,"деревянная линейка","Мешалка",21,13,2,3,2
1288,"деревянная линейка","Мешать ей суп/еду",21,13,2,3,3
1289,"деревянная линейка","Мешать жидкость",21,13,2,3,3
1290,"деревянная линейка","Мешать суп",21,13,2,3,3
1291,"деревянная линейка","Мешать чай",21,13,2,3,3
1292,"деревянная линейка","Мешать, размешивать",21,13,2,3,2
1293,"деревянная линейка","Мини-лыжа",21,13,4,4,4
1294,"деревянная линейка","Мини-сноуборд",21,13,4,4,4
1295,"деревянная линейка","Мини-трамплин",21,13,3,4,3
1296,"деревянная линейка","Много деревянных линеек - отделка, стильная поверхность",21,13,3,3,2
1297,"деревянная линейка","Много линеек - можно сделать веер",21,13,5,5,5
1298,"деревянная линейка","Модная подвеска :)",21,13,3,3,4
1299,"деревянная линейка","Может быть плинтусом",21,13,4,3,3
1300,"деревянная линейка","Можно взять несколько линеек и сделать из них рамку",21,13,4,3,2
1301,"деревянная линейка","Можно выложить пол (как линолеум); стену",21,13,2,3,3
1302,"деревянная линейка","Можно вырезать украшения и игрушки",21,13,3,3,2
1303,"деревянная линейка","Можно делать ей пробор в причёске",21,13,3,4,4
1304,"деревянная линейка","Можно зажечь - ""Бенгальский огонёк""",21,13,3,2,3
1305,"деревянная линейка","Можно из линейки сделать макет дерева, напр., путём срезания с конца линейки стружек",21,13,3,5,3
1306,"деревянная линейка","Можно использовать для самообороны",21,13,3,2,2
1307,"деревянная линейка","Можно использовать её как недостающую часть стенки, какого-то небольшого предмета",21,13,2,3,2
1308,"деревянная линейка","Можно использовать как материал для костра",21,13,2,2,2
1309,"деревянная линейка","Можно наложить как шину при переломе",21,13,3,3,2
1310,"деревянная линейка","Можно написать цитаты из книг и украсить ими книжные полки",21,13,5,4,4
1311,"деревянная линейка","Можно построить домик из большого количества дер. линеек, используя их как дощечки",21,13,3,3,3
1312,"деревянная линейка","Можно расписать и использовать как украшение",21,13,3,3,3
1313,"деревянная линейка","Можно рисовать на ней",21,13,2,2,3
1314,"деревянная линейка","Можно сделать её частью какой-то скульптуры",21,13,3,3,3
1315,"деревянная линейка","Можно сделать стул или другую мебель",21,13,3,2,3
1316,"деревянная линейка","Можно склеить коробки или дом для птиц (скворечник)",21,13,4,2,4
1317,"деревянная линейка","Можно чесать спину",21,13,2,3,2
1318,"деревянная линейка","Можно чесаться ею",21,13,2,3,2
1319,"деревянная линейка","Молоток",21,13,3,3,4
1320,"деревянная линейка","Молоток",21,13,3,3,4
1321,"деревянная линейка","Молоток",21,13,3,3,4
1322,"деревянная линейка","Мост",21,13,3,3,3
1323,"деревянная линейка","Мост для кузнечиков",21,13,3,3,3
1324,"деревянная линейка","Мост для хомячка",21,13,3,3,3
1325,"деревянная линейка","Мостик",21,13,3,3,3
1326,"деревянная линейка","Мостик для муравья",21,13,3,3,3
1327,"деревянная линейка","Музыкальный инструмент",21,13,3,3,2
1328,"деревянная линейка","Музыкальный инструмент",21,13,3,3,2
1329,"деревянная линейка","Музыкальный инструмент",21,13,3,3,2
1330,"деревянная линейка","Музыкальный инструмент",21,13,3,3,2
1331,"деревянная линейка","Музыкальный инструмент",21,13,3,3,2
1332,"деревянная линейка","Музыкальный инструмент",21,13,3,3,2
1333,"деревянная линейка","Музыкальный инструмент",21,13,3,3,2
1334,"деревянная линейка","Мухобойка",21,13,2,2,2
1335,"деревянная линейка","Мухобойка",21,13,2,2,2
1336,"деревянная линейка","На занавесках (декор, и сами занавески)",21,13,5,2,3
1337,"деревянная линейка","На картине - элемент рисунка",21,13,3,3,3
1338,"деревянная линейка","На край стола - катапульта",21,13,3,2,2
1339,"деревянная линейка","На ней можно бренчать",21,13,3,2,2
1340,"деревянная линейка","Намазать ей что-нибудь",21,13,2,3,2
1341,"деревянная линейка","Направляющая для стрельбы (мушка)",21,13,4,2,4
1342,"деревянная линейка","Нарезать на фрагменты: для домино (дорисовать точки)",21,13,5,4,4
1343,"деревянная линейка","Нарисовать красками пейзаж",21,13,4,3,3
1344,"деревянная линейка","Нарисовать на ней красками и повесить на стену/ продать в музей",21,13,3,3,4
1345,"деревянная линейка","Настил (если много)",21,13,3,3,3
1346,"деревянная линейка","Настругать стружек",21,13,2,3,2
1347,"деревянная линейка","Неон",21,13,1,1,1
1348,"деревянная линейка","Нож",21,13,3,3,3
1349,"деревянная линейка","Нож",21,13,3,3,3
1350,"деревянная линейка","Нож",21,13,3,3,3
1351,"деревянная линейка","Нож",21,13,3,3,3
1352,"деревянная линейка","Нож для масла",21,13,3,3,3
1353,"деревянная линейка","Нож для мягких материалов",21,13,3,3,3
1354,"деревянная линейка","Обжечь и рисовать",21,13,3,4,3
1355,"деревянная линейка","Обжечь и сделать лезвие/оружие",21,13,3,2,3
1356,"деревянная линейка","Обмакнуть в краску и рисовать",21,13,4,3,3
1357,"деревянная линейка","Обрезать бумагу (если нет ножниц)",21,13,3,3,3
1358,"деревянная линейка","Обрисовать по контуру прямоугольник",21,13,2,2,2
1359,"деревянная линейка","Обучиться с помощью её звука по азбуке Морзе",21,13,5,5,5
1360,"деревянная линейка","Огонь разжечь",21,13,2,2,2
1361,"деревянная линейка","Один из ""ножей"" росомахи",21,13,3,3,4
1362,"деревянная линейка","Опора для гороха",21,13,2,2,2
1363,"деревянная линейка","Опора для цветка в горшке",21,13,2,2,2
1364,"деревянная линейка","Опора конструкции",21,13,2,2,2
1365,"деревянная линейка","Опора, каркас для модели",21,13,2,2,2
1366,"деревянная линейка","Орудие (копать, резать..)",21,13,3,2,2
1367,"деревянная линейка","Орудие для защиты",21,13,3,2,2
1368,"деревянная линейка","Оружие",21,13,3,2,2
1369,"деревянная линейка","Оружие",21,13,3,2,2
1370,"деревянная линейка","Оружие",21,13,3,2,2
1371,"деревянная линейка","Оружие - можно ударить кого-то",21,13,3,2,2
1372,"деревянная линейка","Оружие наказания",21,13,3,2,2
1373,"деревянная линейка","Основа для куклы на палочке",21,13,3,3,3
1374,"деревянная линейка","Основа сооружения из канцелярских принадлежностей",21,13,2,2,3
1375,"деревянная линейка","Основная часть катапульты",21,13,3,2,2
1376,"деревянная линейка","Отбивать ритм",21,13,3,3,2
1377,"деревянная линейка","Отбивать что-то",21,13,3,2,2
1378,"деревянная линейка","Отвёртка (плоская)",21,13,4,4,4
1379,"деревянная линейка","Отковырять что-нибудь (например, крышку)",21,13,3,3,3
1380,"деревянная линейка","Отколоть кусок линейки и использовать как зубочистку",21,13,3,3,3
1381,"деревянная линейка","Открывалка",21,13,3,3,3
1382,"деревянная линейка","Открытка",21,13,4,1,1
1383,"деревянная линейка","Открыть дверь (замок)",21,13,3,3,4
1384,"деревянная линейка","Отпугивать птиц в огороде (вместо чучела)",21,13,4,1,3
1385,"деревянная линейка","Отрегулировать стол/шкаф, чтобы не качался",21,13,2,2,3
1386,"деревянная линейка","Отрезав куски от линейки и соединив их вместе, можно сделать подставку под шкаф или стол",21,13,2,2,3
1387,"деревянная линейка","Отремонтировать предмет мебели",21,13,2,3,3
1388,"деревянная линейка","Оттирать жвачку",21,13,3,4,3
1389,"деревянная линейка","Оттягивая конец линейки, шлёпать",21,13,3,2,2
1390,"деревянная линейка","Отчертить правильные линии",21,13,1,1,1
