id,item,response,rater1,rater2,rater3,average
14,rope,swing,2,1,1,1.333333333
14,rope,traps,2,1,1,1.333333333
14,rope,tug of war,1,1,1,1
14,rope,whip,2,1,1,1.333333333
15,rope,awful whip,3,1,1,1.666666667
15,rope,Frey it  then tickle strangers,3,4,3,3.333333333
15,rope,if I ever need to get out of a high floor of a building  I could zipline with it,3,2,1,2
15,rope,jump,1,1,1,1
15,rope,learn to lasso,2,1,1,1.333333333
15,rope,thick shoestrings,2,1,1,1.333333333
15,rope,tie myself to people I want to get to know better,4,3,3,3.333333333
15,rope,tie things together,1,1,1,1
17,rope,hair,2,1,2,1.666666667
17,rope,jump,1,1,1,1
17,rope,keychain,2,2,2,2
17,rope,ladder,2,1,1,1.333333333
17,rope,lasso,2,1,1,1.333333333
17,rope,leash,2,1,1,1.333333333
17,rope,noose,2,1,1,1.333333333
17,rope,pulley,1,1,1,1
17,rope,snake,2,1,2,1.666666667
17,rope,tie,1,1,1,1
18,rope,hair,2,1,2,1.666666667
18,rope,jump,1,1,1,1
18,rope,as a energy drink,1,2,1,1.333333333
18,rope,as a ride to class,1,2,1,1.333333333
18,rope,as an alarm clock,1,3,1,1.666666667
18,rope,for hair,2,1,2,1.666666667
18,rope,for tree,1,1,1,1
18,rope,that will cook,1,1,1,1
18,rope,that will wash clothes,3,2,1,2
18,rope,to call people,2,1,1,1.333333333
18,rope,to climb a bridge,2,1,1,1.333333333
18,rope,to do my homework,1,1,1,1
18,rope,to drive with,1,1,1,1
18,rope,to fly in air,1,2,1,1.333333333
18,rope,to polish my toenails,4,2,1,2.333333333
18,rope,to pull things,1,1,1,1
18,rope,to ride waves at the beach,1,3,1,1.666666667
18,rope,to text others,1,2,1,1.333333333
18,rope,to tie hair up,2,1,1,1.333333333
18,rope,to turn the television channel,2,2,1,1.666666667
18,rope,to type on the computer,1,1,1,1
18,rope,to wash clothes,2,2,1,1.666666667
18,rope,to write things down,1,2,2,1.666666667
18,rope,tug war,1,1,1,1
19,rope,a bowtie,3,2,2,2.333333333
19,rope,a swing set in the bedroom,1,3,2,2
19,rope,shoe lace,2,1,1,1.333333333
19,rope,tear it to it smallest string and make a longer,3,1,2,2
19,rope,to transport something from one distance to the next,2,1,1,1.333333333
21,rope,blind fold someone,3,2,2,2.333333333
21,rope,exercise tie legs together and move around,3,1,2,2
21,rope,floss,3,2,4,3
21,rope,grab items,2,1,1,1.333333333
21,rope,hair bow,2,1,2,1.666666667
21,rope,hair weave,2,2,2,2
21,rope,pull a tooth,2,2,2,2
21,rope,save a life,1,1,1,1
21,rope,strap a sex partner down,2,1,2,1.666666667
21,rope,whip someone,2,1,1,1.333333333
22,rope,a braid,1,1,2,1.333333333
22,rope,a burn it,2,1,2,1.666666667
22,rope,a choker,2,1,2,1.666666667
22,rope,a fake ponytail,3,3,2,2.666666667
22,rope,a hair piece,2,1,2,1.666666667
22,rope,a marker,3,2,1,2
22,rope,a sex toy,2,1,2,1.666666667
22,rope,a shoestring,2,1,2,1.666666667
22,rope,a stick it in between your butt,2,1,3,2
22,rope,a tease someone,1,2,2,1.666666667
22,rope,fake underarm hair,4,4,5,4.333333333
22,rope,to bite it,2,1,2,1.666666667
22,rope,to catch stuff,1,1,1,1
22,rope,to chew on it,2,1,2,1.666666667
22,rope,to create a trap door,3,3,2,2.666666667
22,rope,to diet,1,2,2,1.666666667
22,rope,to leave a trail,3,2,2,2.333333333
22,rope,to make more out of it,3,1,2,2
22,rope,to pull stuff,1,1,1,1
22,rope,to smack it with chalk,1,2,2,1.666666667
22,rope,to tie things with it,1,1,1,1
22,rope,to touch something that is out of reach,3,1,1,1.666666667
22,rope,to whip someone with it,2,1,1,1.333333333
23,rope,Practice your whip skills  like Indiana Jones,3,1,2,2
23,rope,Pretend a is a snake,2,1,2,1.666666667
23,rope,You can make a kite string from,2,3,1,2
23,rope,You can make a swing out of some,2,1,1,1.333333333
23,rope,You can make a wristband/necklace out of,2,1,2,1.666666667
24,rope,arm or leg brace,4,2,2,2.666666667
24,rope,bracelet,2,1,2,1.666666667
24,rope,hair accessory,2,1,2,1.666666667
24,rope,hitting the ground,1,1,1,1
24,rope,jump,1,1,1,1
24,rope,pulling a door open or shut,1,1,1,1
24,rope,tying up books for school,1,2,1,1.333333333
24,rope,using as a hat  head wrap,2,2,1,1.666666667
24,rope,wearing as a belt,2,1,1,1.333333333
24,rope,wrap around as clothes,3,1,2,2
25,rope,as a belt,2,1,1,1.333333333
25,rope,as decorations,2,1,1,1.333333333
25,rope,ear rings,2,2,2,2
25,rope,fashion,2,2,2,2
25,rope,hair ties,2,1,2,1.666666667
25,rope,head wear,2,1,2,1.666666667
25,rope,rings,2,2,2,2
25,rope,to make shoes,3,1,2,2
25,rope,use as a dog leash,2,1,1,1.333333333
25,rope,used for working out,2,1,1,1.333333333
25,rope,used to be a fake tail,2,3,2,2.333333333
25,rope,used to hang ear rings,2,3,2,2.333333333
26,rope,belt,2,1,1,1.333333333
26,rope,bracelet,2,1,2,1.666666667
26,rope,clothes line,2,1,1,1.333333333
26,rope,floss,3,2,4,3
26,rope,jump,1,1,1,1
26,rope,median,1,2,2,1.666666667
26,rope,necklace,2,1,2,1.666666667
26,rope,rock climbing,2,1,1,1.333333333
26,rope,shoe lace,2,1,1,1.333333333
26,rope,swing,2,1,1,1.333333333
26,rope,trap,2,1,1,1.333333333
26,rope,underwear,2,2,2,2
27,rope,Building a swing,1,1,1,1
27,rope,Jumping jacks,1,1,1,1
27,rope,lasso,2,1,1,1.333333333
27,rope,Mouse trap,3,3,2,2.666666667
27,rope,Neck tie,3,2,2,2.333333333
27,rope,Picking your nose,3,2,2,2.333333333
27,rope,playing the violin,5,3,2,3.333333333
27,rope,slingshot when the violin playing doesn't work out,4,3,4,3.666666667
27,rope,Tie up a girl that wants it dirty in the bedroom,1,1,2,1.333333333
27,rope,Tie up a little girl so she can not run away anymore,1,1,1,1
27,rope,Tug of war,1,1,1,1
28,rope,belt,2,1,1,1.333333333
28,rope,bracelet,2,1,2,1.666666667
28,rope,dog toy,2,1,1,1.333333333
28,rope,lifesaver,2,1,1,1.333333333
28,rope,necklace,2,1,2,1.666666667
28,rope,restraint,2,1,1,1.333333333
28,rope,shoestring,2,1,1,1.333333333
28,rope,tool,1,1,1,1
28,rope,weapon,1,1,1,1
29,rope,cat scratcher,3,3,2,2.666666667
29,rope,entertainment material play games with it,2,1,2,1.666666667
29,rope,knitting supply,3,3,2,2.666666667
29,rope,measurement material,3,2,2,2.333333333
30,rope,a leash for the dog,2,1,1,1.333333333
30,rope,climb a tree,2,1,1,1.333333333
30,rope,climb out of house,2,1,1,1.333333333
30,rope,jump,1,1,1,1
30,rope,pretend you're a cowboy,2,2,1,1.666666667
30,rope,swing like Tarzan,2,1,2,1.666666667
30,rope,wear it as a belt,2,1,1,1.333333333
31,rope,bed,2,1,2,1.666666667
31,rope,book bag,1,2,1,1.333333333
31,rope,cloth,4,1,2,2.333333333
31,rope,computer or phone protector,2,3,2,2.333333333
31,rope,exercise,2,1,1,1.333333333
31,rope,flash drive,2,2,2,2
31,rope,flying a kite,2,2,1,1.666666667
31,rope,hair,2,1,2,1.666666667
31,rope,jump,1,1,1,1
31,rope,keyboard,1,2,1,1.333333333
31,rope,ladder,2,1,1,1.333333333
31,rope,make a dress,2,1,2,1.666666667
31,rope,make ribbons,2,2,2,2
31,rope,paper,3,1,2,2
31,rope,pencils,1,2,2,1.666666667
31,rope,pulling someone or something,1,1,1,1
31,rope,scarf,3,2,2,2.333333333
31,rope,tight people up,1,1,1,1
32,rope,A belt,2,1,1,1.333333333
32,rope,A form of handcuffs,2,1,1,1.333333333
32,rope,A necklace,2,1,2,1.666666667
32,rope,Hang someone,2,1,1,1.333333333
32,rope,Jump roping,1,1,1,1
32,rope,Pull a vehicle,2,1,1,1.333333333
32,rope,Rodeo,2,1,1,1.333333333
32,rope,Roping your rump,1,2,1,1.333333333
32,rope,Telephone,2,1,2,1.666666667
32,rope,Whip,2,1,1,1.333333333
32,rope,Zip lining,2,1,1,1.333333333
33,rope,You could use it for decoration  by maybe using it to frame a picture  or rap around some object,2,2,2,2
34,rope,Attach feathers to it  tie it to a ceiling fan  and watch your cat go wild,5,5,2,4
34,rope,Break it down to the individual fibers  and weave a piece of cloth,5,3,3,3.666666667
34,rope,Bury it in the dirt or sand and pull it out to trip someone,3,2,2,2.333333333
34,rope,Make a hula-hoop,3,3,2,2.666666667
34,rope,Make a lasso,2,1,1,1.333333333
34,rope,Scale a wall,2,1,1,1.333333333
34,rope,Use it as a whip,2,1,1,1.333333333
34,rope,Use it to measure the circumference of something,3,3,2,2.666666667
34,rope,Use it to pull a rock or boulder over,2,1,1,1.333333333
34,rope,Use it to shimmy up a tree,3,2,1,2
34,rope,Use it to tickle someone,2,2,2,2
34,rope,Wrap your forearms with for protection in martial combat,4,3,2,3
35,rope,catching a horse,2,1,1,1.333333333
35,rope,catching fish,3,1,1,1.666666667
35,rope,choking,2,1,1,1.333333333
35,rope,cut off circulation,2,1,2,1.666666667
35,rope,handcuffs during sex,2,1,1,1.333333333
35,rope,hanging ,2,1,1,1.333333333
35,rope,kidnapping,2,1,1,1.333333333
35,rope,mark starting points during a race,3,3,1,2.333333333
35,rope,playing a game,1,1,1,1
35,rope,pull someone,2,1,1,1.333333333
35,rope,pull things back together,2,1,1,1.333333333
35,rope,pulling someone,1,1,1,1
35,rope,swinging,2,1,1,1.333333333
35,rope,tie hands and feet during sex  trap,1,1,2,1.333333333
35,rope,to measure a pregnant belly,3,3,4,3.333333333
35,rope,to measure height,3,2,2,2.333333333
35,rope,to measure width,2,2,2,2
35,rope,tree houses,1,2,1,1.333333333
36,rope,dog,1,1,1,1
36,rope,latter,1,1,1,1
36,rope,pull,2,1,1,1.333333333
36,rope,swing,2,1,1,1.333333333
36,rope,tie,1,1,1,1
36,rope,tug of war,1,1,1,1
37,rope,build bridge,2,2,2,2
37,rope,drag things,2,1,1,1.333333333
37,rope,hold things,1,1,1,1
37,rope,hold things together,1,1,1,1
37,rope,holding things,1,1,1,1
37,rope,jumping,1,1,1,1
37,rope,pulling,1,1,1,1
37,rope,pulling,1,1,1,1
37,rope,swinging,2,1,1,1.333333333
37,rope,to climb things,2,1,1,1.333333333
37,rope,travel,1,1,1,1
37,rope,tying,1,1,1,1
37,rope,walk on,2,1,1,1.333333333
38,rope,for your mom,2,1,1,1.333333333
38,rope,I could use it as a lasso and not have to get out of my chair,3,3,2,2.666666667
38,rope,kinky sex,2,2,2,2
38,rope,maybe a prank,1,2,1,1.333333333
38,rope,maybe use it to climb my way out of class,3,3,2,2.666666667
38,rope,on my friends mom to keep her in control,2,3,2,2.333333333
38,rope,possibly the leash that I am on,4,1,2,2.333333333
38,rope,to have my girlfriend tie me down with,1,3,2,2
39,rope,a animal leash,2,1,1,1.333333333
39,rope,play jump the creek,1,2,1,1.333333333
39,rope,use it as a harness to climb something like a tree,3,1,1,1.666666667
39,rope,use it as a swing,2,1,1,1.333333333
40,rope,a Long to trip someone,2,1,1,1.333333333
40,rope,A tied to a helicopter  which would be over a building and you be able to walk sideways on the 4 walls of the building,3,4,3,3.333333333
40,rope,Tie a lot of bulls together in order to pull a mobile home,2,5,1,2.666666667
42,rope,belt,2,1,1,1.333333333
42,rope,drag something,2,1,1,1.333333333
42,rope,fake tail,2,2,2,2
42,rope,hair,2,1,2,1.666666667
42,rope,hold down something while riding,2,1,1,1.333333333
42,rope,net,2,1,1,1.333333333
42,rope,shoe laces,2,1,1,1.333333333
42,rope,whip,2,1,1,1.333333333
43,rope,you can tie it to things and pull them around,2,1,1,1.333333333
43,rope,you can use it to measure curved objects,3,2,2,2.333333333
43,rope,you can use it to trace certain shapes,3,2,2,2.333333333
44,rope,accessories,1,1,1,1
44,rope,bondage,2,1,1,1.333333333
44,rope,decoration,1,1,1,1
44,rope,fishing,2,1,1,1.333333333
44,rope,fuse/wick,3,3,2,2.666666667
44,rope,jewelry,2,2,2,2
44,rope,knitting,3,3,2,2.666666667
44,rope,net,2,1,1,1.333333333
44,rope,noose,2,1,1,1.333333333
44,rope,splatter paint,3,3,2,2.666666667
44,rope,stilts,2,3,2,2.333333333
44,rope,tight,1,1,1,1
44,rope,tin can phone,1,1,2,1.333333333
44,rope,whip,2,1,1,1.333333333
45,rope,help to decorate a room,2,2,2,2
45,rope,outlining a picture frame,3,3,2,2.666666667
46,rope,a pully to cut the lights on and off,1,3,1,1.666666667
46,rope,device to slide from one place to the next,2,2,1,1.666666667
46,rope,fridge opener,2,2,2,2
47,rope,if you unravel it you could use it as kindling for a fire,3,3,2,2.666666667
47,rope,you cold use it to jump or exercise,1,1,1,1
47,rope,you could use as a leash,2,1,1,1.333333333
47,rope,you could use it as a clothing accessory or belt,2,1,1,1.333333333
47,rope,you could use it as a weapon,1,1,1,1
47,rope,you could use it as leverage to move something heavy,2,2,1,1.666666667
47,rope,you could use it to climb something,2,1,1,1.333333333
47,rope,you could use it to put your hair up,2,2,2,2
47,rope,you could use it to tie something of yours down so that it would not get stolen,2,2,1,1.666666667
47,rope,you could use it to tie things together,1,1,1,1
47,rope,you could use it to tie up something to swing on,2,1,1,1.333333333
48,rope,as a scarf,3,2,2,2.333333333
48,rope,dancing,1,1,2,1.333333333
48,rope,dog leash,2,1,1,1.333333333
48,rope,exercise,2,1,1,1.333333333
48,rope,gym class,2,1,1,1.333333333
48,rope,hanging,2,1,1,1.333333333
48,rope,jump,1,1,1,1
48,rope,leashing your child in public,2,1,1,1.333333333
48,rope,pulling a car,1,1,1,1
48,rope,pulling a wagon,2,1,1,1.333333333
48,rope,tug of war,1,1,1,1
48,rope,using it to fetch your remote  etc. across the room,2,3,1,2
49,rope,become Tarzan and swing like a monkey from branch to branch,2,1,2,1.666666667
49,rope,cut it into pieces and make a trail to where you are going so you will not get lost coming back,4,4,2,3.333333333
49,rope,hit people with it,2,1,1,1.333333333
49,rope,keep an animal in the yard,2,1,1,1.333333333
49,rope,make jewelry,2,2,1,1.666666667
49,rope,play games with it jump,1,1,1,1
49,rope,tie different knots like in boy scouts,1,1,1,1
49,rope,tie people up,1,1,1,1
49,rope,tie to cars together and try to drive them away from each other to see if the or the bumper of the cars will break,2,3,1,2
49,rope,unravel it,2,1,2,1.666666667
50,rope,anchor,2,1,1,1.333333333
50,rope,belt,2,1,1,1.333333333
50,rope,hair band,2,1,2,1.666666667
50,rope,hair tie,2,1,2,1.666666667
50,rope,hold things together,1,1,1,1
50,rope,instrument,2,2,2,2
50,rope,pull people around with,2,1,1,1.333333333
50,rope,teaching tool,1,1,2,1.333333333
50,rope,tie,1,1,1,1
50,rope,tie someone up with,1,1,1,1
50,rope,whip,2,1,1,1.333333333
51,rope,a belt,2,1,1,1.333333333
51,rope,tie a box onto the top of the car,1,1,1,1
51,rope,tie a little piece together and make a ring for your finger,2,2,2,2
51,rope,to close an object,2,1,1,1.333333333
51,rope,to gather cords together,2,2,1,1.666666667
51,rope,to help you climb up and down something,2,1,1,1.333333333
51,rope,to tie things together,1,1,1,1
52,rope,Jump,1,1,1,1
52,rope,leash for a dog,2,1,1,1.333333333
52,rope,Section off space,2,1,1,1.333333333
53,rope,A path reminder,3,3,1,2.333333333
53,rope,Belt,2,1,1,1.333333333
53,rope,Cut it up and use as  spaghetti noodles for a game of House,5,4,2,3.666666667
53,rope,Light switch from the ceiling fan,2,1,2,1.666666667
53,rope,Make a pair of underwear i.e. a thong,3,3,3,3
53,rope,Scarf,3,2,2,2.333333333
54,rope,a belt,2,1,1,1.333333333
54,rope,A dog leash,2,1,1,1.333333333
54,rope,a hair band,2,1,2,1.666666667
54,rope,to hold a chair together,2,1,1,1.333333333
54,rope,to hold the trunk of your car closed,2,2,2,2
54,rope,To pull a car out of a ditch,2,2,1,1.666666667
55,rope,attaching to four wheeler a sled,2,2,1,1.666666667
55,rope,child safety,2,2,1,1.666666667
55,rope,climbing,2,1,1,1.333333333
55,rope,confine items on top of car,1,1,1,1
55,rope,constrain items in bed of pick up truck,1,2,1,1.333333333
55,rope,crafts,1,1,1,1
55,rope,hangman's noose,2,4,1,2.333333333
55,rope,hold things together,1,1,1,1
55,rope,keep something in place,2,1,1,1.333333333
55,rope,keeping a door closed,2,2,1,1.666666667
55,rope,pulling something out that is stuck,1,1,1,1
55,rope,swinging,2,1,1,1.333333333
55,rope,tie items in trailer of tractor trailer,1,3,1,1.666666667
55,rope,tie off an area,2,1,1,1.333333333
55,rope,tug of war,1,1,1,1
56,rope,you can tie the around a person and make them your pet,4,3,2,3
56,rope,you can tie the to one door knob on one door  then another door knob on a different door and make two people try to open their door and pulling one shut its very entertaining,4,3,2,3
56,rope,you can use the as a swing like you are Tarzan then you might end up getting hurt but that's ok,2,2,2,2
57,rope,attaching two things together,1,1,1,1
57,rope,jump,1,1,1,1
57,rope,playing red rover,1,3,1,1.666666667
57,rope,climbing,2,1,1,1.333333333
57,rope,swing,2,1,1,1.333333333
57,rope,tug of war,1,1,1,1
58,rope,craft together a flower,3,3,2,2.666666667
58,rope,for kids to hold on to when they are on a field trip so they don't get lost,3,2,2,2.333333333
58,rope,measure somebody's height,3,2,2,2.333333333
58,rope,tie it to a tree and use it to swing into the lake,2,1,1,1.333333333
59,rope,bandage,3,2,2,2.333333333
59,rope,fill in a hole,3,2,2,2.333333333
59,rope,fishing,2,1,1,1.333333333
59,rope,head band,2,1,2,1.666666667
59,rope,hold stuff,1,1,1,1
59,rope,phone,1,1,1,1
59,rope,ring,2,2,2,2
59,rope,ruler,3,2,2,2.333333333
59,rope,scarf,3,2,2,2.333333333
59,rope,to find something,1,1,1,1
60,rope,in a dance,2,2,1,1.666666667
60,rope,in a play,2,2,1,1.666666667
60,rope,make a necklace,2,1,2,1.666666667
60,rope,make carpet,4,2,2,2.666666667
60,rope,make Jewry,2,2,1,1.666666667
60,rope,phone case,1,2,2,1.666666667
60,rope,play music with,2,2,1,1.666666667
60,rope,shoe laces,2,1,1,1.333333333
60,rope,show improvement,1,3,2,2
60,rope,tie people together that are in a fight that needs solved,2,3,2,2.333333333
60,rope,tug war,1,1,1,1
60,rope,use as a party game,1,2,1,1.333333333
60,rope,use for a belt,2,1,1,1.333333333
60,rope,use for clothing,1,1,1,1
60,rope,use on misbehaved children,2,2,1,1.666666667
60,rope,wedding ring,2,3,2,2.333333333
61,rope,belt,2,1,1,1.333333333
61,rope,combine it with a box and make a backpack,4,4,2,3.333333333
61,rope,fashion,2,2,2,2
61,rope,measuring device,3,2,2,2.333333333
61,rope,money,1,2,2,1.666666667
61,rope,Toy,2,1,1,1.333333333
62,rope,an anchor,2,1,1,1.333333333
62,rope,currency,2,2,2,2
62,rope,trap,2,1,1,1.333333333
62,rope,whip,2,1,1,1.333333333
63,rope,holding a boat down,1,1,1,1
63,rope,jumping roping,1,1,1,1
63,rope,keep something close,2,1,1,1.333333333
63,rope,leash for a dog,2,1,1,1.333333333
63,rope,mark your place in a book,3,3,2,2.666666667
63,rope,pull from out the water,2,1,1,1.333333333
63,rope,swinging from tree,2,1,2,1.666666667
63,rope,swinging into the water,2,1,1,1.333333333
63,rope,tie,1,1,1,1
63,rope,tie cans together,1,1,2,1.333333333
63,rope,tie something to the top of a car,1,1,1,1
63,rope,walking the dog,2,1,1,1.333333333
64,rope,If you disassemble the  then tie all the strings back together you could make a jump,2,2,2,2
64,rope,If you tie it around you knuckles  you could use it to hit someone and leave a mark,3,3,1,2.333333333
64,rope,Pretend that it is a whip and play as a superhero,2,2,2,2
65,rope,making a necklace,2,1,2,1.666666667
65,rope,to hold something together,1,1,1,1
65,rope,to make a toy animal,3,2,2,2.333333333
65,rope,use it as trim on your furniture,2,3,2,2.333333333
66,rope,A can be used as a way to measure how much weight you've lost instead of using measuring tape As you make progress  mark or cut a slit into the  displaying how many inches you've lost,3,4,4,3.666666667
66,rope,Within my dorm room  I could tie a from my bed post to the light switch Before I go to sleep  I can gently push down on the  causing it to turn the lights off without me having to get out of the bed,3,3,1,2.333333333
67,rope,dog leash,2,1,1,1.333333333
67,rope,friendship bracelets,2,2,2,2
67,rope,hanging a picture,2,2,1,1.666666667
67,rope,holding something together,1,1,1,1
67,rope,line to hang clothes on,2,1,1,1.333333333
67,rope,make a picture frame out of,3,2,2,2.333333333
67,rope,making a cross,2,2,2,2
67,rope,making a swing,2,1,1,1.333333333
67,rope,of restricted area,2,2,1,1.666666667
67,rope,use as a device to keep children in a line they hold on to the,2,3,2,2.333333333
67,rope,use as a measuring tool,2,2,2,2
67,rope,use for games,1,1,1,1
67,rope,use to denote were something is placed or hung such as a picture on a wall,3,1,2,2
68,rope,Belt,2,1,1,1.333333333
68,rope,Bracelet,2,1,2,1.666666667
68,rope,Carrier,1,1,1,1
68,rope,Fishing Line,2,1,1,1.333333333
68,rope,Headband,2,1,2,1.666666667
68,rope,Leash,2,1,1,1.333333333
68,rope,Necklace,2,1,2,1.666666667
68,rope,Ring Object,2,2,2,2
68,rope,Ruler,3,2,2,2.333333333
68,rope,Ruler,3,2,2,2.333333333
68,rope,Shoelace,2,1,1,1.333333333
68,rope,Striking Object,1,1,1,1
71,rope,cut it into pieces to create a work of art,2,2,1,1.666666667
71,rope,make it into a necklace,2,1,2,1.666666667
71,rope,play limbo,2,2,1,1.666666667
71,rope,pull a car,2,1,1,1.333333333
71,rope,to tie hair,1,1,2,1.333333333
71,rope,use it as a jump,1,1,1,1
72,rope,decorate,1,1,1,1
72,rope,jump,1,1,1,1
72,rope,measure,3,2,2,2.333333333
72,rope,tie together,1,1,1,1
72,rope,workout,2,1,1,1.333333333
75,rope,A belt,2,1,1,1.333333333
75,rope,A bowl,1,2,2,1.666666667
75,rope,A hair tie,2,1,2,1.666666667
75,rope,Earrings,2,2,2,2
75,rope,Necklace,2,1,2,1.666666667
75,rope,Rings,2,2,2,2
75,rope,Sandals,4,2,2,2.666666667
76,rope,belt,2,1,1,1.333333333
76,rope,bracelet,2,1,2,1.666666667
76,rope,braid,2,2,2,2
76,rope,brush,4,2,2,2.666666667
76,rope,dog toy,2,1,1,1.333333333
76,rope,hair tie,2,1,2,1.666666667
76,rope,jewelry,2,2,2,2
76,rope,make a wallet,2,2,2,2
76,rope,to make hair for a doll,3,2,2,2.333333333
77,rope,boarder,2,2,1,1.666666667
77,rope,exercise tool,2,1,1,1.333333333
77,rope,lasso,2,1,1,1.333333333
77,rope,whip,2,1,1,1.333333333
78,rope,Draw or paint an abstract piece of art using a section of viewed close up,4,3,2,3
78,rope,Place a piece of under a microscope and examine the fibers Then  you could try to represent what you see using objects to make a collage,3,4,2,3
78,rope,Take the apart and use the individual strands as hair for a doll,4,3,3,3.333333333
79,rope,belt,2,1,1,1.333333333
79,rope,hair tie,2,1,2,1.666666667
79,rope,leash,2,1,1,1.333333333
79,rope,necklace,2,1,2,1.666666667
79,rope,swing,2,1,1,1.333333333
79,rope,tug of war,1,1,1,1
79,rope,use to tie to a car and a sled and use for sledding,2,2,2,2
80,rope,Hang it on a wall to divide it up,2,2,2,2
80,rope,jump,1,1,1,1
80,rope,us it for tug of war,1,1,1,1
80,rope,use it as a dog toy,2,1,1,1.333333333
80,rope,use it to tie a bouquet of flowers together,3,2,2,2.333333333
80,rope,use it with your drapes around a window either to tie them back  or put a tassel on the end for decoration,2,2,2,2
80,rope,Wear it as a headband,2,2,2,2
80,rope,Wrap it around your waist  leg or arm as an accessory,2,1,1,1.333333333
81,rope,Suspend your television from the ceiling,3,3,2,2.666666667
81,rope,Use it to build a bridge across the chasm to escape enemies,4,3,3,3.333333333
81,rope,Use it to climb a sheer cliff to escape an angry Yeti,4,3,3,3.333333333
81,rope,Use it to help your friends climb out of the hole they just dug to trap a Heffalump,4,1,5,3.333333333
81,rope,Use it to steal the idol  Indiana Jones style,2,2,2,2
81,rope,Use the as reins for your dragon,5,3,4,4
82,rope,bungy cord,2,1,1,1.333333333
82,rope,lasso,2,1,1,1.333333333
82,rope,leash,2,1,1,1.333333333
82,rope,support,2,1,1,1.333333333
82,rope,tie,1,1,1,1
82,rope,tight,1,1,1,1
82,rope,weapon,1,1,1,1
82,rope,whip,2,1,1,1.333333333
82,rope,zip line,2,1,1,1.333333333
83,rope,cat toy,2,2,1,1.666666667
83,rope,extension to a ceiling fan string,2,2,2,2
83,rope,ghetto swing,3,3,2,2.666666667
83,rope,hair bow,2,1,2,1.666666667
83,rope,makeshift ladder,2,2,1,1.666666667
83,rope,measuring things,3,2,2,2.333333333
83,rope,put an old book back together,2,4,2,2.666666667
83,rope,tie a toga around yourself,1,3,3,2.333333333
83,rope,use it as a headband,2,1,2,1.666666667
84,rope,headbands,2,1,2,1.666666667
84,rope,can be used as bookbag strings instead of the normal ones,3,3,1,2.333333333
84,rope,can be used as jewelry,2,1,1,1.333333333
84,rope,take the apart and use the strings as pieces of hair,4,2,3,3
84,rope,to hang picture frames,2,2,2,2
85,rope,break each strand apart and create a wig,4,2,2,2.666666667
85,rope,cut it up in equal length pieces and paint them red so I can trick someone into thinking it is licorice,5,5,3,4.333333333
85,rope,make a lasso and catch a shark,3,1,2,2
86,rope,hang a criminal,2,1,1,1.333333333
86,rope,hang up items in the air,2,1,1,1.333333333
86,rope,play jump,1,1,1,1
86,rope,set up a swing,2,1,1,1.333333333
86,rope,swing around a tree,2,1,1,1.333333333
86,rope,tie things down,1,1,1,1
86,rope,tie things together,1,1,1,1
86,rope,use as a leash for a dog,2,1,1,1.333333333
87,rope,belt,2,1,1,1.333333333
87,rope,fishing rod,2,1,1,1.333333333
87,rope,something to anchor you to something else,2,1,1,1.333333333
87,rope,weapon,1,1,1,1
88,rope,You can tie your keys to your belt so you wont loose them,3,3,1,2.333333333
88,rope,You can use as a measuring device,2,2,2,2
88,rope,you can use to hang a tv instead of on the wall,3,3,2,2.666666667
88,rope,You can use the to tie up your hair,2,1,2,1.666666667
88,rope,You can wrap the around your neck to keep warm,4,3,2,3
88,rope,You can wrap your knuckles with before fighting,3,2,2,2.333333333
89,rope,a bodily decoration,2,2,1,1.666666667
89,rope,a container,1,2,2,1.666666667
89,rope,a pillow,4,2,2,2.666666667
89,rope,a strap for a remote,3,3,2,2.666666667
89,rope,a whip,3,1,1,1.666666667
91,rope,create boundaries,2,3,1,2
91,rope,dog leash,2,1,1,1.333333333
91,rope,kid leash,2,1,1,1.333333333
91,rope,pull a sled,2,1,1,1.333333333
91,rope,pull someone out a burning building,2,3,2,2.333333333
91,rope,swing,2,1,1,1.333333333
91,rope,transport objects to higher level,3,1,1,1.666666667
92,rope,art,2,1,1,1.333333333
92,rope,belt,2,1,1,1.333333333
92,rope,clothing,2,1,2,1.666666667
92,rope,curtain tie,2,2,2,2
92,rope,headband,2,1,2,1.666666667
92,rope,heart,1,2,1,1.333333333
92,rope,necklace,2,1,2,1.666666667
92,rope,take the and put lights around it and hang it up,5,4,2,3.666666667
93,rope,Making spaghetti,2,2,4,2.666666667
93,rope,Swing the around to transport you somewhere else,2,1,1,1.333333333
93,rope,Use as a candle,2,3,3,2.666666667
93,rope,Use as hair,2,1,2,1.666666667
94,rope,bracelet,2,1,2,1.666666667
94,rope,cut it in half and use it as dangly earrings,3,3,2,2.666666667
94,rope,jump,1,1,1,1
94,rope,make it a necklace,2,1,2,1.666666667
94,rope,shoe string,2,1,1,1.333333333
94,rope,take it a part and put it on a dummy and do its hair if you're a girl,4,3,2,3
94,rope,take the and let someone hold one end and you hold the other end and hold it across the street so cars cant pass,3,3,3,3
94,rope,use it as a belt,2,1,1,1.333333333
94,rope,use it as a fishing pole,2,2,1,1.666666667
94,rope,use it as a sex toy,2,2,2,2
95,rope,cowboy impersonations,3,2,2,2.333333333
95,rope,hostage situation,2,2,1,1.666666667
95,rope,leash for children,2,1,1,1.333333333
95,rope,sexual pleasure,2,1,2,1.666666667
