"ID","prompt","response","set","lp","order","rater1","rater2","rater3","rater4","iq_all","visual","music","dance","archit","writing","humor","science","theatre","culinary","caq","cpi","cse","growth","fixed","IRT","Nv","Nw","Ac","Ap","Ci","Co","Ee","Ea","Oi","Oo","N_BFAS","A_BFAS","C_BFAS","E_BFAS","O_BFAS","CREAT_ACT","inventions","CAQLN","CACTLN","bric_pre","bric_pos","can_pret","can_pos","sqCAQ","lnvisual","lnmusic","Extr","Aggr","Cons","Neu","Openn","Mach","Psych","Narc","CPI","CSE","ACTIVITY_GENERAL","discov","caq_ln","self_everyday","scholarly","performance","mechanical_science","artistic","badd_iq","string_cse","can_cse","brick_cse","age"
468370,"puszka","obciążnik",1,2419,"p3",3,3,3,NA,0.3096774193548387,0,0,0,0,0,1,0,0,0,1,4.2,3.8333333333333335,4,2,2,2.7,3.2,3.3,3.8,3.3,2.4,3.6,2.8,2.4,2.6,2.95,3.55,2.85,3.2,2.5,0,0,0.6931471805599453,0,1,7,30,13,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468370,"puszka","wyciąć skrzydełka postawić na patyku będzie się obracać na wietrze jak wiatrak",1,2417,"p1",3,3,3,NA,0.3096774193548387,0,0,0,0,0,1,0,0,0,1,4.2,3.8333333333333335,4,2,2,2.7,3.2,3.3,3.8,3.3,2.4,3.6,2.8,2.4,2.6,2.95,3.55,2.85,3.2,2.5,0,0,0.6931471805599453,0,1,7,30,13,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468588,"cegła","do rozbijania",2,230,"p1",NA,1,4,TRUE,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.7,4.1,2.5,3.3,5,2.75,5.25,4.8,5,0.0303030303030303,0,0,3.6363636363636362,3.272727272727273,2.9,2.7777777777777777,3.4444444444444446,15,51,50,45.5,43
468588,"puszka","jako słuchawka",2,251,"p1",3,1,NA,NA,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.7,4.1,2.5,3.3,5,2.75,5.25,4.8,5,0.0303030303030303,0,0,3.6363636363636362,3.272727272727273,2.9,2.7777777777777777,3.4444444444444446,15,51,50,45.5,43
468588,"sznurek","jako pasek",2,235,"p1",1,NA,2,NA,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.7,4.1,2.5,3.3,5,2.75,5.25,4.8,5,0.0303030303030303,0,0,3.6363636363636362,3.272727272727273,2.9,2.7777777777777777,3.4444444444444446,15,51,50,45.5,43
469514,"cegła","do wykonania podpór/nóg",1,2596,"p1",2,3,2,NA,0.5419354838709678,0,1,0,0,1,0,0,0,1,3,4,4.333333333333333,3.6,2,2.5,3,3.1,3.7,3.9,3.1,2.9,3.8,2.8,3.3,3.5,3.05,3.8,3,3.3,3.4,0.0303030303030303,0,1.3862943611198906,0.02985296314968113,23,21,22.5,22,1.7320508075688772,0,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469514,"cegła","mozna na cegle wypisac swoje życzenie",1,2598,"p3",4,4,3,NA,0.5419354838709678,0,1,0,0,1,0,0,0,1,3,4,4.333333333333333,3.6,2,2.5,3,3.1,3.7,3.9,3.1,2.9,3.8,2.8,3.3,3.5,3.05,3.8,3,3.3,3.4,0.0303030303030303,0,1.3862943611198906,0.02985296314968113,23,21,22.5,22,1.7320508075688772,0,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469514,"cegła","pod łóżko lub inny mebel np stół",1,2597,"p2",2,3,2,NA,0.5419354838709678,0,1,0,0,1,0,0,0,1,3,4,4.333333333333333,3.6,2,2.5,3,3.1,3.7,3.9,3.1,2.9,3.8,2.8,3.3,3.5,3.05,3.8,3,3.3,3.4,0.0303030303030303,0,1.3862943611198906,0.02985296314968113,23,21,22.5,22,1.7320508075688772,0,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469514,"puszka","jako popielniczke",1,3168,"p1",2,1,2,NA,0.5419354838709678,0,1,0,0,1,0,0,0,1,3,4,4.333333333333333,3.6,2,2.5,3,3.1,3.7,3.9,3.1,2.9,3.8,2.8,3.3,3.5,3.05,3.8,3,3.3,3.4,0.0303030303030303,0,1.3862943611198906,0.02985296314968113,23,21,22.5,22,1.7320508075688772,0,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469514,"puszka","jako pudelko do przechowywania pamiatek",1,3170,"p3",2,2,2,NA,0.5419354838709678,0,1,0,0,1,0,0,0,1,3,4,4.333333333333333,3.6,2,2.5,3,3.1,3.7,3.9,3.1,2.9,3.8,2.8,3.3,3.5,3.05,3.8,3,3.3,3.4,0.0303030303030303,0,1.3862943611198906,0.02985296314968113,23,21,22.5,22,1.7320508075688772,0,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469514,"puszka","jako pudelko na bizuterie",1,3171,"p4",2,2,2,NA,0.5419354838709678,0,1,0,0,1,0,0,0,1,3,4,4.333333333333333,3.6,2,2.5,3,3.1,3.7,3.9,3.1,2.9,3.8,2.8,3.3,3.5,3.05,3.8,3,3.3,3.4,0.0303030303030303,0,1.3862943611198906,0.02985296314968113,23,21,22.5,22,1.7320508075688772,0,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469514,"puszka","jako skarbonke",1,3169,"p2",2,2,2,NA,0.5419354838709678,0,1,0,0,1,0,0,0,1,3,4,4.333333333333333,3.6,2,2.5,3,3.1,3.7,3.9,3.1,2.9,3.8,2.8,3.3,3.5,3.05,3.8,3,3.3,3.4,0.0303030303030303,0,1.3862943611198906,0.02985296314968113,23,21,22.5,22,1.7320508075688772,0,0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469520,"cegła","ozdoba na biurko",1,1911,"p2",2,3,2,NA,0.6419354838709677,0,0,0,0,0,1,0,0,1,2,3.8,4.666666666666667,3.6,2.8,2.5,1.8,2.5,4,4,2.5,3.2,3.6,3.1,2.8,2.8,2.15,4,2.85,3.35,2.8,0.0303030303030303,0,1.0986122886681098,0.02985296314968113,19.5,18,22.5,26,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469520,"cegła","przycisk do papieru",1,1910,"p1",2,2,2,NA,0.6419354838709677,0,0,0,0,0,1,0,0,1,2,3.8,4.666666666666667,3.6,2.8,2.5,1.8,2.5,4,4,2.5,3.2,3.6,3.1,2.8,2.8,2.15,4,2.85,3.35,2.8,0.0303030303030303,0,1.0986122886681098,0.02985296314968113,19.5,18,22.5,26,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469520,"cegła","stolik dla lalek",1,1912,"p3",3,3,3,NA,0.6419354838709677,0,0,0,0,0,1,0,0,1,2,3.8,4.666666666666667,3.6,2.8,2.5,1.8,2.5,4,4,2.5,3.2,3.6,3.1,2.8,2.8,2.15,4,2.85,3.35,2.8,0.0303030303030303,0,1.0986122886681098,0.02985296314968113,19.5,18,22.5,26,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469520,"cegła","stpoień",1,1913,"p4",2,2,2,NA,0.6419354838709677,0,0,0,0,0,1,0,0,1,2,3.8,4.666666666666667,3.6,2.8,2.5,1.8,2.5,4,4,2.5,3.2,3.6,3.1,2.8,2.8,2.15,4,2.85,3.35,2.8,0.0303030303030303,0,1.0986122886681098,0.02985296314968113,19.5,18,22.5,26,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469520,"puszka","grzechotka",1,2281,"p2",3,3,2,NA,0.6419354838709677,0,0,0,0,0,1,0,0,1,2,3.8,4.666666666666667,3.6,2.8,2.5,1.8,2.5,4,4,2.5,3.2,3.6,3.1,2.8,2.8,2.15,4,2.85,3.35,2.8,0.0303030303030303,0,1.0986122886681098,0.02985296314968113,19.5,18,22.5,26,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469520,"puszka","pojemnik na kredki",1,2280,"p1",1,1,2,NA,0.6419354838709677,0,0,0,0,0,1,0,0,1,2,3.8,4.666666666666667,3.6,2.8,2.5,1.8,2.5,4,4,2.5,3.2,3.6,3.1,2.8,2.8,2.15,4,2.85,3.35,2.8,0.0303030303030303,0,1.0986122886681098,0.02985296314968113,19.5,18,22.5,26,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469520,"puszka","stołeczek",1,2284,"p5",2,3,3,NA,0.6419354838709677,0,0,0,0,0,1,0,0,1,2,3.8,4.666666666666667,3.6,2.8,2.5,1.8,2.5,4,4,2.5,3.2,3.6,3.1,2.8,2.8,2.15,4,2.85,3.35,2.8,0.0303030303030303,0,1.0986122886681098,0.02985296314968113,19.5,18,22.5,26,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469520,"puszka","walec - zabawka",1,2283,"p4",3,3,2,NA,0.6419354838709677,0,0,0,0,0,1,0,0,1,2,3.8,4.666666666666667,3.6,2.8,2.5,1.8,2.5,4,4,2.5,3.2,3.6,3.1,2.8,2.8,2.15,4,2.85,3.35,2.8,0.0303030303030303,0,1.0986122886681098,0.02985296314968113,19.5,18,22.5,26,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469520,"puszka","zabawka dla kota",1,2282,"p3",3,3,2,NA,0.6419354838709677,0,0,0,0,0,1,0,0,1,2,3.8,4.666666666666667,3.6,2.8,2.5,1.8,2.5,4,4,2.5,3.2,3.6,3.1,2.8,2.8,2.15,4,2.85,3.35,2.8,0.0303030303030303,0,1.0986122886681098,0.02985296314968113,19.5,18,22.5,26,1.4142135623730951,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"cegła","ozdoba",1,215,"p3",2,3,2,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"cegła","podest",1,214,"p2",2,2,2,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"cegła","podest",1,217,"p5",2,3,2,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"cegła","podparcie",1,218,"p6",2,2,2,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"cegła","podstawka",1,216,"p4",2,2,2,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"cegła","siedzenie",1,213,"p1",2,3,3,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"puszka","durszlak",1,259,"p2",3,3,2,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"puszka","dzwonek",1,258,"p1",3,2,2,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"puszka","garaż dla samochodzików",1,264,"p7",3,3,3,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"puszka","łapka na owady",1,260,"p3",4,3,3,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"puszka","odstraszacz owadów",1,263,"p6",3,3,2,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"puszka","ozdoba",1,261,"p4",2,2,3,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"puszka","schronienie dla chomika",1,265,"p8",3,3,3,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469559,"puszka","wazon",1,262,"p5",2,2,2,NA,0.44516129032258067,0,0,0,0,0,1,0,0,1,3,5.4,5.666666666666667,2.6,3,4,2.6,2.7,3.8,3.9,3.7,3.6,3.5,3.3,3.8,3.2,2.65,3.85,3.65,3.4,3.5,0.09090909090909091,1,1.3862943611198906,0.0870113769896297,84.5,85,85,90.5,1.7320508075688772,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"cegła","Cegła może zostać maskotką jeżeli się ją odpowiednio przygotuje.",1,3125,"p1",4,3,3,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"cegła","wykorzystać jako podkładkę",1,3126,"p2",2,2,2,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"cegła","zrobić z niej flakon.",1,3128,"p4",3,3,3,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"cegła","zrobić z niej kubek",1,3127,"p3",3,3,3,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"puszka","Puszka jako część lornetki.",1,3745,"p7",4,4,4,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"puszka","Puszka jako flakon .",1,3739,"p1",2,2,1,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"puszka","Puszka jako instrument.(można ja tak zamienić aby wydawała dźwięki )",1,3747,"p9",3,3,2,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"puszka","Puszka jako lampion .",1,3741,"p3",3,2,3,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"puszka","Puszka jako ozdoba na choinkę.",1,3740,"p2",4,3,3,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"puszka","Puszka jako piłka do nogi.",1,3744,"p6",3,2,2,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"puszka","Puszka jako pudełko na drobne rzeczy np. kolczyki pieniądze.",1,3743,"p5",2,2,2,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"puszka","Puszka jako stojak na długopisy, czy ołówki.",1,3742,"p4",1,1,2,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470512,"puszka","Puszki jako 'tapeta' na ścianę.",1,3746,"p8",5,3,4,NA,0.7032258064516129,3,0,0,0,1,0,1,1,1,8,6,5.333333333333333,4.6,1.8,3.8333333333333335,4.1,3.1,4.6,3.6,2.8,2.5,3.9,3.2,3.4,4.3,3.6,4.1,2.65,3.55,3.85,0.3333333333333333,1,2.1972245773362196,0.28768207245178085,29.5,18.5,19.5,38.5,2.8284271247461903,1.3862943611198906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470687,"cegła","do zapobiegnięcia staczaniu się pojazdu",1,3203,"p5",3,1,2,NA,1,0,0,0,0,1,1,1,0,0,4,5.8,5.666666666666667,4.2,2.6,3.3333333333333335,2,3.7,2.4,3.6,2,3.2,2.7,2,3.7,3.8,2.85,3,2.6,2.35,3.75,0.09090909090909091,1,1.6094379124341003,0.0870113769896297,50,48.5,35.5,44.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470687,"cegła","Jako pieczątkę",1,3199,"p1",3,4,4,NA,1,0,0,0,0,1,1,1,0,0,4,5.8,5.666666666666667,4.2,2.6,3.3333333333333335,2,3.7,2.4,3.6,2,3.2,2.7,2,3.7,3.8,2.85,3,2.6,2.35,3.75,0.09090909090909091,1,1.6094379124341003,0.0870113769896297,50,48.5,35.5,44.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
