"ID","prompt","response","set","responseorder","rating","rater1","rater2","rater3","rater4","comb","komposita","fluency","ori","rwa1","rwa2","rwa3","rwa4","rwa5","rwa6","rwa7","rwa8","rwa9","rwa10","rwa11","rwa12","rwa13","rwa14","rwa15","aggression","conventionalism","submission.r","value.tier","value.super","value.letters","value.letterf"
"1697KAFE164","Seil","spannen",2,NA,NA,1,2,1,NA,"1697KAFE164-Seil",NA,12,1.3333333333333333,3,4,2,4,4,4,3,3,2,2,3,4,3,4,3,2.75,3,2.2,13,14,14,14
"1697KAFE164","Seil","springen",2,NA,NA,1,1,1,NA,"1697KAFE164-Seil",NA,12,1,3,4,2,4,4,4,3,3,2,2,3,4,3,4,3,2.75,3,2.2,13,14,14,14
"1697KAFE164","Seil","tanzen",2,NA,NA,2,3,2,NA,"1697KAFE164-Seil",NA,12,2.3333333333333335,3,4,2,4,4,4,3,3,2,2,3,4,3,4,3,2.75,3,2.2,13,14,14,14
"1697KAFE164","Seil","Tauziehen mit einem Roboter",2,NA,NA,4,4,3,NA,"1697KAFE164-Seil",1,12,3.6666666666666665,3,4,2,4,4,4,3,3,2,2,3,4,3,4,3,2.75,3,2.2,13,14,14,14
"1697KAFE164","Seil","über einen See springen",2,NA,NA,5,2,3,NA,"1697KAFE164-Seil",NA,12,3.3333333333333335,3,4,2,4,4,4,3,3,2,2,3,4,3,4,3,2.75,3,2.2,13,14,14,14
"17","haarfoehn","als hammererstatz",1,5,1.5,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","haarfoehn","als morgenstern",1,4,0.5,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","haarfoehn","heizstrahler",1,1,1.25,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","haarfoehn","raumtrockner",1,3,1.25,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","haarfoehn","windmaschiene",1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","konservendose","als aschenbecher",1,2,1,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","konservendose","als keksausstecher",1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","konservendose","als lampe",1,1,1.75,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","konservendose","blumenwase",1,7,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","konservendose","boot für puppen",1,4,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","konservendose","mausefalle",1,5,1.75,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","konservendose","transportbox",1,6,0.75,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","messer","als spachtel",1,3,1.5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","messer","schneiden",1,1,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","messer","stechen",1,2,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","haarfoehn","aufwärmen",1,3,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","haarfoehn","dampf vom spiegel wegtrocknen",1,5,1.25,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","haarfoehn","föhnen",1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","haarfoehn","sich heisse luft ins gesicht blasen um gefühl zu bekommen wie es sich zb in las vegas im freien anfühlt",1,7,1.75,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","haarfoehn","trocknen",1,2,0.5,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","haarfoehn","vignette von autoscheibe lösen",1,4,1.5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","haarfoehn","wäsche trocknen",1,6,0.75,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","blumentopf",1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","fussball",1,8,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","instrument",1,10,1.5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","kompostkübel",1,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","kunstobjekt",1,7,1.25,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","müllkübel",1,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","sparbüchse",1,1,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","wasserglas",1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","ziergegenstand",1,6,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","konservendose","zum spielen",1,9,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","messer","als schraubenzieher",1,6,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","messer","brot auschneiden",1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","messer","fingernägel schneiden",1,9,1.25,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","messer","im gemüsegarten umstechen",1,8,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","messer","schneiden",1,1,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","messer","teilen",1,2,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","messer","töten",1,4,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","messer","verletzen",1,3,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","messer","zum dosenöffnen",1,7,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704LAJA178","Büroklammer","als Magnet",2,NA,NA,3,3,2,NA,"1704LAJA178-Büroklammer",NA,9,2.6666666666666665,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Büroklammer","Aufhänger",2,NA,NA,2,1,2,NA,"1704LAJA178-Büroklammer",NA,9,1.6666666666666667,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Büroklammer","Draht",2,NA,NA,3,4,2,NA,"1704LAJA178-Büroklammer",NA,9,3,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Büroklammer","Haarspange",2,NA,NA,2,1,3,NA,"1704LAJA178-Büroklammer",1,9,2,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Büroklammer","Lesezeichen",2,NA,NA,1,2,3,NA,"1704LAJA178-Büroklammer",1,9,2,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Büroklammer","Ohrring",2,NA,NA,2,1,2,NA,"1704LAJA178-Büroklammer",1,9,1.6666666666666667,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Büroklammer","Reißverschluss",2,NA,NA,2,3,3,NA,"1704LAJA178-Büroklammer",NA,9,2.6666666666666665,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Büroklammer","zum Einritzen eines Musters in Holz",2,NA,NA,3,2,2,NA,"1704LAJA178-Büroklammer",NA,9,2.3333333333333335,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Büroklammer","zum Verschließen einer Tüte",2,NA,NA,1,3,1,NA,"1704LAJA178-Büroklammer",NA,9,1.6666666666666667,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Mülltüte","Brechbeutel",2,NA,NA,1,3,2,NA,"1704LAJA178-Mülltüte",NA,7,2,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Mülltüte","Geräusche erzeugen",2,NA,NA,4,2,2,NA,"1704LAJA178-Mülltüte",NA,7,2.6666666666666665,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Mülltüte","Mordinstrument",2,NA,NA,2,2,2,NA,"1704LAJA178-Mülltüte",1,7,2,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Mülltüte","Mütze",2,NA,NA,3,2,2,NA,"1704LAJA178-Mülltüte",NA,7,2.3333333333333335,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Mülltüte","Regenmantel",2,NA,NA,3,1,2,NA,"1704LAJA178-Mülltüte",1,7,2,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Mülltüte","Sack zum Sackhüpfen",2,NA,NA,3,1,3,NA,"1704LAJA178-Mülltüte",1,7,2.3333333333333335,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Mülltüte","Schwimmanzug",2,NA,NA,4,4,3,NA,"1704LAJA178-Mülltüte",1,7,3.6666666666666665,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Seil","als Balancierfläche",2,NA,NA,3,2,2,NA,"1704LAJA178-Seil",1,8,2.3333333333333335,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Seil","als Lasso",2,NA,NA,4,1,1,NA,"1704LAJA178-Seil",NA,8,2,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Seil","als Peitsche",2,NA,NA,4,1,2,NA,"1704LAJA178-Seil",NA,8,2.3333333333333335,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Seil","als Saite",2,NA,NA,5,4,2,NA,"1704LAJA178-Seil",NA,8,3.6666666666666665,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Seil","als Türöffner",2,NA,NA,3,3,2,NA,"1704LAJA178-Seil",1,8,2.6666666666666665,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Seil","als Ventilator",2,NA,NA,5,5,4,NA,"1704LAJA178-Seil",NA,8,4.666666666666667,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Seil","Halter ",2,NA,NA,2,2,2,NA,"1704LAJA178-Seil",NA,8,2,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"1704LAJA178","Seil","zum Schwingen von einem Ort zum anderen",2,NA,NA,4,2,2,NA,"1704LAJA178-Seil",NA,8,2.6666666666666665,1,4,2,3,1,3,1,2,3,1,2,5,3,3,3,2.75,1.8333333333333333,3,15,17,14,15
"171","haarfoehn","essen aufwärmen",1,3,1.25,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","haarfoehn","fussel von kleidung föhnen",1,9,1,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","haarfoehn","hund trocknen",1,2,0.75,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","haarfoehn","kleidung trocknen",1,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","haarfoehn","mordwaffe",1,8,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","haarfoehn","nasse buchseiten trocknen",1,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","haarfoehn","nasse scuhe trocknen",1,6,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","haarfoehn","wärmen im winter",1,1,0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","haarfoehn","windmaschine bei fotos",1,7,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","futterdose für tiere",1,7,0.75,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","knabberschüssel",1,4,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","knopfaufbewahrung",1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","messbecher",1,6,1.75,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","schnurrtelefon",1,10,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","sparbüchse",1,1,1.25,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","stifthalter",1,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","telefon",1,9,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","trinkeldkasse",1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","trommel",1,11,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","konservendose","zuckerdose",1,8,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","messer","dosen öffnen",1,4,0.75,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","messer","ettiketten von kleidung schneiden",1,8,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","messer","fingernägel schneiden",1,7,1.25,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","messer","fleisch schneiden",1,2,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","messer","haare schneiden",1,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","messer","mord",1,1,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","messer","obst schneiden",1,3,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","messer","tüten öffnen",1,6,0.25,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711ISAU170","Büroklammer","Büromaterial",2,NA,NA,1,1,1,NA,"1711ISAU170-Büroklammer",NA,9,1,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Büroklammer","Geschenk fürs Schrottwichteln",2,NA,NA,3,4,3,NA,"1711ISAU170-Büroklammer",1,9,3.3333333333333335,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Büroklammer","Iphonesim-Öffner",2,NA,NA,3,3,3,NA,"1711ISAU170-Büroklammer",1,9,3,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Büroklammer","Mordwaffe",2,NA,NA,4,2,2,NA,"1711ISAU170-Büroklammer",1,9,2.6666666666666665,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Büroklammer","Ohrring",2,NA,NA,2,1,2,NA,"1711ISAU170-Büroklammer",1,9,1.6666666666666667,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Büroklammer","Rückenkratzer",2,NA,NA,3,2,3,NA,"1711ISAU170-Büroklammer",1,9,2.6666666666666665,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Büroklammer","Tannenbaumschmuck",2,NA,NA,3,2,3,NA,"1711ISAU170-Büroklammer",1,9,2.6666666666666665,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Büroklammer","Wanddekoration ",2,NA,NA,2,3,2,NA,"1711ISAU170-Büroklammer",1,9,2.3333333333333335,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Büroklammer","Zahnstocher",2,NA,NA,3,2,3,NA,"1711ISAU170-Büroklammer",1,9,2.6666666666666665,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Aufbewahrung",2,NA,NA,2,1,2,NA,"1711ISAU170-Mülltüte",NA,13,1.6666666666666667,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Bild",2,NA,NA,3,2,2,NA,"1711ISAU170-Mülltüte",NA,13,2.3333333333333335,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Decke",2,NA,NA,4,3,3,NA,"1711ISAU170-Mülltüte",NA,13,3.3333333333333335,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Kleidungsstücke",2,NA,NA,3,2,2,NA,"1711ISAU170-Mülltüte",1,13,2.3333333333333335,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Mordwaffe",2,NA,NA,3,3,2,NA,"1711ISAU170-Mülltüte",1,13,2.6666666666666665,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Paket",2,NA,NA,2,2,2,NA,"1711ISAU170-Mülltüte",NA,13,2,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Picknickdecke",2,NA,NA,3,2,3,NA,"1711ISAU170-Mülltüte",1,13,2.6666666666666665,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Regenschutz",2,NA,NA,3,1,2,NA,"1711ISAU170-Mülltüte",1,13,2,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Spielzeug ",2,NA,NA,3,2,2,NA,"1711ISAU170-Mülltüte",1,13,2.3333333333333335,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Unterlage",2,NA,NA,3,1,2,NA,"1711ISAU170-Mülltüte",NA,13,2,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Unterwäsche",2,NA,NA,4,2,3,NA,"1711ISAU170-Mülltüte",NA,13,3,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Verkleidung",2,NA,NA,3,2,2,NA,"1711ISAU170-Mülltüte",NA,13,2.3333333333333335,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Mülltüte","Verpackung",2,NA,NA,2,2,1,NA,"1711ISAU170-Mülltüte",NA,13,1.6666666666666667,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
"1711ISAU170","Seil","Abschleppleine",2,NA,NA,2,2,1,NA,"1711ISAU170-Seil",1,9,1.6666666666666667,4,5,1,4,1,5,4,3,4,1,2,3,2,4,3,2.75,3,1.7999999999999998,21,22,11,14
