"ID","prompt","response","set","rater1","rater2","CAAC_TOT","NEO_OPEN","Openness"
100,"Attaccapanni","righello",1,2,2,1.93,28,NA
100,"Barile","casetta per il cane",1,2,2,1.93,28,NA
100,"Barile","forno a legna",1,4,5,1.93,28,NA
100,"Barile","legna da ardere",1,2,2,1.93,28,NA
100,"Barile","martello senza bastone",1,3,2,1.93,28,NA
100,"Barile","ruota",1,2,2,1.93,28,NA
100,"Barile","tamburo",1,2,2,1.93,28,NA
100,"Barile","vasca per bagno",1,2,2,1.93,28,NA
100,"Bottiglia di plastica","acquario",1,2,2,1.93,28,NA
100,"Bottiglia di plastica","casetta per le formiche",1,3,3,1.93,28,NA
100,"Bottiglia di plastica","fermacarte",1,2,2,1.93,28,NA
100,"Bottiglia di plastica","portacenere",1,2,2,1.93,28,NA
100,"Bottiglia di plastica","strumento a fiato",1,3,3,1.93,28,NA
100,"Bottiglia di plastica","strumento musicale a pressione",1,3,3,1.93,28,NA
100,"Lampadina","bicchiere",1,2,2,1.93,28,NA
100,"Lampadina","cartavetrata",1,4,3,1.93,28,NA
100,"Lampadina","coletello",1,2,2,1.93,28,NA
100,"Lampadina","fermacarte",1,2,2,1.93,28,NA
100,"Lampadina","oblo",1,4,4,1.93,28,NA
100,"Lampadina","pipa",1,4,4,1.93,28,NA
100,"Lampadina","veleno",1,4,4,1.93,28,NA
100,"Libro","capello cinese",1,4,5,1.93,28,NA
100,"Libro","carta da ardere",1,2,2,1.93,28,NA
100,"Libro","parallepipedo d'arredamento",1,3,4,1.93,28,NA
100,"Libro","porta fogli",1,2,2,1.93,28,NA
100,"Libro","strumento di sottomissione",1,4,4,1.93,28,NA
100,"Libro","tetto casetta uccelli",1,4,5,1.93,28,NA
100,"Sedia","appendino",1,2,2,1.93,28,NA
100,"Sedia","carrello",1,2,2,1.93,28,NA
100,"Sedia","legna da ardere",1,2,2,1.93,28,NA
100,"Sedia","mensola",1,2,2,1.93,28,NA
100,"Sedia","podio",1,4,4,1.93,28,NA
100,"Sedia","portapacchi",1,2,3,1.93,28,NA
100,"Sedia","tavolino",1,2,2,1.93,28,NA
100,"Sedia","trampolino",1,2,2,1.93,28,NA
100,"Sedia","trono",1,3,4,1.93,28,NA
101,"accendino","bottiglia",2,2,3,1.2444444444444445,NA,5.5
101,"accendino","cestino",2,2,4,1.2444444444444445,NA,5.5
101,"accendino","cintura",2,3,4,1.2444444444444445,NA,5.5
101,"accendino","clessidra",2,3,4,1.2444444444444445,NA,5.5
101,"accendino","fornello",2,2,2,1.2444444444444445,NA,5.5
101,"accendino","lampione",2,2,2,1.2444444444444445,NA,5.5
101,"accendino","letto",2,3,3,1.2444444444444445,NA,5.5
101,"accendino","molletta",2,3,3,1.2444444444444445,NA,5.5
101,"accendino","palo",2,2,2,1.2444444444444445,NA,5.5
101,"accendino","piscina",2,4,4,1.2444444444444445,NA,5.5
101,"accendino","porta ombrelli",2,3,3,1.2444444444444445,NA,5.5
101,"accendino","porta spazzolino",2,3,3,1.2444444444444445,NA,5.5
101,"accendino","ruota",2,2,3,1.2444444444444445,NA,5.5
101,"accendino","separatore",2,2,3,1.2444444444444445,NA,5.5
101,"accendino","tasto della luce",2,3,4,1.2444444444444445,NA,5.5
101,"accendino","trampolino",2,3,4,1.2444444444444445,NA,5.5
101,"accetta","accendino",2,3,3,1.2444444444444445,NA,5.5
101,"accetta","albero",2,1,1,1.2444444444444445,NA,5.5
101,"accetta","bastone",2,2,2,1.2444444444444445,NA,5.5
101,"accetta","cestino",2,2,2,1.2444444444444445,NA,5.5
101,"accetta","chiave",2,2,3,1.2444444444444445,NA,5.5
101,"accetta","coltello",2,2,2,1.2444444444444445,NA,5.5
101,"accetta","gamba",2,2,2,1.2444444444444445,NA,5.5
101,"accetta","lampadario",2,3,3,1.2444444444444445,NA,5.5
101,"accetta","manichino",2,3,3,1.2444444444444445,NA,5.5
101,"accetta","mano",2,2,3,1.2444444444444445,NA,5.5
101,"accetta","maschera",2,3,2,1.2444444444444445,NA,5.5
101,"accetta","matita",2,3,3,1.2444444444444445,NA,5.5
101,"accetta","ombrello",2,3,3,1.2444444444444445,NA,5.5
101,"accetta","palo",2,2,2,1.2444444444444445,NA,5.5
101,"accetta","porta sale",2,3,2,1.2444444444444445,NA,5.5
101,"accetta","scarpa",2,3,3,1.2444444444444445,NA,5.5
101,"accetta","vestito",2,2,2,1.2444444444444445,NA,5.5
101,"appendino","albero",2,3,3,1.2444444444444445,NA,5.5
101,"appendino","forchetta",2,3,3,1.2444444444444445,NA,5.5
101,"appendino","gamba",2,3,3,1.2444444444444445,NA,5.5
101,"appendino","gancio per macchina",2,4,4,1.2444444444444445,NA,5.5
101,"appendino","gonna",2,3,3,1.2444444444444445,NA,5.5
101,"appendino","porta oggetti",2,2,2,1.2444444444444445,NA,5.5
101,"appendino","portachiavi",2,2,2,1.2444444444444445,NA,5.5
101,"appendino","segnali stradali",2,3,3,1.2444444444444445,NA,5.5
101,"appendino","timpano di una casa",2,5,5,1.2444444444444445,NA,5.5
101,"appendino","uncino",2,2,2,1.2444444444444445,NA,5.5
101,"aspirapolvere","bottiglia",2,3,3,1.2444444444444445,NA,5.5
101,"aspirapolvere","cestello",2,2,2,1.2444444444444445,NA,5.5
101,"aspirapolvere","cintura di sicurezza",2,3,3,1.2444444444444445,NA,5.5
101,"aspirapolvere","collare per cani",2,4,4,1.2444444444444445,NA,5.5
101,"aspirapolvere","comodino",2,4,4,1.2444444444444445,NA,5.5
101,"aspirapolvere","cuscino",2,3,3,1.2444444444444445,NA,5.5
101,"aspirapolvere","doccino",2,4,4,1.2444444444444445,NA,5.5
101,"aspirapolvere","manichino",2,3,3,1.2444444444444445,NA,5.5
101,"aspirapolvere","phon",2,3,3,1.2444444444444445,NA,5.5
101,"aspirapolvere","porta occhiali",2,2,2,1.2444444444444445,NA,5.5
101,"aspirapolvere","ruota macchina",2,3,2,1.2444444444444445,NA,5.5
101,"aspirapolvere","spazzatura",2,2,2,1.2444444444444445,NA,5.5
101,"aspirapolvere","spazzola",2,3,3,1.2444444444444445,NA,5.5
101,"aspirapolvere","tubo dell'acqua",2,2,2,1.2444444444444445,NA,5.5
101,"aspirapolvere","wc",2,4,4,1.2444444444444445,NA,5.5
101,"Attaccapanni","appendere occhiali",1,3,3,1.44,28,NA
101,"Attaccapanni","appendere piante",1,2,2,1.44,28,NA
101,"Attaccapanni","appendere polaroid",1,2,4,1.44,28,NA
101,"Attaccapanni","appendere vestiti",1,1,1,1.44,28,NA
101,"banana","arco",2,4,4,1.2444444444444445,NA,5.5
101,"banana","boomerang",2,2,2,1.2444444444444445,NA,5.5
101,"banana","borsa/accessorio",2,2,3,1.2444444444444445,NA,5.5
101,"banana","bustino",2,3,3,1.2444444444444445,NA,5.5
101,"banana","collana",2,2,2,1.2444444444444445,NA,5.5
101,"banana","corona",2,3,3,1.2444444444444445,NA,5.5
101,"banana","fascia",2,2,2,1.2444444444444445,NA,5.5
101,"banana","giacca",2,3,3,1.2444444444444445,NA,5.5
101,"banana","imbuto",2,4,4,1.2444444444444445,NA,5.5
101,"banana","letto",2,3,3,1.2444444444444445,NA,5.5
101,"banana","occhiali",2,3,3,1.2444444444444445,NA,5.5
101,"banana","piede",2,3,3,1.2444444444444445,NA,5.5
101,"banana","poltrona",2,3,3,1.2444444444444445,NA,5.5
101,"banana","porta sigarette",2,4,4,1.2444444444444445,NA,5.5
101,"banana","portachiave",2,3,3,1.2444444444444445,NA,5.5
101,"banana","scarpa",2,2,2,1.2444444444444445,NA,5.5
101,"banana","sorriso",2,2,2,1.2444444444444445,NA,5.5
101,"banana","tappeto",2,2,3,1.2444444444444445,NA,5.5
101,"barattolo","bicchiere",2,2,2,1.2444444444444445,NA,5.5
101,"barattolo","cassa musicale",2,2,2,1.2444444444444445,NA,5.5
101,"barattolo","porta gioielli",2,2,2,1.2444444444444445,NA,5.5
101,"barattolo","porta liquidi",2,1,1,1.2444444444444445,NA,5.5
101,"barattolo","porta penne",2,2,2,1.2444444444444445,NA,5.5
101,"barattolo","stampino",2,2,2,1.2444444444444445,NA,5.5
101,"barattolo","strumento musicale",2,2,2,1.2444444444444445,NA,5.5
101,"Barile","contenitore di oggetti vari",1,1,1,1.44,28,NA
101,"Barile","contenitore per vino",1,1,1,1.44,28,NA
101,"Barile","da arredamento per appoggiare oggetti",1,2,2,1.44,28,NA
101,"Barile","decorare e fare diventare una figura di un cartone animato",1,4,3,1.44,28,NA
101,"Barile","tavolo",1,2,2,1.44,28,NA
101,"bicicletta","cambio della macchina",2,2,1,1.2444444444444445,NA,5.5
101,"bicicletta","griglia",2,4,4,1.2444444444444445,NA,5.5
101,"bicicletta","luce stanza appesa alla porta",2,4,4,1.2444444444444445,NA,5.5
101,"bicicletta","porta libri",2,3,2,1.2444444444444445,NA,5.5
101,"bicicletta","scaffale",2,2,3,1.2444444444444445,NA,5.5
101,"bicicletta","sedia",2,2,2,1.2444444444444445,NA,5.5
101,"borsa","cestino",2,2,2,1.2444444444444445,NA,5.5
101,"borsa","cuscino",2,2,2,1.2444444444444445,NA,5.5
101,"borsa","lampada",2,4,4,1.2444444444444445,NA,5.5
101,"borsa","parrucca",2,3,3,1.2444444444444445,NA,5.5
101,"borsa","porta computer",2,1,1,1.2444444444444445,NA,5.5
101,"borsa","portachiavi",2,2,2,1.2444444444444445,NA,5.5
101,"borsa","sacco",2,2,2,1.2444444444444445,NA,5.5
101,"borsa","vestito",2,3,2,1.2444444444444445,NA,5.5
101,"borsa","zip",2,1,1,1.2444444444444445,NA,5.5
101,"botte","armadio",2,2,2,1.2444444444444445,NA,5.5
101,"botte","cestino per rifiuti",2,2,2,1.2444444444444445,NA,5.5
101,"botte","porta oggetti",2,1,1,1.2444444444444445,NA,5.5
101,"botte","porta panni sporchi",2,2,2,1.2444444444444445,NA,5.5
101,"botte","ruota",2,2,2,1.2444444444444445,NA,5.5
101,"botte","sedia",2,2,2,1.2444444444444445,NA,5.5
101,"botte","strumento musicale",2,2,2,1.2444444444444445,NA,5.5
101,"botte","tavolino da bar",2,2,2,1.2444444444444445,NA,5.5
101,"botte","water",2,4,4,1.2444444444444445,NA,5.5
101,"Bottiglia di plastica","contenitore bevande",1,1,1,1.44,28,NA
101,"Bottiglia di plastica","vaso",1,2,2,1.44,28,NA
101,"bottiglietta","ciotola per cani",2,3,3,1.2444444444444445,NA,5.5
101,"bottiglietta","collage",2,3,2,1.2444444444444445,NA,5.5
101,"bottiglietta","ferma porta",2,2,2,1.2444444444444445,NA,5.5
101,"bottiglietta","lampada",2,2,2,1.2444444444444445,NA,5.5
101,"bottiglietta","saliera",2,3,3,1.2444444444444445,NA,5.5
101,"bottiglietta","shampoo",2,1,3,1.2444444444444445,NA,5.5
101,"bottiglietta","statua",2,2,2,1.2444444444444445,NA,5.5
101,"bottiglietta","statua",2,2,2,1.2444444444444445,NA,5.5
101,"bottiglietta","tappa orecchie",2,3,3,1.2444444444444445,NA,5.5
101,"cappello","barca",2,4,4,1.2444444444444445,NA,5.5
101,"cappello","braccialetto",2,3,4,1.2444444444444445,NA,5.5
101,"cappello","capannone",2,3,3,1.2444444444444445,NA,5.5
101,"cappello","capelli",2,2,2,1.2444444444444445,NA,5.5
101,"cappello","carta",2,2,2,1.2444444444444445,NA,5.5
101,"cappello","cestino di paglia",2,2,2,1.2444444444444445,NA,5.5
101,"cappello","cintura",2,2,2,1.2444444444444445,NA,5.5
101,"cappello","cucchiaio",2,3,3,1.2444444444444445,NA,5.5
101,"cappello","cuscino",2,2,2,1.2444444444444445,NA,5.5
101,"cappello","ferma porte",2,2,2,1.2444444444444445,NA,5.5
101,"cappello","lampada",2,2,2,1.2444444444444445,NA,5.5
101,"cappello","mattarello",2,3,2,1.2444444444444445,NA,5.5
101,"cappello","orecchini",2,2,3,1.2444444444444445,NA,5.5
101,"cappello","orologio",2,2,3,1.2444444444444445,NA,5.5
101,"cappello","porta frutta",2,2,2,1.2444444444444445,NA,5.5
101,"cappello","presina",2,3,3,1.2444444444444445,NA,5.5
101,"cappello","rotolone",2,2,2,1.2444444444444445,NA,5.5
101,"cappello","scarpa",2,4,4,1.2444444444444445,NA,5.5
101,"cappello","tappeto",2,4,4,1.2444444444444445,NA,5.5
101,"cappello","tazza",2,4,4,1.2444444444444445,NA,5.5
101,"cappello","vela",2,3,4,1.2444444444444445,NA,5.5
101,"cappello","ventilatore",2,2,4,1.2444444444444445,NA,5.5
101,"cappello","vestito",2,1,1,1.2444444444444445,NA,5.5
101,"cestino","arco",2,4,4,1.2444444444444445,NA,5.5
101,"cestino","barca a vela",2,3,3,1.2444444444444445,NA,5.5
101,"cestino","borsa/accessorio",2,2,2,1.2444444444444445,NA,5.5
101,"cestino","cappello",2,2,2,1.2444444444444445,NA,5.5
101,"cestino","cestino",2,1,1,1.2444444444444445,NA,5.5
101,"cestino","collana",2,2,2,1.2444444444444445,NA,5.5
101,"cestino","corda",2,2,2,1.2444444444444445,NA,5.5
101,"cestino","finestra",2,3,2,1.2444444444444445,NA,5.5
101,"cestino","lampada",2,2,2,1.2444444444444445,NA,5.5
101,"cestino","letto",2,3,3,1.2444444444444445,NA,5.5
101,"cestino","libreria",2,3,3,1.2444444444444445,NA,5.5
101,"cestino","macchina",2,3,2,1.2444444444444445,NA,5.5
101,"cestino","nido",2,2,2,1.2444444444444445,NA,5.5
101,"cestino","porta penne",2,1,1,1.2444444444444445,NA,5.5
101,"cestino","sedia",2,2,2,1.2444444444444445,NA,5.5
101,"cestino","tavolino",2,2,2,1.2444444444444445,NA,5.5
101,"cestino","vaschetta",2,3,3,1.2444444444444445,NA,5.5
101,"cestino","wc",2,3,3,1.2444444444444445,NA,5.5
101,"coltello","armadio",2,2,2,1.2444444444444445,NA,5.5
101,"coltello","collare per cani",2,3,3,1.2444444444444445,NA,5.5
101,"coltello","fascia",2,3,3,1.2444444444444445,NA,5.5
101,"coltello","fornello",2,3,3,1.2444444444444445,NA,5.5
101,"coltello","lametta",2,3,3,1.2444444444444445,NA,5.5
101,"coltello","lampada",2,2,2,1.2444444444444445,NA,5.5
101,"coltello","maschera",2,3,3,1.2444444444444445,NA,5.5
101,"coltello","mobile da sala",2,3,2,1.2444444444444445,NA,5.5
101,"coltello","occhiali",2,3,2,1.2444444444444445,NA,5.5
101,"coltello","orecchie",2,4,4,1.2444444444444445,NA,5.5
101,"coltello","palo",2,3,2,1.2444444444444445,NA,5.5
101,"coltello","tagliere",2,1,1,1.2444444444444445,NA,5.5
101,"coltello","vela",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","albero",2,4,4,1.2444444444444445,NA,5.5
101,"cucchiaio","autobus",2,3,2,1.2444444444444445,NA,5.5
101,"cucchiaio","bicchiere",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","ciondolo",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","collana",2,2,2,1.2444444444444445,NA,5.5
101,"cucchiaio","dito",2,3,2,1.2444444444444445,NA,5.5
101,"cucchiaio","filo",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","fornello",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","gamba del tavolo",2,4,4,1.2444444444444445,NA,5.5
101,"cucchiaio","interruttore",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","matita",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","oblò",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","occhio",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","padella",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","penna",2,2,2,1.2444444444444445,NA,5.5
101,"cucchiaio","piscina",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","pomello",2,3,3,1.2444444444444445,NA,5.5
101,"cucchiaio","robot",2,4,4,1.2444444444444445,NA,5.5
101,"cucchiaio","semaforo",2,3,2,1.2444444444444445,NA,5.5
101,"cucchiaio","unghia",2,2,3,1.2444444444444445,NA,5.5
101,"cucchiaio","vasca",2,3,3,1.2444444444444445,NA,5.5
101,"graffetta","bottiglia",2,2,3,1.2444444444444445,NA,5.5
101,"graffetta","elastico",2,2,2,1.2444444444444445,NA,5.5
101,"graffetta","filo",2,2,2,1.2444444444444445,NA,5.5
101,"graffetta","finestra",2,2,2,1.2444444444444445,NA,5.5
101,"graffetta","forcina capelli",2,2,2,1.2444444444444445,NA,5.5
101,"graffetta","insegna",2,2,2,1.2444444444444445,NA,5.5
101,"graffetta","macchina",2,3,3,1.2444444444444445,NA,5.5
101,"graffetta","nave",2,3,3,1.2444444444444445,NA,5.5
101,"graffetta","pennello",2,3,3,1.2444444444444445,NA,5.5
101,"graffetta","pomello",2,3,3,1.2444444444444445,NA,5.5
101,"graffetta","porta",2,2,3,1.2444444444444445,NA,5.5
101,"graffetta","portachiave",2,2,2,1.2444444444444445,NA,5.5
101,"graffetta","quaderno",2,1,2,1.2444444444444445,NA,5.5
101,"graffetta","scaffali",2,2,3,1.2444444444444445,NA,5.5
101,"graffetta","specchio",2,3,3,1.2444444444444445,NA,5.5
101,"graffetta","vaso",2,2,3,1.2444444444444445,NA,5.5
101,"guanto","arto",2,2,2,1.2444444444444445,NA,5.5
101,"guanto","cappello",2,2,2,1.2444444444444445,NA,5.5
101,"guanto","carta",2,3,2,1.2444444444444445,NA,5.5
101,"guanto","carta igienica",2,3,2,1.2444444444444445,NA,5.5
101,"guanto","coperta",2,3,3,1.2444444444444445,NA,5.5
101,"guanto","cuffia",2,2,2,1.2444444444444445,NA,5.5
101,"guanto","cuscino",2,2,2,1.2444444444444445,NA,5.5
101,"guanto","dita",2,2,1,1.2444444444444445,NA,5.5
101,"guanto","elastico per capelli",2,3,3,1.2444444444444445,NA,5.5
101,"guanto","extension",2,5,5,1.2444444444444445,NA,5.5
101,"guanto","forchetta",2,3,3,1.2444444444444445,NA,5.5
101,"guanto","gonna",2,4,4,1.2444444444444445,NA,5.5
101,"guanto","letto",2,3,3,1.2444444444444445,NA,5.5
101,"guanto","pinna",2,4,4,1.2444444444444445,NA,5.5
101,"guanto","piumone",2,3,3,1.2444444444444445,NA,5.5
101,"guanto","porta forchetta",2,3,3,1.2444444444444445,NA,5.5
101,"guanto","straccio",2,2,2,1.2444444444444445,NA,5.5
101,"guanto","tappeto",2,3,3,1.2444444444444445,NA,5.5
101,"guanto","tovagliolo",2,3,3,1.2444444444444445,NA,5.5
101,"guanto","vestito",2,2,2,1.2444444444444445,NA,5.5
101,"lampadina","antenna",2,3,3,1.2444444444444445,NA,5.5
101,"lampadina","bottiglia",2,3,3,1.2444444444444445,NA,5.5
101,"lampadina","calamita",2,4,4,1.2444444444444445,NA,5.5
101,"lampadina","ciondolo",2,2,2,1.2444444444444445,NA,5.5
101,"lampadina","doccia",2,3,3,1.2444444444444445,NA,5.5
101,"lampadina","gonna",2,3,3,1.2444444444444445,NA,5.5
101,"lampadina","manichino",2,4,3,1.2444444444444445,NA,5.5
101,"lampadina","occhio",2,2,2,1.2444444444444445,NA,5.5
101,"lampadina","orologio",2,3,3,1.2444444444444445,NA,5.5
101,"lampadina","palla",2,2,2,1.2444444444444445,NA,5.5
101,"lampadina","perla",2,3,3,1.2444444444444445,NA,5.5
101,"lampadina","profumo",2,3,3,1.2444444444444445,NA,5.5
101,"lampadina","strada",2,2,2,1.2444444444444445,NA,5.5
101,"lampadina","tappeto",2,3,3,1.2444444444444445,NA,5.5
101,"lampadina","testa",2,2,2,1.2444444444444445,NA,5.5
101,"lampadina","vite",2,2,2,1.2444444444444445,NA,5.5
101,"Lampadina","accendere la luce",1,1,1,1.44,28,NA
101,"Lampadina","porta piantine",1,2,2,1.44,28,NA
101,"libro","capelli",2,2,2,1.2444444444444445,NA,5.5
101,"libro","casa",2,3,2,1.2444444444444445,NA,5.5
101,"libro","cuscino",2,2,2,1.2444444444444445,NA,5.5
101,"libro","disco",2,3,3,1.2444444444444445,NA,5.5
101,"libro","ferma oggetti",2,2,2,1.2444444444444445,NA,5.5
101,"libro","ferma porta",2,2,2,1.2444444444444445,NA,5.5
101,"libro","letto",2,3,2,1.2444444444444445,NA,5.5
101,"libro","mazza",2,3,2,1.2444444444444445,NA,5.5
101,"libro","orologio",2,3,3,1.2444444444444445,NA,5.5
101,"libro","palla",2,3,3,1.2444444444444445,NA,5.5
101,"libro","ruota",2,3,2,1.2444444444444445,NA,5.5
101,"libro","scaffale",2,2,3,1.2444444444444445,NA,5.5
101,"libro","spacca pietre",2,3,2,1.2444444444444445,NA,5.5
101,"libro","suola",2,3,4,1.2444444444444445,NA,5.5
101,"libro","tagliere",2,2,2,1.2444444444444445,NA,5.5
101,"libro","tappeto",2,2,3,1.2444444444444445,NA,5.5
101,"libro","tv",2,2,3,1.2444444444444445,NA,5.5
101,"Libro","blocca fogli",1,2,2,1.44,28,NA
101,"Libro","rialzo",1,2,2,1.44,28,NA
101,"martello","albero",2,3,3,1.2444444444444445,NA,5.5
101,"martello","appendi panni",2,2,2,1.2444444444444445,NA,5.5
101,"martello","automobile",2,1,1,1.2444444444444445,NA,5.5
101,"martello","bastone",2,2,2,1.2444444444444445,NA,5.5
101,"martello","computer",2,2,2,1.2444444444444445,NA,5.5
101,"martello","ferma porte",2,2,2,1.2444444444444445,NA,5.5
101,"martello","gamba",2,2,2,1.2444444444444445,NA,5.5
101,"martello","lampada",2,2,2,1.2444444444444445,NA,5.5
101,"martello","pulsante",2,3,3,1.2444444444444445,NA,5.5
101,"martello","rossetto",2,3,3,1.2444444444444445,NA,5.5
101,"martello","scaffale",2,3,3,1.2444444444444445,NA,5.5
101,"martello","sedia/dondolo",2,3,2,1.2444444444444445,NA,5.5
101,"martello","stendino",2,2,3,1.2444444444444445,NA,5.5
101,"mattone","alveare",2,3,2,1.2444444444444445,NA,5.5
101,"mattone","automobile",2,2,2,1.2444444444444445,NA,5.5
101,"mattone","cancellino",2,2,2,1.2444444444444445,NA,5.5
101,"mattone","cestino",2,3,3,1.2444444444444445,NA,5.5
101,"mattone","ciotola",2,3,3,1.2444444444444445,NA,5.5
101,"mattone","divano",2,3,3,1.2444444444444445,NA,5.5
101,"mattone","gabbia uccelli",2,4,4,1.2444444444444445,NA,5.5
101,"mattone","gessetto",2,3,3,1.2444444444444445,NA,5.5
101,"mattone","letto",2,3,3,1.2444444444444445,NA,5.5
101,"mattone","pannello",2,3,2,1.2444444444444445,NA,5.5
101,"mattone","porta candele",2,2,3,1.2444444444444445,NA,5.5
101,"mattone","porta sigari",2,3,3,1.2444444444444445,NA,5.5
101,"mattone","posacenere",2,3,2,1.2444444444444445,NA,5.5
101,"mattone","ruota",2,3,2,1.2444444444444445,NA,5.5
101,"mattone","scala",2,2,2,1.2444444444444445,NA,5.5
101,"mattone","scala",2,2,2,1.2444444444444445,NA,5.5
101,"mattone","sedia",2,2,2,1.2444444444444445,NA,5.5
101,"mattone","strada",2,2,2,1.2444444444444445,NA,5.5
101,"mattone","tasto",2,2,3,1.2444444444444445,NA,5.5
101,"mattone","tavolino da bar",2,2,2,1.2444444444444445,NA,5.5
101,"mattone","tetto",2,2,1,1.2444444444444445,NA,5.5
101,"mattone","vaso di fiori",2,2,2,1.2444444444444445,NA,5.5
101,"Sedia","appoggiare vestiti",1,2,2,1.44,28,NA
101,"Sedia","ballarci sopra",1,3,4,1.44,28,NA
101,"Sedia","da arredamento",1,2,1,1.44,28,NA
101,"Sedia","fermaporta",1,2,2,1.44,28,NA
101,"Sedia","sedersi",1,1,1,1.44,28,NA
102,"accendino","fonte di luce",2,1,1,1.6222222222222222,NA,6.5
102,"accendino","passatempo",2,2,2,1.6222222222222222,NA,6.5
102,"accendino","per rialzare un piano leggero",2,2,2,1.6222222222222222,NA,6.5
102,"accendino","scaldare le mani",2,1,2,1.6222222222222222,NA,6.5
102,"accendino","sostegno per altri oggetti",2,2,2,1.6222222222222222,NA,6.5
102,"accendino","usarlo per evitare che le porte sbattino",2,2,3,1.6222222222222222,NA,6.5
102,"accetta","panetto porta da calcio",2,3,4,1.6222222222222222,NA,6.5
102,"accetta","per tenere in tensione un filo",2,3,3,1.6222222222222222,NA,6.5
102,"accetta","sostituto del rasoio",2,5,5,1.6222222222222222,NA,6.5
102,"accetta","usato da parrucchieri/barbieri",2,2,2,1.6222222222222222,NA,6.5
102,"accetta","usato in cucina",2,2,3,1.6222222222222222,NA,6.5
102,"appendino","appendi chiavi",2,2,2,1.6222222222222222,NA,6.5
102,"appendino","arma per giocare",2,2,2,1.6222222222222222,NA,6.5
102,"appendino","creare piccoli fori su terreni deboli",2,2,2,1.6222222222222222,NA,6.5
102,"appendino","disegnare un triangolo",2,2,2,1.6222222222222222,NA,6.5
102,"appendino","scavare",2,2,2,1.6222222222222222,NA,6.5
102,"appendino","squadra/riga da disegno",2,2,2,1.6222222222222222,NA,6.5
102,"aspirapolvere","carrello",2,2,2,1.6222222222222222,NA,6.5
102,"aspirapolvere","cesto di biancheria",2,3,2,1.6222222222222222,NA,6.5
102,"aspirapolvere","passeggino",2,3,4,1.6222222222222222,NA,6.5
102,"aspirapolvere","pattumiera",2,2,2,1.6222222222222222,NA,6.5
102,"aspirapolvere","posacenere",2,2,3,1.6222222222222222,NA,6.5
102,"aspirapolvere","usato come animale da passeggio",2,4,4,1.6222222222222222,NA,6.5
102,"aspirapolvere","usato come salto alla corda",2,4,4,1.6222222222222222,NA,6.5
102,"banana","astuccio",2,3,3,1.6222222222222222,NA,6.5
102,"banana","come modello per la forma delle sopracciglia",2,4,4,1.6222222222222222,NA,6.5
102,"banana","disegnare",2,2,2,1.6222222222222222,NA,6.5
102,"banana","fermacarte",2,2,2,1.6222222222222222,NA,6.5
102,"banana","oggetto di malizia",2,3,3,1.6222222222222222,NA,6.5
102,"barattolo","creare nuove grane per i fogli",2,4,4,1.6222222222222222,NA,6.5
102,"barattolo","oggetto d'arredo",2,2,2,1.6222222222222222,NA,6.5
102,"barattolo","porta monete/salvadanaio",2,2,2,1.6222222222222222,NA,6.5
102,"barattolo","stampino",2,2,2,1.6222222222222222,NA,6.5
102,"barattolo","taglierino",2,2,2,1.6222222222222222,NA,6.5
102,"bicicletta","appendiabiti",2,2,2,1.6222222222222222,NA,6.5
102,"bicicletta","fonte di luce se mantenuta in movimento",2,3,3,1.6222222222222222,NA,6.5
102,"bicicletta","oggetto di arredamento",2,2,2,1.6222222222222222,NA,6.5
102,"bicicletta","sgabello",2,2,2,1.6222222222222222,NA,6.5
102,"bicicletta","strumento di difesa/ricatto",2,3,3,1.6222222222222222,NA,6.5
102,"borsa","cappuccio",2,3,2,1.6222222222222222,NA,6.5
102,"borsa","cintura alla vita",2,2,2,1.6222222222222222,NA,6.5
102,"borsa","indicare qualcosa",2,3,3,1.6222222222222222,NA,6.5
102,"borsa","oggetto di difesa personale",2,2,2,1.6222222222222222,NA,6.5
102,"borsa","sedile",2,3,2,1.6222222222222222,NA,6.5
102,"borsa","tenere fermi altri oggetti",2,3,3,1.6222222222222222,NA,6.5
102,"botte","come nascondiglio",2,3,3,1.6222222222222222,NA,6.5
102,"botte","imparare a rimanere in equilibrio",2,3,2,1.6222222222222222,NA,6.5
102,"botte","mobilio",2,2,2,1.6222222222222222,NA,6.5
102,"botte","per giochi",2,2,2,1.6222222222222222,NA,6.5
102,"botte","per stirasti la schiena",2,3,3,1.6222222222222222,NA,6.5
102,"botte","recipiente",2,1,1,1.6222222222222222,NA,6.5
102,"botte","strumento per fitness",2,2,2,1.6222222222222222,NA,6.5
102,"bottiglietta","come recipiente di materiali solidi",2,2,2,1.6222222222222222,NA,6.5
102,"bottiglietta","creare nuove luci/ombre",2,3,2,1.6222222222222222,NA,6.5
102,"bottiglietta","mantenere fermo qualcosa",2,2,2,1.6222222222222222,NA,6.5
